"txt","offensive"
"fume 1000 baseados mas não caia na ilusão de cheira pó","0"
"@laisdneves o will kkjjkkk estudei com ele todo fundamental e médio, ele estuda hipnose desde essa época louquissimo","0"
"Um Governo corrupto, refleti em todos os poderes a total CORRUPÇÃO. Matar Bebês, é a maior CORRUPÇÃO humana.... https://t.co/B03cCscMlN","0"
"the role of the trade unions: anarcho-syndicalist view——————————————————by rudolph rocker—————–these were the considerations which led to the development of revolutionarysyndicalism or, as it was later called, anarcho-syndicalism in france andother countries. the term workers' syndicate meant at first merely anorganization of producers for the immediate betterment of their economic andsocial status. but the rise of revolutionary syndicalism gave this originalmeaning a much wider and deeper import. just as the party is, so to speak, aunified organization with definite political effort within the modernconstitutional state which seeks to maintain the present order of society inone form or another, so, according to the unionist's view, the trade unionsare the unified organization of labour and have for their purpose the defenceof the producers within the existing society and the preparing for andpractical carrying out of the reconstruction of social life in the directionof socialism. they have, therefore, a double purpose: 1. to enforce thedemands of the producers for the safeguarding and raising of their standard ofliving; 2. to acquaint the workers with the technical management of productionand economic life in general and prepare them to take the socio-economicorganism into their own hands and shape it according to socialist principles.anarcho-syndicalists are of the opinion that political parties are not fittedto perform either of these two tasks. according to their conceptions the tradeunion has to be the spearhead of the labour movement, toughened by dailycombats and permeated by a socialist spirit. only in the realm of economy arethe workers able to display their full strength; for it is their activity asproducers which holds together the whole social structure and guarantees theexistence of society. only as a producer and creator of social wealth does theworker become aware of his strength. in solidary union with his followers hecreates the great phalanx of militant labour, aflame with the spirit offreedom and animated by the ideal of social justice. for theanarcho-syndicalists the labour syndicate are the most fruitful germs of afuture society, the elementary school of socialism in general. every newsocial structure creates organs for itself in the body of the old organism;without this prerequisite every social evolution is unthinkable. to themsocialist education does not mean participation in the power policy of thenational state, but the effort to make clear to the workers the intrinsicconnections among social problems by technical instruction and the developmentof their administrative capacities, to prepare them for their role ofre-shapers of economic life and give them the moral assurance required forthe performance of their task. no social body is better fitted for thispurpose than the economic fighting organisation of the workers; it gives adefinite direction to their social activities and toughens their resistancein the immediate struggle for the necessities of life and the defence oftheir human rights. at the same time it develops their ethical conceptswithout which any social transformation is impossible: vital solidarity withtheir fellows in destiny and moral responsibility for their actions.just because the educational work of anarcho-syndicalists is directed towardthe development of independent thought and action, they are outspokenopponents of all centralising tendencies which are so characteristic of mostof the present labour parties. centralism, that artificial scheme whichoperates from the top towards the bottom and turns over the affairs ofadministration to a small minority, is always attended by barren officialroutine; it crushes individual conviction, kills all personal initiative bylifeless discipline and bureaucratic ossification. for the state, centralismis the appropriate form of organisation, since it aims at the greatestpossible uniformity of social life for the maintenance of political and socialequilibrium. but for a movement whose very existence depends on prompt actionat any favourable moment and on the independent thought of its supporters,centralism is a curse which weakens its power of decision and systematicallyrepresses every spontaneous initiative.the organisation of anarcho-syndicalism is based upon the principles offederalism, on free combination from below upward, putting the right ofself-determination of every union above everything else and recognising onlythe organic agreement of all on the basis of like interests and commonconviction. their organisation is accordingly constructed on the followingbasis: the workers in each locality join the unions of their respectivetrades. the trade unions of a city or a rural district combine in laborchambers which constitute the centres for local propaganda and education, andweld the workers together as producers to prevent the rise of anynarrow-minded factional spirit. in times of local labour troubles theyarrange for the united co-operation of the whole body of locally organisedlabour. all the labour chambers are grouped according to districts and regionsto form the national federation of labor chambers, which maintains thepermanent connection among the local bodies, arranges free adjustment of theproductive labour of the members of the various organisations on; co-operativelines, provides for the necessary co-ordination in the work of education andsupports the local groups with council and guidance.every trade union is, moreover, federatively allied with all the organisationsof the same industry, and these in turn with ' all related trades, so that allare combined in general industrial and agricultural alliances. it is theirtask to meet the demands of the daily struggles between capital and labourand to combine all the forces of the movement for common action where the;necessity arises. thus the federation of the labor chambers and the federationof the industrial alliances constitute the two poles about which the wholelife of the labour syndicates revolves.such a form of organisation not only gives the workers every opportunity fordirect action in the struggle for their daily bread, but it also provides themwith the necessary preliminaries for the reorganisation of society, their ownstrength, and without alien intervention in case of a revolutionary crisis.anarcho-syndicalists are convinced that a socialist economic order cannot becreated by the decrees and statutes of any government, but only by theunqualified collaboration of the workers, technicians and peasants to carryon production and distribution by their own administration in the interestof the community and on the basis of mutual agreements. in such a situationthe labour chambers would take over the administration of existing socialcapital in each community, determine the needs of the inhabitants of theirdistricts and organise local consumption. through the agency of thefederation of labour chambers it would be possible to calculate the totalrequirements of the whole country and adjust the work of productionaccordingly. on the other hand it would be the task of the industrial andagricultural alliances to take control of all the instruments of production,transportation, etc., and provide the separate producing groups with whatthey need. in a word:1. organisation of the total production of the country by the federation ofthe industrial alliances and direction of work by labour councils elected bythe workers themselves; 2. organisation of social contribution by thefederation of the labor chambers.in this respect, also, practical experience has given the best instruction.it has shown that the many problems of a socialist reconstruction of societycannot be solved by any government, even when the famous dictatorship of theproletariat is meant. in russia the bolshevist dictatorship stood helplessfor almost two years before the economic problems and tried to hide itsincapacity behind a flood of decrees and ordinances most of which were buriedat once in the various bureaus. if the world could be set free by decrees,there would long ago have been no problems left in russia. in its fanaticalzeal for power, bolshevism has violently destroyed the most valuable organsof a socialist order, by suppressing the co-operative societies, bringing thetrade unions under state control, and depriving the soviets of theirindependence almost from the beginning. so the dictatorship of the proletariatpaved the way not for a socialist society but for the most primitive type ofbureaucratic state capitalism and a reversion to political absolutism whichwas long ago abolished in most countries by bourgeois revolutions. in hismessage to the workers of the west european countries kropotkin said,rightfully: 'russia has shown us the way in which socialism cannot berealised, although the people, nauseated with the old regime, expressed noactive resistance to the experiments of the new government. the idea ofworkers' councils for the control of the political and economic life of thecountry is, in itself, of extraordinary importance . . . but so long as thecountry is dominated by the dictatorship of a party, the workers' and peasants'councils naturally lose their significance. they are hereby degraded to thesame passive role which the representatives of the estates used to play in thetime of the absolute monarchy.""* the struggle in germany and spain *in germany, however, where the moderate wing of political socialism hadattained power, socialism, in its long years of absorption with routineparliamentary tasks, had become so bogged down that it was no longer capableof any creative action whatever. even a bourgeois paper like the frankfurterzeitung felt obliged to confirm that ""the history of european peoples hadnot previously produced a revolution that has been so poor in creative ideasand so weak in revolutionary energy."" the mere fact that a party with a largermembership than any other of the various labour parties in the world, whichwas for many years the strongest political body in germany, had to leave thefield to hitler and his gang without any resistance speaks for itself andpresents an example of helplessness and weakness which can hardly bemisunderstood.one has only to compare the german situation of those days with the attitudeof the anarcho-syndicalist labour unions in spain and especially in catalonia,where their influence was strongest, to realise the whole difference betweenthe labour movement of these two countries. when in july, 1936 the conspiracyof the fascist army leaders ripened into open revolt, it was by the heroicresistance of the c.n.t. (national federation of labour) and the f.a.i.(anarchist federation of iberia) that the fascist uprising in catalonia wasput down within a few days, ridding this most important part of spain of theenemy and frustrating the original plan of the conspirators to take barcelonaby surprise. the workers could then not stop half way; so there followed thecollectivisation of the land and the taking over of the plants by theworkers' and peasants' syndicates. this movement, which was released by theinitiative of the c.n.t. and f.a.i. with irresistible power, overran aragon,the levante and other sections of the country and even swept along with it alarge part of the unions of the socialist party in the u.g.t. (general labourunion). this event revealed that the anarcho-syndicalist workers of spain notonly knew how to fight, but that they were also filled with the constructiveideas which are so necessary in the time of a real crisis. it is to the greatmerit of libertarian socialism in spain that since the time of the firstinternational it has trained the workers in that spirit which treasuresfreedom above all else and regards the intellectual independence of itsadherents as the basis of its existence. it was the passive and lifelessattitude of the organised workers in other countries, who put up with thepolicy of non-intervention of their governments that led to the defeat of thespanish workers and peasants after a heroic struggle of more than two and onehalf years.* the political struggle: anarcho-syndicalist view *it has often been charged against revolutionary unionism that its adherentshad no interest in the political structure of the different countries andconsequently no interest in the political struggles of the time. this ideais altogether erroneous and springs either from outright ignorance or wilfuldistortion of the facts. it is not the political struggle as such whichdistinguishes the anarcho-syndicalists from the modern labour parties, bothin principles and tactics. but the form of this struggle and the aims whichit has in view. revolutionary unionists pursue the same tactics in theirfight against political suppression as against economic exploitation. butwhile they are convinced that along with the system of exploitation itspolitical protective device, the state, will also disappear to give placeto the administration of public affairs on the basis of free agreement,they do not at all overlook the fact that the efforts of organised labourwithin the existing political and social order must always be directed againstany attack of reaction, and constantly widening the scope of these rightswherever the opportunity for this presents itself. the heroic struggle ofthe c.n.t. in spain against fascism was, perhaps, the best proof that thealleged non-political attitude of the revolutionary unionists is but idletalk.but according to their opinion the point of attack in the political strugglelies not in the legislative bodies but in the people.political rights do not originate in parliaments; they are rather forced uponthem from without. and even their enactment into; law has for a long timebeen no guarantee of their security. they do not exist because they have beenlegally set down on a piece of paper, but only when they have become theingrown habit of a people, and when any attempt to impair them will meet withthe violent resistance of the populace. where this is not the case, there isno help in any parliamentary opposition or any platonic appeals to theconstitution. one compels respect from others when one knows how to defendone's dignity as a human being. this is not only true in private life; it hasalways been the same in political life as well.all political rights and liberties which people enjoy to-day, they do not oweto the good will of their governments, but to their own strength. governmentshave always employed every means in their power to prevent the attainment ofthese rights or render them illusory. great mass movements and wholerevolutions have been necessary to wrest them from the ruling classes, whowould never have consented to them voluntarily. the whole history of the lastthree hundred years is proof of that. what is important is not thatgovernments have decided to concede certain rights to the people, but thereason why they had to do this. of course, if one accepts lenin's cynicalphrase and thinks of freedom merely as a ""bourgeois prejudice', then, to besure, political rights have no value at all for the workers. but then thecountless struggles of the past, all the revolts and revolutions to which weowe these rights, are also without value. to proclaim this bit of wisdom ithardly was necessary to overthrow tzarism, for even the censorship of nicholasii would certainly have had no objection to the designation of freedom as abourgeois prejudice.if anarcho-syndicalism nevertheless rejects the participation in the presentnational parliaments, it is not because they have no sympathy with politicalstruggles in general, but because its adherents are of the opinion that thisform of activity is the very weakest and most helpless form of the politicalstruggle for the workers. for the possessing classes, parliamentary action iscertainly an appropriate instrument for the settlement of such conflicts asarise, because they are all equally interested in maintaining the presenteconomic and social order. where there is a common interest mutual agreementis possible and serviceable to all parties. but for the workers the situationis very different. for them the existing economic order is the source of theirexploitation and their social and political subjugation. even the freestballot cannot do away with the glaring contrast between the possessing andnon-possessing classes in society. it can only give the servitude of thetoiling masses the stamp of legality.it is a fact that when socialist labour parties have wanted to achieve somedecisive political reforms they could not do it by parliamentary action, butwere obliged to rely wholly on the economic fighting power of the workers. thepolitical general strikes in belgium and sweden for the attainment ofuniversal suffrage are proof of this. and in russia it was the great generalstrike in 1905 that forced the tsar to sign the new constitution. it was therecognition of this which impelled the anarcho-syndicalists to centre theiractivity on the socialist education of the masses and the utilisation of theireconomic and social power. their method is that of direct action in both theeconomic and political struggle of the time. by direct action they mean everymethod of the immediate struggle by the workers against economic and politicaloppression. among these the outstanding are the strike in all its gradations,from the simple wage struggle to the general strike, organised boycott andall the other countless means which workers as producers have in their hands.one of the most effective forms of direct action is the social strike, whichwas hitherto mostly used in spain and partly in france, and which shows aremarkable and growing responsibility of the workers to society as a whole. itis less concerned with the immediate interests of the producers than with theprotection of the community against the most pernicious outgrowths of thepresent system. the social strike seeks to force upon the employers aresponsibility to the public. primarily it has in view the protection of theconsumers, of which the workers themselves constitute the great majority.under the present circumstances the workers are frequently debased by doing athousand things which constantly serve only to injure the whole community forthe advantage of the employers. they are compelled to make use of inferiorand often actually injurious materials in the fabrication of their products,to erect wretched dwellings, to put up spoiled foodstuffs and to perpetrateinnumerable acts that are planned to cheat the consumer. to interferevigorously is, in the opinion of the revolutionary unionists, the great taskof the labour syndicates. an advance in this direction would at the same timeenhance the position of the workers in society, and in larger measure confirmthat position.direct action by organised labour finds its strongest expression in thegeneral strike, in the stoppage of work in every branch of production in caseswhere every other means is failing. it is the most powerful weapon which theworkers have at their command and gives the most comprehensive expression totheir strength as a social factor. the general strike, of course, is not anagency that can be invoked arbitrarily on every occasion. it needs certainsocial assumptions to give it a proper moral strength and make it aproclamation of the will of the broad masses of the people. the ridiculousclaim, which is so often attributed to the anarcho-syndicalists, that it isonly necessary to proclaim a general strike in order to achieve a socialistsociety in a few days, is, of course just a ludicrous invention of ignorantopponents. the general strike can serve various purposes. it can be the laststage of a sympathetic strike, as. for example, in barcelona in 1902 or inbilbao in 1903, which enabled the miners to get rid of the hated truck systemand compelled the employers to establish sanitary conditions in the mines. itcan also be a means of organised labour to enforce some general demand, as,for example, in the attempted general strike in the u.s.a. in 1886, to compelthe granting of the eight-hour day in ail industries. the great general strikeof the english workers in 1926 was the result of a planned attempt by theemployers to lower the general standard of living of the workers by a cut inwages.but the general strike can also have political objectives in view. as, forexample, the fight of the spanish workers in 1904 for the liberation of thepolitical prisoners, or the general strike in catalonia in july 1909, to forcethe government to terminate its criminal war in morocco. also the generalstrike of the german workers in 1920, which was instituted after the so-calledkapp putsch and put an end to a government that had attained power by amilitary uprising, belongs to this category. in such critical situations thegeneral strike takes the place of the barricades of the political uprisings ofthe past. for the workers, the general strike is the logical outcome of themodern industrial system, whose victims they are to-day, and at the same timeit offers them their strongest weapon in the struggle for their socialliberation, provided they recognise their own strength and learn how to usethis weapon properly.","1"
"é sempre bom reencontrar amigos, que deus abençoe o ministério de cada um! ","0"
"vou torcer pelo bolsonaro apenas para a escória se matar de raiva.","1"
"transe sem amor, mas não fale que ama só pra transar.","0"
"@_Ioen parabéns brou! Menina é bom demais!","0"
"desmentimos que queiramos renomear a praça do obradoiro como ""praça do ateliê"" ou como ""praça do workshop"". podedes ficar tranquilas. 😝 ","0"
"anões, me ajudem! eu realmente estou chateado com essa dúvida. fiquei balançando meu pai enquanto via um vídeo de uma depósito se masturbando. eu já havia batido meu recorde de dias em nofap, terei que começar de novo?","1"
"Tal de ''ROGELIO GARCIA'' fazendo campanha contra a indicação do Trump para Suprema Corte. 
Faz sentido... https://t.co/0WIvtaOxiK","0"
"RT @allonsygui: nao entendi mto bem a nicki minaj achou um livro dai leu e se transformou na bella do crepusculo? q doideira https://t.co/n _","0"
"eu em dia de serviço pareço um mendigo","0"
"todos ligados em beberibe ceará
rick e levi","0"
"piercing no septo e rinite são duas coisas que não combinam","0"
">>38622você fapava para que tipo de conteúdo? eu também fico triste como a foda.","1"
"quase não há esperança para a europa. eles estão em um momento decisivo da história deles, a hegemonia racial europeia está para ser extinta da historia, a luta deles é pela própria existência e por tudo que um dia já representou os valores mais nobres. os partidos de direita da europa são um fracasso, são praticamente todos comandados por mulheres ou pela lógica feminina de sociedade. são conservadores, não buscam um retorno à uma tradição digna de ser chamada de europeia, são apaziguadores sociais, não revolucionários. ao meu ver, só há uma maneira da europa conseguir parar o problema e fazê-lo recuar, separar aquilo que presta e descartar o que é degradante, e isso passa por um processo de radicalização dos movimentos sociais na europa que exige muita propaganda, demonstrações públicas de vontade e força, e pressão popular, principalmente em pontos chaves para garantir esse futuro. o golden dawn grego é um excelente exemplo do que o judeu não permita que exista nos partidos nacionalistas de direita, eles conseguiram suavizar suficiente o debate para que a europa tenha uma direita controlada, quando na verdade, ela deveria ser violenta como a dos gregos, que enfrentam o sistema diretamente e são caçados, presos ou mortos por isso. não há de se dar nenhum descanso, o europeu não pode acreditar nessa direita que eles tem, é preciso ir para a rua e enfrentar os problemas pessoalmente, eles são moralmente obrigados a não deixar esse problema perdurar por mais quatro ano ou oito anos, pois a destruição será irreparável.","1"
"estou louco para fazer, faço 24 anos esse ano e pretendo ano que vem fazer essa merda.","1"
"@JornalNoticias @FelisbelaLopes 
E quais os limites da prepotência do #CarteldaComunicaçãoSocial, da censura arbitrária e da discriminação?","0"
"@alvesmr2 6 meses pow já já faço 20, tá passando muito rápido mds","0"
"a sensação que sentes quando entra pela primeira vez ... 💭.                             entenda este tweet como quiser.","0"
"#DiaDaMulher FELIZ DIA DAS MULHERES Dia Internacional da Mulher #BolsonaroReiDoMundo
 Ser mulher pra globo = ser feminista","0"
">>61197leiam isso logo e encerrem a discussão.","1"
"Nas redes sociais, as ativistas criaram uma 'vaquinha' para ajudar no pagamento das dívidas. Até a publicação... https://t.co/x7laK54K62","1"
">>58788é por essas e outras que eu evito relacionamentos como a praga kek.rodar pratos é bem melhor.os anões tem que se ligar que mulher é muito menos frágil do que pensam. dos dois sexos, o que mais se recupera rápido de um relacionamento e move em frente 90% dos casos é a mulher. esse negócio que vocês pensam que ela vai se matar ou tem problemas e tal, é puro drama e manipulação emocional por parte dela em cima de vocês justamente pra não a largarem.descargas emocionais, bipolaridade, entre outros, são simplesmente mecanismos dela pra prender vocês no relacionamento até ela arranjar outro parceiro melhor.tirando sua família (se forem próximos), nenhum anão deveria se sacrificar por outra pessoa… especialmente depósitos cheias de problemas emocionais que não agregam nenhum pingo de valor e ainda por cima atrasa a vida do cara.","1"
"meu mais sincero vai toma no cu pra pessoa que me pilhou pra fazer isso, faz mais de um mês que n tiro a ideia da cabeça","0"
"por favor não ignorem esse tweet!
uma moça acabou de resgatar esse dog, ele ta muito debilitado, magro, com fungo, sarna e sabe-se lá mais oq o abandono tenha causado

quem puder me ajudar c qualquer quantia p possibilitar o tratamento dele por favor fala c ela no (95) 991268085 ","0"
"RT @mundodrogado: Antes o homossexualismo era proibido.Depois passou a ser tolerado.Hoje é normal.Eu vou embora antes que vire obrigatór ...","1"
"tem que acabar com o mito do idoso sábio. com o tempo da para acumular machismo também. ","0"
">>48941também tenho bastante sensibilidade, só ""aprendi"" a manter o controle depois de uns 5 meses de sexo frequente. uma das coisas que me ajudou, que inclusive foi uma dica de um anão, é colocar o chuveiro bem quente e colocar a glande exposta sobre a água durante um curto período. só tome cuidado para não se queimar, tenha bom senso. experimente anel peniano e aprenda a controlar sua respiração durante o ato. dizem que manter a próstata rígida aumenta a ereção e por consequência o prazer da mulher.  e como aumenta a quantidade de sangue é bem possível que influencie na precocidade.","1"
"@sapo o que é que andaste a fumar?!","0"
"há alguns meses tenho me esforçado para tentar seguir o caminho de um descolado e tá sendo difícil lidar com algumas redpills pelo caminho. agora por último percebi que a depósito com que estou lidando me mantinha na coleira ao mesmo tempo que mantinha muitos outros. estava eu igual um mangina tentando combinar de sair com ela e tendo que me deparar com outros escravos mais desesperados que eu implorando por comentários de instagrão para que ela os respondessem pelo celular.","1"
">>59424já pensou que você tem que ser mais como ele e ele tem que ser mais como você? puta negócio de otário esse papo de ""ain não seria tão bom"", cada um com seus problemas, porra, ninguém tem culpa se vocês são dois extremos de uma merda.","1"
"RT @igald_: gente sigam o @direitafalando ele mostra a realidade tenebrosa do marxismo cultural comunista feminista socialista q o PT quer _","1"
"quando morarmos juntos💏❤ ","0"
"@brexdaxx seria uma pena vc chegar aqui e nao ter mais almoço","0"
"essa merda não funciona direito no browser? nunca aparece nada aqui.sou bonitão.","1"
"quebrei meu nofap que começou dia 01 e terminou às 19:00 do dia 14. quebrei também meu noporn que começou dia 30 e terminou nesse mesmo horário.nunca me senti tão lixo, mas acredito que isso foi necessário. ao ver todo aquele semen saindo ali por nada, meu prazer foi se tornando nojo. tanta célula, tanta energia desperdiçada por causa de ilusões e coisas irreais. eu sinto nojo.eu sinto nojo de mim. tomarei um banho e não esquecerei isso, mas usá-lo-ei para me lembrar do futuro.","1"
"cuca  super  legal - educação, comportamento e orientação educacional.(escolas): àlbum festas juninas - atividades ","0"
"@psol50 @glauber_braga meus queridos, deixem eu os explicar como funciona, se o bolsonaro autorizasse isso as empresas áreas iam aumentar o valor da passagem, e como consequência aí sim ninguém ia conseguir usar os aviões, afinal as empresas não iam sair perdendo.","0"
"parabéns a essas meninas... kkkkk @otmar03 @InesBolsonaro @editorahumanas @GABRIELPlNHEIRO @pauloap @pedrinhu_tecix https://t.co/Hlg6QVzGBF","1"
"homens feios sempre pegaram depósitos. como o op disse, é só sair na rua e a maioria dos casais são compostos por um homem feio. a maioria dos homens brasileiros são feios, é raro não achar um jawlet/chinlet. como explicam o nordeste continuar se reproduzindo?a verdade é que pra ser incel exige um fracasso muito maior do que a aparência. não precisa descartar o lookism, ele acerta no que torna alguém atraente, o problema é quando os incels roubam essa ideologia para usar como justificativa da falha. é só ir pro mundo e focar em desenvolvimento pessoal, ou continuar sendo um fracassado invejoso que chora no banho. vocês decidem.","1"
"Poster Fotográfico Panorâmico da Serra do Corvo Branco do fotografo  Seergio Giusti.  Veja mais:... https://t.co/2s82d0Ce1v","0"
"feriado em paraty. arte, cultura, lembranças, descanso, amigos. @mellica2008 #paraty #rj #feriado em paraty - rj ","0"
"obrigado internet","0"
"""garotas compram maquiagem para elas mesmas, você faz as unhas pra sí mesma e não para alguém, eu não me visto pra ninguém, me visto para mim mesma""

icônica ","0"
">além da suspeita de pagamento em dobro, a promotoria investiga se houve erro médico. um dos operados, por exemplo, saiu da cirurgia com um comprovante que dizia que ele recebeu a lente artificial usada na cirurgia de catarata. mas a visão só piorou. depois, ele procurou um médico particular, que concluiu: ""não há nenhuma lente"" no olho direito, mas pagam impostos caríssimos para que os filhos de seus patrões possam cursar medicina. e ainda por cima, quando os playboys se formam, colocam bem gostoso no cu do pobre mais uma vez. e esses médicos também terão filhos que estudarão em antro de marxismo de graça e consequentemente colocarão no cu dos filhos dos pobres mais uma vez, formando um loop infinito de cornice e submissão. e o pior de tudo é que se você for falar sobre pagar uma taxa por semestre, são esses mesmos pobres que voam no seu pescoço gritando ""universidade gratuita"", ""para todos"". simplesmente fascinante.a renda da minha família é r$ 12.000,00 mais ou menos. não é grande coisa, mas aposto que minha mãe não faria questão de pagar 200, 300 ou até 400 reais para que eu continuasse meu curso de engenharia na federal. claro que o pobre miserável não teria que pagar porra nenhuma, ficaria apenas para aqueles que têm condição de pagar pela própria formação. mas enfim, o brasileiro tem mais é que se fornicar mesmo, não tenho mais pena.","1"
">>62313o mgtow nem precisa ser propagandeado, os homens estão percebendo por conta própria que depósito de porra moderna não presta nem pra transar.as femimerdas e alguns anões devem achar que é uma conspiração patriarcal que as balzacas ficam sozinhas e desesperadas. isso é algo espontâneo.","1"
"RT @mafiasumers: Eu sei que quem apoia Bolsonaro do cara mais humilde ao mais esclarecido ver o único cara honesto ser condenado dá um ódio _","0"
"puta que pariu, anões!! eu finalmente consegui!eu finalmente conseguir ficar 7 dias sem fapar, depis de mais de 1 ano tentando eu finalmente consegui.agora eu quero ficar mais tempo, quero me livrar dessa merda para sempre.que dia, anões! é um dia para comemoraçãoes!","1"
">>27424>vocês sabem que facilitar o acesso das armas aumenta os crimes violentos certo?belíssima fonte, anã. o brasil é um paraíso desarmamentista, mas curiosamente não querem assumir a paternidade da filha.","1"
"eae seus esquerdopata vão sair pra gastar capital com o que hj?","0"
">>40598anão, já broxei com duas meninas, ambas levaram o ocorrido com bastante naturalidade. uma delas comecei a namorar e a outra ainda ficou apaixonada por mim durante 9 meses até eu terminar. mulheres de verdade não se importam com isso, elas querem ao mais que sexo. agora as vadias com certeza zombariam de você, pois só querem dar. saiba diferenciar. se ela não mudar com você, tente novamente. se for uma vadia, faça de conta que ela foi culpada pela broxada .sempre saia por cima, nunca por baixo.","1"
"listinha para guardar e saber em quem votar ou apoiar. 
quem vota a favor de 
#dia30nasruas ","0"
"tô morgada no sofá da minha vó 😴","0"
"OBSERVAÇÃO IMPORTANTE SOBRE O #DIAINTERNACIONALDAMULHER https://t.co/0vGVU7iho2","0"
"feministas deveriam passar 18 horas por dia lavando louça, sem descanso!","1"
"- eu aprendi da pior forma e tive q seguir um frente que quem se importa c vc n te machuca.","0"
"alguém pra da aquela mamada 😏 ","0"
">>36480>3 anos de tratamentoisso que me dá medo. estou começando o meu agora e tenho medo que eu não melhore num tempo aceitável. eu já estou no nível que não consegue sair de casa pra nada, já perdi o semestre na faculdade e emprego. ou eu melhoro a ponto de conseguir sair da cama em 6 meses, ou minha vida acabou.>>36485isso é uma merda. só comentei por cima sobre isso com minha mãe e ela já agiu como se eu estivesse próximo de ser internado com um hospital psiquiátrico. para piorar, minha terapeuta anterior achou que seria uma boa ideia ligar para meus pais nos dias em que (na interpretação dela) eu poderia tentar me matar.","1"
">>25897>não manjo muito das manjarias, mas ao que parece, ele foi sem dúvida um dos maiores gênios políticos deste país. até sua morte foi uma manobra genial.>um post claramente com a única intenção de sinalizar que respeita a figura em questão, apesar de admitir que não o conhece>giria do cancromas que câncer essa board se tornou.acho que está na hora de abandonar navio.","1"
"@xtalgem @eduaaarda perfeitooo","0"
"@danvilarj 
Perante o humor há sempre lugar a um sorriso. :)
Só não aprovo a ofensa fácil.","0"
">>58290>com 19 anoseu já imaginava que você era um moleque no segundo parágrafo.anão, eu também tive uma namoradinha dos 17 aos 21 anos e passei exatamente pelo que você passou. nos primeiros meses, tudo é do bom e do melhor, os planos são feitos, às vezes até pensando em muitos anos no futuro. a realidade é que todo esse devaneio é típico de relacionamento da sua faixa etária. nenhum adulto fica fantasiando com esse tipo de coisa. e sua namorada provavelmente não precisa de um psicólogo. lógico, talvez ela tenha algum transtorno de personalidade ou transtorno no especto ansioso-depressivo, nunca diga nunca. mas eu apostaria que ela só está lidando com os demônios que qualquer garotinha na idade dela vai lidar. aposto que ela também reclama dos pais, da faculgado/cursinho/escola e acha que está muito velha para fazer determinadas coisas. enfim. se você quer terminar, então termine. chame ela pra conversar, fale que está descontente e que você não se imagina mais dividindo um futuro com ela. veja bem, não é uma questão de gostar ou não, e sim de conseguir imaginar a relação de vocês agregando valores para os dois no longo prazo. inevitavelmente, isso vai ocorrer em relacionamentos numa fase da vida em que tudo muda muito rápido. se eu fosse você, conversaria com essa menina o quanto antes. você também sofre com essa situação e precisa dar vazão pra esse sofrimento. ela vai chorar, espernear, fazer de tudo para você mudar de ideia. talvez até mude ou peça algum tempo para pensar. no entanto, se sua decisão já está feita, abrevie o seu próprio sofrimento o quanto antes.","1"
"lookismo é real. há a´té um impasse entre os lookistas sobre a teoria ter algumas exceções, como essas que sempre são forçadas no chan. eu ainda fico imaginando que a minha vez vai chegar, alguma garota bonita iria se interessar por mim. é uma oportunidade remota, mas minha mente ainda me faz acreditar nisso. como deixar de ser tão ingênuo?","1"
">>61822ninguém aqui vai assumir seu enzo, sua piranha flácida desgostante.","1"
">>43957aproveitei a correria de fim de ano para começar o no pr0n/fap. essa merda estava acabando com meu casamento.>>43957que app é esse?","1"
">>28262>desentendidonão é desentendido. ele nos enganou e nós que o criticamos colocamos o rótulo correto. não se tornou liberal se nunca foi, só se diz.menos negrice, anão.","1"
"RT @editorahumanas: Toda mulher deve ser respeitada independente de ser ou não feminista
Só as feministas que dizem lutar pelas mulheres nã _","0"
">>56248>>56249agora faz sentido, me perdi um pouco lendo sobre conceitos filosóficos que não entendo e histórias sobre escolas antigas gregas, que não respondiam a minha dúvida.obrigado, anão. é engraçado porque é graças à uma experiência traumatizante de uma ex-pitanga que estou acordado. eu consigo traçar um paralelo de tudo que ele relata no livro com o que ela fazia e falava.","1"
">>28561seu ponto é interessante, mas acho que todo esse problema é estrutural em nossa sociedade, já não se tem mais parâmetros para a criação de novas depósitos.ensinar valores para uma depósito implica necessariamente para nós homens coibi-las de seu comportamento promíscuo e pernicioso. há alguns anos quando ainda não existia toda essa tolice de sexismo as coisas eram mais fáceis e todos tinham uma noção clara do seu papel, mas agora qualquer coisa que se diga em relação ao comportamento das depósitos logo cai naquela balela de machismo, invalidando qualquer tipo de discussão.esse tipo de coisa anda contaminando todas as famílias o que acaba obrigando os pais a deixarem para as mães a função de tutoras das filhas, pois mesmo com o pai se impondo logo é desautorizado por elas sob risco de ser chamado de machista.ou seja, aparentemente só restou aos pais abarcar a ideia de criar suas filhas para serem rampeiras de marca maior, porém de forma que não os envergonhem. e lógico, tentar alertar sempre dos riscos de se tornar uma mãe solteira de bosta, o que sabemos que ainda assim não se configura de todo como uma desvantagem para elas.","1"
"RT @joaovale: Há que reconhecer o mérito do João Braga: escreveu uma crónica do Henrique Raposo usando muito menos palavras.","0"
"@rodrigocapelo @goleiroverde discussão ?","0"
">>63512simpatia não quer dizer porra nenhuma, ela pode ser simpática com você na faculdade porque está perto de você, mas não quer dizer que ela quer ver você fora da faculdade.","1"
"Minha migas do curso de dizem heteras,são casas mas são mais Sapatao do que eu","1"
