"txt","offensive"
">>115673/3.76. o governo do pt não ter aumentado o salário dos militares, desincentivando os militares a continuarem na profissão. assim, ficam menos militares para defenderem o brasil de uma revolução socialista que atenta à soberania ://?v=xffueioqppw&list=plyhzcostp0ndh87dlmi5bs9j5-h0x5lej?v=-7ew2tl_ona77. lula continuar sendo um mentiroso desmedido e mentir no exterior, mostrando mais uma vez que é uma pessoa sem princípios e sem caráter, afirmando que as pessoas que foram presas no mensalão não são pessoas de sua confiança (josé dirceu, josé genoíno, delúbio soares…)?v=d69_bhcwhiq78. o fato de várias pessoas ligadas ao pt como fernando gabeira e eduardo jorge terem confessado que, na época da ditadura, os esquerdistas brasileiros queriam derrubar o governo militar para implantarem a sua própria ditadura do proletariado. eles, de forma alguma, queriam a democracia no b://?v=8vtxhnxwhc0?v=zoiildkybfa?v=_sptzdvkzzs?v=czyxr6hvwkg, josé dirceu, ter confessado que é brasileiro cubano, ou cubano brasileiro, colocando em dúvida a sua verdadeira ://?v=cpliowd1p9080. o fato de lula ter casa em cuba e considerar cuba a sua casa, e não o b://?v=bd6rw0ci3f481. tentativa ainda em andamento pelo pt através de uma pec – proposta de emenda constitucional aprovada pela ccj – comissão de constituição e justiça – do senado para acabar com a sucessão do presidente do brasil pelo vice-presidente nos casos de morte, impeachment ou doença gravíssima do presidente da república. a pec também institucionaliza a volta da eleição indireta no b://?v=pgxfxsqjtvq, assinada pelo lula em 2001 em cuba, obrigando a todos os participantes do foro a verem as farc como uma guerrilha de caráter político e a apoiarem para o fortalecimento desse grupo armado colombiano e encorajarem os processos de diálogos desenvolvidos pelas farc no conflito social, político e ://(dentro da resolução do foro de são paulo na seção “resolução de condenação plano colômbia e apoio ao povo colombiano”, página 504)83. fato de o lula apoiar que as farc criem um partido político para chegarem à presidência da colômbia e tomarem o ://,lula-sugere-as-farc-criar-partido-para-chegar-ao-poder,36209684. fato de o pt e o foro de são paulo apoiarem guerrilheiros do oriente mé://(dentro da ata do foro de são paulo na seção “resolucion fsp - sobre medio oriente”)85. fato do foro de são paulo e pt rechaçarem o qualificativo de “terrorista” de toda forma de resistência anti-imperialista de grupos armados ou não, concedendo direitos de rebelião a estes, e de passarem a chamar de terroristas os estados que agem contra os grupos armados como as farc e vários outros do oriente mé://(dentro da resolução do foro de são paulo na seção “resolução de condenação plano colômbia e apoio ao povo colombiano”, página 505)86. lei complementar 276/02 aprovada pela câmara dos deputados em 2014, que deixa nosso país ser invadido por exércitos vizinhos desde que o(a) presidente da república ou ministro da defesa autorizem, sem necessidade de consultar o congresso ou quem quer que ://, localizado na fronteira entre brasil e bolívia, considerado um dos mais importantes no tocante à proteção da região oeste, deixando uma porta aberta para que o nosso país seja invadido por militares bolivianos e paramilitares ://#.vjxbrv8oha88. lula afirmar com todas as letras, à dilma rousseff, que “eles não sabem o que nós seremos capazes de fazer para fazer com que você seja a nossa presidenta por mais 4 anos neste país.” seriam capazes de fraudar as eleições e até mesmo de matar pessoas? poucos sabem o que lula e o pt são capazes de ://?v=zenz4vtzens89. governo brasileiro realizar reunião sigilosa na granja do torto com nicolás maduro e raúl c://,na-granja-do-torto-raul-castro-recebe-nicolas-maduro,153009390. nicolás maduro, presidente da venezuela, eufórico na tv após a reeleição de dilma rousseff, se mostrando extasiado no sonho de criação da “pátria grande” com a implantação do socialismo revolucionário na américa latina. ps: “pátria grande” é a ursal, união das repúblicas socialistas da américa latina, que o pt e demais esquerdistas latinos querem implantar no nosso continente. maduro disse, com todas as letras, que “a vitória do brasil representa a consolidação para a nova etapa do avanço, das transformações e das mudanças na américa latina. é um passo gigantesco do gigante brasil, que vem reforçar toda a nossa força revolucionária no continente! o que acontecerá na américa latina, cada vez mais, é revolução, são mudanças profundas, transformações verdadeiras, união da américa latina! que o imperialismo norte-americano saiba disso, e os outros impérios do mundo!”?v=oyswa1uppkg?v=tducmbtulti91. dilma rousseff trazer militares russos ao brasil, em novembro de 2014, assim que passaram as eleições, para estudarem as nossas estratégias de ataque e defesa aéreas, como denunciou o site das forças aéreas b://://?v=x7qegs5k1fw92. o interesse da rússia em criar bases militares em países conhecidamente ditatoriais na américa do sul, com o possível objetivo de implantar o comunismo na américa l://://://?v=c1a9hpnyyz494. lula discursando no foro de são paulo em defesa da “pátria grande”, a integração da américa latina. lula discursa também em prol de uma maior divulgação do projeto de forma aceitável pelos governos latino-americanos. foi a partir disso que foi criada a unasul (ou unasur).?v=lhyvjftg7k095. criação da unasul (ou unasur) – união de nações sul-americanas, que nada mais é que uma entidade internacional para divulgar o que pode ser divulgado das atas do foro de são paulo, e a preparação da américa latina para sua total integração e formação da ursal.%c3%a3o_de_na%c3%a7%c3%b5es_sul-americanas96. os princípios da unasul que são de unificação da américa latina e proteção de ditadores no poder:a) criação da “pacha”, uma moeda única para toda a américa latina;b) criação de um mecanismo de segurança regional, promovendo a cooperação militar e a defesa regional entre todos os países membros;c) não tolerância à quebra de autoridade institucional ou tentativa de golpe ao poder civil legitimamente constituído, adotando medidas concretas e imediatas em caso de violação da ordem constitucional (é o pt criando laços no estrangeiro para se proteger quanto à eminente queda da dilma rousseff e demais ditadores da américa latina e caribe);d) livre circulação de pessoas entre os países membros;e) criação de uma carteira de identidade única ou passaporte único para todos os sul-americanos.f) criação de uma unidade técnica de coordenação eleitoral em toda a américa latina (é um perigo para a democracia tendo em vista que todos os países onde esses comunistas estão ganhando as eleições estão sob suspeita de fraudes);g) criação da escola sul-americana de defesa (formada por militares e civis, podendo ser utilizada pelos líderes desses países para contratarem milícias);h) abertura do espaço aéreo de todos os países membros da unasul.%c3%a3o_de_na%c3%a7%c3%b5es_sul-americanas, tal como aconteceu com o crime de responsabilidade fiscal cometido por dilma rousseff com o rombo que ela deixou no seu primeiro governo, que deixou de ser crime no final de seu mandato após uma vergonhosa votação no congresso nacional. o governo também mudou regras no tcu – tribunal de contas da união – aprovando em tempo recorde uma instrução normativa com o objetivo de impedir que os acordos de leniência feitos no âmbito da cgu – controladoria-geral da união – sejam anulados pelo tcu. assim, os processos do petrolão deixam de passar pelo competente juiz sérgio moro, garante que as empresas envolvidas não sejam consideradas inidôneas para poderem continuar a negociar contratos com o governo, evita que os empreiteiros façam a delação premiada e, consequentemente, evita o envolvimento de lula, dilma, e descarta o crime de responsabilidade que seria imputado à dilma, o que culminaria em eminente ://","1"
"consegui por 20 dias, fiquei bêbado e soquei uma punhetinha. foi uma merda, gozei tão rápido que nem teve graça e estar bêbado não ajudou, a ressaca junto com aquela sensação pós-gozada me deixou meio mal por algum motivo.minha nova meta é 30 dias.","1"
"anões, algum de vocês utiliza o coito interrompido como método anticoncepcional? funciona?","1"
"@otmar03 @GABRIELPlNHEIRO @pauloap @ajulysantos Esse perfil ta apurrinhando todo mundo de direita que posta algo sobre o dia das mulheres.","1"
"@alvin_tremm sabe que não é bem assimmmmm","0"
"informações sobre você que ngm liga 

idade: 22
altura: 1,69
tamanho do pé: 41/42
cor favorita: todas
série favorita: one day at a time 
música favorita: todas da @beyonce 
comida favorita: massa
signo: peixes
aniversário: 01/03
tatuagem: 0
piercing: brinco conta?","0"
"@Senor_Thompson eu tive um galo que quando ficava azul trazia bom tempo.","0"
"?id=? uol jogos? porra, aí é sacanagem. tira logo minha internet.amei esse anti-porn pro. esse é limpão. resultados pornográficos são tirados até do google, hue!","1"
"chega na pessoa que você está afim e fala tô afim de você","0"
"bom dia @senadorkajuru, como é acordar de um sono leve, mas sabendo que boa parte dos seus eleitores hoje te acham um traidor um cretino mentiroso??????
a esqueci, imbecil também.","0"
">>27211>realmente, aponhar é uma palavra que eu não conhecia. vivendo e aprendendo, acho.significado de aponhamaponham vem do verbo apor. o mesmo que: apliquem, justaponham, juntem, sobreponham, acrescentem.significado de aporpôr junto ou sobre alguma coisa: apôs o álbum na estante.unir ou adicionar; juntar algo a uma outra coisa: apuseram uma correção na notícia.engatar; encaixar algo numa outra coisa: apôs o remendo no vestido.sinônimos de aponhamaponham é sinônimo de: apliquem, justaponham, juntem, sobreponham, acrescentemdefinição de aponhamflexão do verbo apor na: 3ª pessoa do plural do presente do subjuntivo, 3ª pessoa do plural do imperativo afirmativo, 3ª pessoa do plural do imperativo negativo outras informações sobre a palavrapossui 7 letraspossui as vogais: a opossui as consoantes: h m n pa palavra escrita ao contrário: mahnopa>não estou falando de ser um salvador da pátria, de alguém que vai ser o farol da sabedoria e lógica que vai guiar o quejim minas para além das sobras da mediocridade, apenas alguém que possa virar o barco do bostil um tanto que seja em direção aos ventos do progresso?anão, a grande questão que quero colocar aqui é: vocês que apoiam o bolseiro estão se iludindo. ele não é igual ao enéas. é contraditório justapor os dois. e quanto ao melhor, eu não posso propor nada, anão. os candidatos que realmente já representaram consistentemente a corrente nacionalista do chan foram o levy fidelix e o enéas. hoje, pensando em nacionalismo e protecionismo, o mais próximo que vejo seria o daciolo (que é um péssimo político por já ter virado piada, não ter habilidade retórica real, falar como um pastor, já ter sido do psol (esse é o ponto mais horroroso) e pensar que representa a identidade nacional através do protestantismo (o que não é verdade)), mas não dá para apoia-lo.a grande conclusão, pensando nos aspectos políticos e econômicos que realmente deveriam guiar esse chan, é que não temos alternativa viável nessas eleições. não se iludam e reconheçam que o bolseiro nos traiu.eu vou anular meu voto, embora me incomode com isso.","1"
"taok virar burguesa pra comprar um desses pra mim","0"
">21 anos >já larguei 4 cursos diferentes>desempregado>hora quero seguir meu sonho de infância de virar biólogo marinho, ora quero virar jornalista esportivo>indeciso como a foda>sustentado pelos pais>sem motivação para fazer nada>pai chegou a sugerir que eu trabalhe com ele para não ser um encostado>chefe do pai diz à ele que deseja me levar para trabalhar uns meses na itália, mas sinto que é furada>paranoia e falta de auto-confiança todoonde>alguns anos de reclusão me fizeram perder a noção de como lidar com p-pessoas>algo me diz que estou velho demais para seguir alguma coisaplanejo dormir cedo hoje e amanhã pela manhã ir me matricular em uma aula de natação para ver se exercícios físicos me motivam para alguma coisa.assim que eu terminar de tirar a cnh, planejo também começar a estudar como a foda para o enem e arriscar uma vaga numa universidade de sp ou do meu estado em janeiro, e a partir daí, seja o que deus quiser.","1"
"@biainthehouzze n falo com fufas, adeus","1"
"desdr q a mamae falou sobre eu fiquei pensando","0"
"churrascada e piscina vertical vai fluir hj obg amigos","0"
"acho meio presunçoso usar palavras em latim que a gente tem uma palavra em português perfeitamente usável","0"
"@5gu @caiquepala esse gordo pedante se sentindo","1"
"bateria em outros lugares // bateria no maranhão ","0"
"Essa imagem é montagem coisa de comunista
http://t.co/l1HM4X23Df","1"
"feio das 2 partes, da de quem grava, e dela por tá se expondo a isso! ridículo","0"
">>24978olá. ontem realizei uma thread no /b/ sobre isso e postei a pica relatada. falaram que não tinha nada haver e a culpa era exclusivamente dos alemães, como existe realmente moedinhas no chan então continuei firme na minha convicção, de que na verdade, lenin foi o pivô dos moedinhas e acuso o mesmo de judaísmo também. ""mas ele não era cristão? veja, o lenin tinha um pai que era médico e moedinha.iria pedir fontes a respeito do mesmo, se puderem, por favor coloquem aqui tudo a respeito deste período que o império alemão solta ele da prisão e o paga com 40 milhões de marcos para a revolução.","1"
"@AlineBorel É sério. Qq dia te relato umas boas. Sou especialista pós-graduada em auto flagelação e me formei em 'desligamento': exemplo...","0"
"abdnsndnns ela vai sair de burca pra não mostrar a cara, não quero ninguém encima dela https://t.co/dpXDrPu39E","1"
"eu no dia seguinte apagando os tweets que fiz durante uma crise existencial de madrugada ","0"
"toda vez que eu vejo esse vídeo na tml eu sou obrigada a dar rt. é isso meus amigos, façam como eu: lotem a tml com esse vídeo.

","0"
">>58803>>58805minha sorte é que nunca tive problema com sensibilidade. na verdade sinto o mesmo prazer usando camisinha fina e transando no pelo, sério. uma vez a minha ficante mais antiga pediu para tirar a camisinha e não senti tanta diferença. até prefiro usar camisinha para evitar doença e gravidez.o meu problema mesmo foi ficar viciado no azulzinho, puta que pariu, já dei tanta desculpa para não transar com alguma guria por não estar com ele no meu bolso que já perdi as contas. bem, comprei 36 pilulas na internet semana passada e acredito que não vou ter mais esse problema.","1"
"as vezes eu tenho a impressão de q a questão q eu faço dos outros, eles não fariam de mim, pq isso?","0"
"é uma mentira inventada por esquerdistas mal intencionados. não há qualquer chance de que o homem visto no vídeo seja o sr. dória, tanto que o mesmo junto de sua esposa já desmentiu as acusações.","1"
"Pessoal, passem pra essa guerreira --> @itsmabizao que não consegue terminar um debate!
Deu block no opositor! Não _ https://t.co/3PoCSGGE8O","1"
">quase um ano atrás de mim na internet>ela começou>curte tudo o que faço>ama tudo o que posto>sempre me ""cutuca"" ou ""acena"">me acha lindo>a princípio ignorei, não queria um relacionamento>depois de tanto tempo e bastante conversa, marco um encontro>""ah… não. peguei ranço de homem""que porra? como reverter?","1"
"1 pessoa acaba de visitar seu perfil ","0"
">>35437>>35438você é o anão que mora no interior do acre, certo?então, 200 reais é complicado, mas arranjado um emprego, qualquer emprego, ajuda bastante. sugiro que aceite o emprego que seu pai te arranjou e estude pra entrar numa faculdade boa, esse é o caminho mais seguro. also, se você tem 19 anos, fique tranquilo, tem muita coisa pela frente e você pode dar a volta por cima. eu trabalhei quando fazia graduação e foi uma experiência muito, muito boa, mesmo meu trabalho sendo uma merda.espero que sua vida melhore, anão! não vire um herói assim tão fácil, se você mora no interior do acre você não conhece quase nada do que o mundo tem pra te oferecer. man the fuck up e vai pro mundo, cara.","1"
">>28253sim, não foi culpa do choque neoliberal dele, quejim minas!","1"
"Sanções poderão ser aplicadas contra os Estados-membros da União Europeia que se recusarem a receber refugiados,... https://t.co/GyOGfFj70W","0"
">>27833bolsonaro precisa entender que ele já é odiado pela mídia. portanto tem que meter o pé na porta e aprovar o que é melhor pro brasil. parece que ele ainda não entendeu isso.","1"
"consigo contar nos dedos quem faz questão de me ter por perto","0"
"@petracostal filme impecável. parabéns","0"
"@opabelly @gdomangue55555 @climadascomu_ @mcpozedorodo 3cu do crl kkkkkkkkk🤣🤣🤣🤣 sem comparações esse vídeo q tu postou com o som dele 😝🤮","0"
"gente preciso ter assistido o toy story 3 para entender e aproveitar o quatro mesmo? se eu assisti, faz muuito tempo","0"
"@idiota200 mas tu é meu filho kkkk","0"
"meus peitinhos precisa deles 😍😍😍😍😍 ","0"
"@laurinha16_ prêmios mtv miaw chegou levantando poeira. #colanorolê ","0"
"22 anos e bvirgem aqui.sempre tive oportunidades com depósitos, mas por falta de iniciativa/medo, eu sempre recuava e as depósitos pensavam que eu não estava interessado.hoje foi o último dia de um curso que eu estava fazendo. conheci uma menina super legal e 8/10 de beleza. hoje acordei determinado a pedir o númeroo dela. chegando na hora da despedida, ela ficou em um canto me olhando, eu simplesmente passei por ela e o medo tomou conta de mim, soltei simplesmente um ""xau, nos vemos por aí"" e passei reto. percebi que a depósito ficou um tanto decepcionada. puta que pariu, eu sou um merda e morrerei sozinho.","1"
">>56196esses caras geralmente não sabem de porra nenhuma. é 2018 e você tem internet, vai se dar muito melhor sozinho do que pedindo ajuda a alguém que não tem interesse real em te ajudar.","1"
"só de saber que o jantar é bacalhau c natas altera logo o meu humor  :)))) <3","0"
"choque de realidade foi grande","0"
"@jikookinfire eu não vou k","0"
"@fvicentedasilva os avençados tinham agenda ou carteira?...","0"
"meu tweet","0"
"enquanto isso aqui no viaduto de madureira tá como ","0"
"eu contando um super babado pras meninas e elas desonlaine","0"
"uô ôooooooooo","0"
">>59013also, acabei de ler que você é feio.porém, pelas pessoas se verem geralmente pior do que elas realmente são devido à baixa autoestima, acredito que você seja um sólido 6/10. se tiver sorte, até um 7/10. o lookismo é uma blackpill, ela não é uma redpill para te fazer enxergar a verdade, nem um bluepill para te fazer viver uma ilusão. o lookismo te faz ver uma semi-verdade como uma verdade absoluta e você sofre por isso.por mais que bom papo, ser engraçado e divertido possa parecer papo de draminado, isso é um diferencial e tanto. claro que ser bonzinho e estar ali sempre gritando carência só vai piorar, mas demonstrar interesse na conversa e puxar assunto aqui ou ali, de vez em quando, dá mais força do que imagina.","1"
"*seje eu*>deposito chama no wpp >hey>eu digo ""oi"">merda fala que o pc ta quebrado e precisa de um pra fazer um trabalho>merda pergunta se eu tenho powerpoint no pc>digo que sim>merda se auto-convida pra ir na minha casa fazer o trabalho>eu puto dou uma desculpa, falo que vou comemorar a vitoria do bolsonaro com meus amigos makakos>merda se auto convida pra ir de novo>merda sugere que iria disfarçada como minha namorada>eu digo que meus amigos iriam desconfiar, pois sabiam que eu tava gostando de outra pessoa>merda diz com um ar de ironia e duvida ""desconfiar?"">eu digo que não seria legal ela participar pois seria bem constrangedor ficar no meio dos makakos>merda diz que o plano dela falhou>respondo curiosamente ""que plano?"">merda responde ""de ir disfarçada como sua namorada"">altas coisas se passam pela cabeça do op>merda diz que gostava de mim a um tempo atrás>tento me explicar por que não daria certo um relacionamento com ela>eu falei da melhor maneira sem querer magoar ela e ser educado>merda começa a ficar pistola e retrucando tudo com uma falta de educação>eu fico puto e pergunto oque ela tinha visto em mim>merda fala algo bem clichê> te achei ""fofo"" ""legal"" ""interessante"">detalhe, merda me conhece a 2 anos e eu nunca conversei com ela direito>minha relação com a merda e no nível de conhecido>continuando>eu mando a real e falo q sou um virgem neet do caralho>merda diz ""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa então o problema não é meu"">eu digo ""bem, ok"">merda me responde com um emoji "":3"" >fico puto e venho a escoria das escorias relatar meu ódio egoísta.","1"
"@otmar03 Sem islamismo elas estariam na praia / com o islamismo elas tao de luto https://t.co/BN32XT9Jw7","1"
"terminei o ensino médio e agora posso levar minha vida de neet carregando uma culpa a menos, é uma conquista bem bosta mas é a que eu tenho pro dia de hoje","1"
"ok eu to assim :o ","0"
"Cada gol perdido do Borja ontem foi um fio de cabelo branco garantido na minha velhice. Bom dia.","0"
"@natansi6251759 agora tudo ficou mais claro","0"
"Homem branco hétero cisgênero, me oprimindo durante Protesto pela Revogação do Estatuto do Desarmamento.. _ https://t.co/FWeyMFDQWb","1"
">>27767puta que me pariu, quanta desonestidade e falta de argumentos, começando por dizer que alguém anti-liberal é membro do establishment.primeiro, quem acreditava no plano real na época? e quando o éneas defendeu a impressão de dinheiro? a privatização da telebrás prejudicou o serviço sim, você é criança e não sabe como era o serviço, o custo da ligação no brasil era de longe o mais caro do mundo e você ainda pagava uma assinatura mensal de 30 reais, isso nos anos 90/2000.>ain, mas ninguém tinha telefonee ninguém teve acesso ao telefone por causa da privatização, teve pela estabilidade econômica, mas poucos tinham dinheiro para pagar a conta de telefone, e o serviço era horrível. a abertura econômica do collor foi a pior coisa já feita no brasil, destruiu a nossa industria que estava prejudicada pela situação econômica a obrigando a concorrer com as empresas financiadas pelo capital internacional, o resultado? oligopólios por todo lado, e oligopólios estrangeiros, os empresários brasileiros foram sabotados pelo lobby e pelo poder econômico das estrangeiras e todos os avanços se perderam, gurgel é o exemplo mais icônico disso. agora me diz, como a politica do collor acabou? olha o tamanho do fracasso que você defende. e qual o problema da agricultura de subsistência? essa é a melhor maneira de manter a estabilidade econômica da sociedade, porque torna as pessoas independentes do sistema financeiro, provem alimento para a população, ou você acha que o modelo ideal é a agricultura industrial, de monocultura, que serve unicamente para atender ao mercado chinês, que ocupa 1/4 do território brasileiro e contribui só com 5% do pib? ou você é daqueles que pensa que a agricultura é o setor que sustenta o brasil? o agronegócio é o setor menos revelante para a economia. além que a índia vai muito bem com um crescimento sustentado de 7% ao ano, qual é seu ponto? você é tão burro que pensa que o bolsonaro é liberal, pensa que ele é o paulo guedes, quando todos sabem e ele sempre disse que é contra a liberalização traidora da economia, além que o próprio bolsonaro assume que sua maior referência é o próprio enéas.","1"
"Abaixo, apenas alguns exemplos de manifestação a favor do direito ao orgulho hetero.","0"
">>32009>>32732caramba. tomo venlafaxina há uns bons meses e nunca tive nenhum desses sintomas. única diferença que sinto é a ausência da dor no peito de ansiedade que era constante.","1"
"#taekookau | mikrokosmos 21 
jeon é cantor indie, não acredita no amor e faz de seu refúgio a música. taehyung é pai de um bebe com síndrome de down, sobrevive vensendo sua arte na internet.

ambos se cruzará e yuri mostrará q tem um cromossomo a mais para dar de amor ","0"
"o que vocês tem a dizer sobre o assassinato de clérigos e de testemunhas de jeová que foi feito na época da alemanha nazista?","1"
">>58047desculpe pela demora, anão, não venho muito ao /escoria/. enfim, agradeço pela resposta.dei uma pesquisada sobre os dois transtornos. conheço um pouco do toc pois minha mãe sofre com ele, mas nunca ouvi falar sobre o tpoc. vou passar um tempo observando meus atos no cotidiano e procurar por algum profissional no assunto.sobre as minhas conversas, andei analisando e, em geral, eu falo muito sobre músicas, filosofia e política. são temas comuns, mas eu sinto que exagero nas informações, começo a falar alto e fico mais agitado quando falo sobre, principalmente quando o assunto é música. quando digo que falo alto, quero dizer que aumento o tom de voz e a agitação, mas não para discutir ou brigar com a outra pessoa, é por puro ânimo.tenho que destacar que não é algo que acontece somente no circulo de amizades, converso bastante com minha família sobre esses temas e eles demonstram total desinteresse, falam para eu parar de falar e dão a justificativa que ""não estão no clima para falar sobre isso"". prefiro infinitamente, então, ficar em meu quarto lendo ou praticando algum hobby o dia todo ao invés de socializar com meus amigos ou familiares.","1"
"ontem eu fui transar com uma depósito depois de mais de 3 anos na seca só vendo pornô diariamente, e eu acabei broxando ao realizar que o prazer do sexo com uma pessoa real não é o mesmo que eu sentia quando fapava pra porn, o prazer é muito diferente, é mais fraco, meu cerebro está acostumado a niveis de dopamina muito mais alto do que um sexo real pode me proporcionar, o boquete não era o que eu imaginei que fosse, a sensação de enfiar em uma buceta não é a mesma que eu achei que fosse, fora as imperfeições dela que não se compara ao nível de uma mulher perfeita de buceta rosa fechadinha que são as atrizes. estou me sentido um lixo, um fracassado, que falhei como homem e agora estou com medo de broxar com outras, não estou com vontade de ir ao trabalho, de sair de casa, de ir pra academia, de comer, de nada, estou tão péssimo e frustrado que se não dependesse do meu emprego pra sobreviver, pediria demissão só pra ficar deitado no quarto pensando no quão fracassado eu sou.a questão aqui é, se eu entrar em modo no fap e no porn eu posso recuperar meu cerebro depois de vários meses? ou viverei com desfunção erétil pra sempre sabendo que nunca terei o prazer que estou acostumado a ver no pornô? algum anão já broxou com alguma mulher? vamos compartilhar nossas vergonhas.","1"
"algum anão já chamou colegas para fazer qualquer coisa extra-classe? puta merda, moro ""próximo"" a algumas e a coisa mais difícil que tem é chamar elas para sair no horário livre. não tem foda nem namoro envolvido, mas incomoda como a foda tomar vácuo de pessoas que pessoalmente parecem bem 'simpáticas' contigo.","1"
"saudades de austin e ally, a disney nessa época era superior a tudo ","0"
"@MarleneBicalho Qq dia te relato umas. Sou pós-graduada em auto-flagelação e m formei em 'desligamento'. Apelido d infancia: Maria Desastre.","0"
"garota bonita, elegante eh gostosa dando encima do menino q eu gosto
eu: ","0"
">>56333caralho, tadalafila + viagra? já parou de tomar a tadalafila por um tempo? o que aconteceu?tenho um medo fodido de ficar viciado nessa porra da forma que fiquei com cafeína.","1"
"o argumento da retardada é mostrar que sabe ler.
Quero ver refutar o que falei com fatos, lógica e verdades! https://t.co/TzZ6WBlhPB","1"
"perdi meu piercing, to abalada","0"
"@catracalivre Tem que ser muito capacho de ideologia p/ apoiar uma cultura q apedreja e açoita mulheres só porque a _ https://t.co/FYKFJoRN89","1"
"@espanthalia se eu tivesse capacidade de jogar futebol, faria super hahaha como não tenho, fico só com a maravilhosa camiseta da @putapeita, mesmo","0"
"obrigado internet ","0"
"um pouco da minha morena em ação 🤤 #quartadasbundas ","0"
"🍯- indicando filmes da disney🍯 ","0"
"todos ligados em beberibe ceará
rick e levi","0"
"ficando com algm? — tô sim🤗 ","0"
