txt,offensive
">>29433marxistas foram tão geniais que ao mesmo tempo foram muito burros. destruíram a família e deixaram as merdalheres dependendo totalmente do estado.até aí, ok. só que o mundo não está se encaminhando pro comunismo global e sim para um capitalismo cyberpunk.as que mais se foderam foram as merdalheres, kek. até quando seus planos dão certo, seus objetivos dão errado. puro lulz.",1
"Uhuuuuu.  Assim não resisto, vou se obrigado a ir aí.  Me acabar todo.  tira aquela burca. de novo. Uhahaha _ https://t.co/Bg1Tkh0vzW",0
"se continuar assim, homofóbicos não vão mais beber, nem se vestir, nem jogar ! ♥️🌈 ",0
>>29666você deve ser uma nova espécie de idiota,1
"Esse cara é um lixo humano, é daqueles imbecis que acham que sabem tudo https://t.co/Ocs4E9fEV1",1
">>52229>>52261vocês realmente limitam as possibilidades de suas vidas sexuais por esse medo? não que eu nunca tenha visto isso. já vi algumas vezes. apenas não consigo entender. você vê o cuzinho piscando e a guria pedindo ""come minha bundinha?"" e rejeitam? é assim que funciona?",1
"meu deus, eu não seria nada do que sou hoje em dia sem tantos livros que li e sigo lendo.",0
">>48124como sempre, o /b/ estava certo. diminui muito meu consumo dessas coisas, e estou mais focado em leitura e estudos. o único vício ""infantil"" que tenho certeza que não largarei nunca são os mangás, mas sou patrício nessa área, então está ok. e nenhuma vadia precisa saber.",1
"vai lá andar com um 3 enorme nas costas aq no rj, vai bobo kkkkkk ",0
>>61829recorro ad infinitum enquanto transformo meu patrimônio em moedinhas de mentira. pau no seu cu.,1
@venecasagrande vou lá entregar currículo de roupeiro,0
@wesley_alcapone só sei q é um bosta,1
"Ui...um gajo chamado Mahershala Ali a ganhar um Óscar...esta noite o Trump não larga o Twitter
#Oscars",0
"o texto a seguir eu postei no /clô/, mas achei relevante postar aqui.sou altamente lookista e interessado no melhoramento da minha aparência. por isso, acabei desenvolvento muito confiança sobre auto-cuidado, moda, academia, etc. não sou nenhum expert no assunto, mas sei que posso ajudar todos vocês.segue o texto: básicovista-se bem. não é difícil fazê-lo se você não for pobre e tiver roupas boas em casa. claro, há roupas adequadas para cada situação. infelizmente, não dá pra ir de terno pra um barzinho com os amigos. recomendo que comece a acessar páginas de moda masculina. o /fa/ do 4chan ajuda um pouco, apesar de ser frequentado por autistas que se vestem como se estivessem indo realizar um massacre em escolas. lá, tem um pinado que ajuda. tente se inspirar nas roupas que você vê os modelos desses sites usando. p, por isso elas conseguem se arrumar bem.faça exercícios. infelizmente, suas roupas nunca ficarão tão boas se você não tiver um bom corpo para dar forma a elas. basta olhar para o barney e o marshal de how i met your mother. ambos andam frequentemente de terno, mas o gordo do marshal não chega nem perto de ser bonito como o barney.corte o cabelo regularmente. encontre um corte que o deixe confortável e tente mantê-lo. eu, por exemplo, corto meu cabelo a cada 2 semanas, mas é porque tenho cabelo crespo de crioulo safado, então preciso cortá-lo com frequência para não parecer um vagabundo.falando em vagabundo: faça essa barba. 90% dos homens é incapaz de crescer uma barba de respeito. apesar disso, parece que a maioria dos homens simplesmente decidiu não fazer a barba. surgiu uma moda de barba nos tempos recentes que transformou os homens em um monte de soyboys. se você consegue crescer uma barba grande e fechada, aí sim você pode tentar encontrar um estilo adequado pro seu pelo facial. caso contrário, ande com a cara lisa, assim como arnold andava. nada é mais sensual do que higiene. escove seus dentes depois de toda refeição e mantenha-se com cabelo limpo e com cheiro agradável. pode ter certeza que as vadias não esquecem do odor. eu costumava usar uma certa colonia que tinha durante a época do meu primeiro namoro. em uma dia, eu e essa ex nos encontramos e demos um rápido abraço, ela disse ""porra, não posso te abraçar, você tem cheiro do meu ex""(eu era o ex dela, essa era a piada).posso não ser o anão mais bonito daqui, mas sou um dos maiores adeptos do lookismo. garanto a você que, nos dias em que eu decido me vestir bem, recebo muitas olhadas pelas de depósitos. olhadas essas que não recebo se estiver mal vestido. pena que sou autista demais para tomar atitudes quanto a isso.qualquer dúvida sobre esses assuntos, só perguntar na thread.",1
há amigos q já os considero como uma família,0
"decidindo o que fazer depois de terminar turismo, se eu me mudar pro rs, sentirão minha falta?",0
Banir refugiados não é apenas cruel mas prejudicial economicamente. https://t.co/nviGRfgCjN,1
>>58481perdi aqui. a diferença é que peguei a foda fora.,1
Eu honestamente me emocionei lendo. Vale a pena,0
"essas covinhas sao reais???,

como assim o louis tem covinhas??????,

meu deus????? ",0
RT @danversawyer: Quando eu to em dúvida se a mina é sapatao e ela fala que gosta de Anavitoria https://t.co/1TrEFxrypO,1
"Tenho uma mensagem para os pais que dão grandes mamos de boca nos filhos em locais públicos:
ISSO É NOJENTO! PAREM COM ESSA MERDA!",1
">>61332>a potencialidade de você ter a mente fodida por uma mulher como a da pica e de uma meretriz é literalmente a mesmaque nada, essa a da pica tem mais chance de foder a mente do que uma vagabunda qualquer. uma vagabunda faz vagabundisses óbvias, essa ai o cara faz coisas que o cara nem esperava dela.",1
"minha beleza é igual poesia acústica, não tem fim. ",0
">>62824se ela te deu o numero, você dá a direção para ambos, ela lhe entregou a chance.>>62825são difíceis mas não inalcançáveis, basta saber se ela tem persistência em manter a parte dela (virgindade) para ter o príncipe encantado.>>62843cuidado em levar uma mulher que vai querer fazer o seu lar sagrado em ponto de uso de drogas com os amiguinhosrsrsrs.>>62846não existe amizade entre homem e mulher, realmente. provavelmente o cara não está suprindo a mulher de forma sexualmente e ela está querendo que você seja o fast-foda. ah, de qualquer forma você seria atrelado se andasse com ela, por causa dos 90% numero tirado da bunda dos casos que realmente existe e os 10% que não fazem além de amizade normal, recebem o título de amantes.>>62876quando vocês vão aprender que o lance da vadia dar a boceta não é algo normal, ela só dá para alguém que quer manter contato posteriormente. sabe o golpe da barriga? pois é. ela quis no máximo que alguém ficasse de papo com ela e não sexo, tipo um ""amigay"" e não um chad pica de trovão.",1
"Amo mesmo chamar atenção pro meu corpo, tenho ele pra mostrar não é, então mostro mesmo e esbanjo mesmo, não sou ob _ https://t.co/hVFI8QoRjz",0
"sua familia provavelmente não te odeia, só devem achar seu jeito estranho e devem dizer o que eles acham que você deveria fazer da sua vida, o básico de toda família. voce provavelmente deve ter poucas habilidades sociais e não é bonito o suficiente para atrair meninas sem habilidades sociais. a falta de amigos advém da sua pouca habilidade social. ninguém é obrigado a gostar de ninguém, principalmente se ninguém nem sequer sabe quem você é, já que provavelmente você tem poucas habilidades sociais. a culpa não é da sociedade. não sei se é o seu caso, mas é o caso de vários, inclusive o meu, de se isolar com entretenimentos já que possui uma dificuldade de interação social, e devido ao isolamento, acaba ainda mais isolado, e o que era uma tendencia, acaba piorando tudo. a culpa não é das pessoas, nem da sociedade nem de ninguém. se você já chegou num ponto de isolamento em que você não consegue sair disso, é melhor procurar ajuda.",1
motivos que o chá de revelação tem que acabar hahahahahaah  ,0
gente a gay tem que levar ban das donas do plataforma,0
">>28848sai daqui, seu filho da puta do caralho! volte para suas redes sociais de merda, arrombado!",1
">>59587>>59579>diz que ela é feia >considera o pardo um cara normal esse pardo não ficaria nem no 3 naquela tabela de notas de autistas, hue.lookistas são puro lulz.enquanto não encontrarem um cara que se enquadre no 1/10 de acordo com a tabela  de autista deles com uma super modelo vai ser sempre o “casal normal”, hue.",1
"anões, vou passar uns dias no litoral paulista. como são as depósitos de lá? povo caiçara realmente é feio? consigo conhecer alguma depósito pelo happn?",1
"não.acho insels o ápice do fracasso.qualquer homem que fizer o mínimo de esforço consegue comer uma depósito qualquer aí. o problema é que incels se acham superiores e só se interessam pelas mais gostosas (branquinha, magrinha, fofa, baixinha, etc), e esperam que essas depósitos se apaixonem magicamente por eles sem nenhuma atitude, quando tomam alguma ""atitude"" geralmente é com uns papos bem ridículos.já fui incel durante minha adolescência inteira até os 16 ou 17 anos (tenho 20), mas percebi que é tudo questão de como agir, independente da aparência. depois que parei de agir igual um beta e parar de desejar só as 10/10 comecei a pegar depósitos (bonitinhas até 7/10 pra cima) com facilidade, depois um tempo não-incel até peguei umas das quais eu considerava 10/10, mas isso é apenas mulher de consumo. hoje em dia namoro uma garoto 8/10 que tem alguns defeitos mas eu sei que presta. mas continuo achando que mulher é merda.",1
>>54023você é feio.,1
@petracostal filme impecável. parabéns,0
"as vezes eu tenho a impressão de q a questão q eu faço dos outros, eles não fariam de mim, pq isso?",0
"Comentou com 'ata' , já sei que é feminista muxibenta...
AHH, VÃO LAVAR A LOUÇA SUAS MAL AMADAS!!!!",1
se vc estuda e nunca levou nenhuma bolada na cara na aula de educação física vc é privilegiado sim,0
"aos que chegaram até aqui, vai um conselho realista.não caia nas idealizações desses gordões que defendem ""salvar minha raça"", arrume uma branquinha etc. são extremamente emotivos e a auto estima deles é dependente de feitos de seus antepassados.são tão sonhadores que sonham hoje um relacionamento ala anos 50 porém com mulheres atuais… muuhse você tem 50 de qi realmente irá falar que mgtow faz mal para a ""civilização""(como se ela se importasse contigo) mas tirando a parte de que não vale a pena ter relacionamentos hoje em dia. mgtow é uma estratégia e bem longo prazo, pois ao deixar de se relacionar com mulheres, continuaram endurecendo as leis para homens até um ponto em que terão que migrar para o mercado cinza, ficar a margem do estado, começarem a contratar apenas homens, deixarem de viver com mulheres. é uma verdadeira revolta de atlas, onde sem mulheres irão pagar menos impostos afim de que o governo não tenha mais recursos para bancar as mulheres e seus mimos ao ponto que terão que sentar na mesa com os homens e negociar de volta nossos direitos e posição nessa sociedade.não pense pelo ego de ter qualquer conservad pois se ela quiser acabar com sua vida ou você não servir mais pra ela, irá usar todas as armas do mundo moderno contra você.",1
@linknpacto você prefere que eu te explique didaticamente ou te rache?,1
Odeio mulher burra,1
RT @joicehasselmann: Isso é GRAVÍSSIMO! Divulguem!!!! https://t.co/hXyqZW4u1q,0
feriadão e nós se encontra puto,0
"se eu levantar a mão pro alto, deus me puxa",0
">>30092simplesmente perfeito. quando eu tiver algum tempo livre e saco, vou começar a escrever textos lacradores para defender as aberrações.estarei esperando a merda pegar real para lançar cada um deles na internet à fora.vamos ver quem tem mais criatividade para fazer textos lacradores. aposto que os anões são muito melhores que as vagabundas e os soyboys do dce:vocês estão tentando justificar suas falhas a partir do preconceito. já pararam para pensar que atrás de cada atleta trans há uma guerreira que se esforçou ao máximo e enfrentou cada tipo de adversidade para chegar onde chegou?treinem mais, se esforcem mais e aprendam a conviver com as adversidades. nos esportes há lugares para todos e qualquer tipo de preconceito jamais deverá ser tolerado.o que uma mulher precisa fazer para ser considerada mulher? seguir os padrões de beleza irreais? ter a genitália ""correta""? ganhar menos que um homem? quem sabe a solução seja chegar sempre em 8º lugar. o machismo mais perturbador, é aquele cometido pelas próprias depósitos de porra.então por que não separamos os teutões no atletismo? por que não separamos os chineses na ginástica? por que não separamos os coreanos nos e-sports? é inacreditável que em pleno século 21 ainda somos obrigados a conviver com esse tipo de preconceito. para piorar tudo, as autoras desse ódio seletivo são mulheres, esquecendo completamente o sofrimento e a dificuldade que enfrentaram para chegar onde chegaram na nossa sociedade.",1
Como vocês sabem se apenas 5% dos homicídios são elucidados?? #InternationalWomensDay #SerMulherÉ #DiaDaMulher https://t.co/qILoqHzoBW,0
@BebelSherab bom dia jumenta! Kkkkkk feliz dia da mulher burra. Claro q é exclusividade sua! Kkkkkkkk,1
"@biainthehouzze n falo com fufas, adeus",1
"the capitalist system———————by mikhail bakunin——————is it necessary to repeat here the irrefutable arguments of socialism which nobourgeois economist has yet succeeded in disproving? what is property, whatis capital in their present form? for the capitalist and the property ownerthey mean the power and the right, guaranteed by the state, to live withoutworking. and since neither property nor capital produces anything when notfertilized by labor - that means the power and the right to live by exploitingthe work of someone else, the right to exploit the work of those who possessneither property nor capital and who thus are forced to sell their productivepower to the lucky owners of both. note that i have left out of accountaltogether the following question: in what way did property and capital everfall into the hands of their present owners? this is a question which, whenenvisaged from the points of view of history, logic, and justice, cannot beanswered in any other way but one which would serve as an indictment againstthe present owners. i shall therefore confine myself here to the statementthat property owners and capitalists, inasmuch as they live not by their ownproductive labor but by getting land rent, house rent, interest upon theircapital, or by speculation on land, buildings, and capital, or by thecommercial and industrial exploitation of the manual labor of the proletariat,all live at the expense of the proletariat. (speculation and exploitation nodoubt also constitute a sort of labor, but altogether non-productive labor.)i know only too well that this mode of life is highly esteemed in allcivilized countries, that it is expressly and tenderly protected by all thestates, and that the states, religions, and all the juridical laws, bothcriminal and civil, and all the political governments, monarchies andrepublican - with their immense judicial and police apparatuses and theirstanding armies - have no other mission but to consecrate and protect suchpractices. in the presence of these powerful and respectable authorities icannot even permit myself to ask whether this mode of life is legitimate fromthe point of view of human justice, liberty, human equality, and fraternity.i simply ask myself: under such conditions, are fraternity and equalitypossible between the exploiter and the exploited, are justice and freedompossible for the exploited?let us even suppose, as it is being maintained by the bourgeois economistsand with them all the lawyers, all the worshippers and believers in thejuridical right, all the priests of the civil and criminal code - let ussuppose that this economic relationship between the exploiter and theexploited is altogether legitimate, that it is the inevitable consequence,the product of an eternal, indestructible social law, yet still it willalways be true that exploitation precludes brotherhood and equality. itgoes without saying that it precludes economic equality. suppose i am yourworker and you are my employer. if i offer my labor at the lowest price, if iconsent to have you live off my labor, it is certainly not because of devotionor brotherly love for you. and no bourgeois economist would dare to say that itwas, however idyllic and naive their reasoning becomes when they begin to speakabout reciprocal affections and mutual relations which should exist betweenemployers and employees. no, i do it because my family and i would starve todeath if i did not work for an employer. thus i am forced to sell you my laborat the lowest possible price, and i am forced to do it by the threat of hunger.but - the economists tell us - the property owners, the capitalists, theemployers, are likewise forced to seek out and purchase the labor of theproletariat. yes, it is true, they are forced to do it, but not in the samemeasure. had there been equality between those who offer their labor andthose who purchase it, between the necessity of selling one's labor and thenecessity of buying it, the slavery and misery of the proletariat would notexist. but then there would be neither capitalists, nor property owners, northe proletariat, nor rich, nor poor: there would only be workers. it isprecisely because such equality does not exist that we have and are bound tohave exploiters.this equality does not exist because in modern society where wealth isproduced by the intervention of capital paying wages to labor, the growthof the population outstrips the growth of production, which results in thesupply of labor necessarily surpassing the demand and leading to a relativesinking of the level of wages. production thus constituted, monopolized,exploited by bourgeois capital, is pushed on the one hand by the mutualcompetition of the capitalists to concentrate evermore in the hands of anever diminishing number of powerful capitalists, or in the hands ofjoint-stock companies which, owing to the merging of their capital, aremore powerful than the biggest isolated capitalists. (and the small andmedium-sized capitalists, not being able to produce at the same price as thebig capitalists, naturally succumb in the deadly struggle.) on the otherhand, all enterprises are forced by the same competition to sell theirproducts at the lowest possible price. it [capitalist monopoly] can attainthis two-fold result only by forcing out an ever-growing number of small ormedium-sized capitalists, speculators, merchants, or industrialists, fromthe world of exploiters into the world of the exploited proletariat, and atthe same time squeezing out ever greater savings from the wages of the sameproletariat.on the other hand, the mass of the proletariat, growing as a result of thegeneral increase of the population - which, as we know, not even povertycan stop effectively - and through the increasing proletarianization of thepetty-bourgeoisie, ex-owners, capitalists, merchants, and industrialists -growing, as i have said, at a much more rapid rate than the productivecapacities of an economy that is exploited by bourgeois capital - thisgrowing mass of the proletariat is placed in a condition wherein the workersare forced into disastrous competition against one another.for since they possess no other means of existence but their own manuallabor, they are driven, by the fear of seeing themselves replaced by others,to sell it at the lowest price. this tendency of the workers, or rather thenecessity to which they are condemned by their own poverty, combined withthe tendency of the employers to sell the products of their workers, andconsequently buy their labor, at the lowest price, constantly reproducesand consolidates the poverty of the proletariat. since he finds himself ina state of poverty, the worker is compelled to sell his labor for almostnothing, and because he sells that product for almost nothing, he sinks intoever greater poverty.yes, greater misery, indeed! for in this galley-slave labor the productiveforce of the workers, abused, ruthlessly exploited, excessively wasted andunderfed, is rapidly used up. and once used up, what can be its value onthe market, of what worth is this sole commodity which he possesses and uponthe daily sale of which he depends for a livelihood? nothing! and then? thennothing is left for the worker but to die.what, in a given country, is the lowest possible wage? it is the price of thatwhich is considered by the proletarians of that country as absolutelynecessary to keep oneself alive. all the bourgeois economists are in agreementon this point. turgot, who saw fit to call himself the `virtuous minister' oflouis xvi, and really was an honest man, said:""the simple worker who owns nothing more than his hands, has nothing else tosell than his labor. he sells it more or less expensively; but its pricewhether high or low, does not depend on him alone: it depends on an agreementwith whoever will pay for his labor. the employer pays as little as possible;when given the choice between a great number of workers, the employer prefersthe one who works cheap. the workers are, then, forced to lower their price incompetition each against the other. in all types of labor, it necessarilyfollows that the salary of the worker is limited to what is necessary forsurvival."" (reflexions sur la formation et la distribution des richesses)j.b. say, the true father of bourgeois economists in france also said: ""wagesare much higher when more demand exists for labor and less if offered, and arelowered accordingly when more labor is offered and less demanded. it is therelation between supply and demand which regulates the price of thismerchandise called the workers' labor, as are regulated all other publicservices. when wages rise a little higher than the price necessary for theworkers' families to maintain themselves, their children multiply and a largersupply soon develops in proportion with the greater demand. when, on thecontrary, the demand for workers is less than the quantity of people offeringto work, their gains decline back to the price necessary for the class tomaintain itself at the same number. the families more burdened with childrendisappear; from them forward the supply of labor declines, and with less laborbeing offered, the price rises… in such a way it is difficult for the wagesof the laborer to rise above or fall below the price necessary to maintain theclass (the workers, the proletariat) in the number required."" (cours completd' economie politique)after citing turgot and j.b. say, proudhon cries: ""the price, as compared tothe value (in real social economy) is something essentially mobile,consequently, essentially variable, and that in its variations, it is notregulated more than by the concurrence, concurrence, let us not forget, thatas turgot and say agree, has the necessary effect not to give to wages to theworker more than enough to barely prevent death by starvation, and maintainthe class in the numbers needed.""1the current price of primary necessities constitutes the prevailing constantlevel above which workers' wages can never rise for a very long time, butbeneath which they drop very often, which constantly results in inanition,sickness, and death, until a sufficient number of workers disappear toequalize again the supply of and demand for labor. what the economists callequalized supply and demand does not constitute real equality between thosewho offer their labor for sale and those who purchase it. suppose that i, amanufacturer, need a hundred workers and that exactly a hundred workerspresent themselves in the market - only one hundred, for if more came, thesupply would exceed demand, resulting in lowered wages. but since only onehundred appear, and since i, the manufacturer, need only that number - neithermore nor less - it would seem at first that complete equality was established;that supply and demand being equal in number, they should likewise be equal inother respects. does it follow that the workers can demand from me a wage andconditions of work assuring them of a truly free, dignified, and humanexistence? not at all! if i grant them those conditions and those wages, i,the capitalist, shall not gain thereby any more than they will. but then,why should i have to plague myself and become ruined by offering them theprofits of my capital? if i want to work myself as workers do, i will investmy capital somewhere else, wherever i can get the highest interest, and willoffer my labor for sale to some capitalist just as my workers do.if, profiting by the powerful initiative afforded me by my capital, i askthose hundred workers to fertilize that capital with their labor, it is notbecause of my sympathy for their sufferings, nor because of a spirit ofjustice, nor because of love for humanity. the capitalists are by no meansphilanthropists; they would be ruined if they practiced philanthropy. it isbecause i hope to draw from the labor of the workers sufficient profit to beable to live comfortably, even richly, while at the same time increasing mycapital - and all that without having to work myself. of course i shall worktoo, but my work will be of an altogether different kind and i will beremunerated at a much higher rate than the workers. it will not be the work ofproduction but that of administration and exploitation.but isn't administrative work also productive work? no doubt it is, forlacking a good and an intelligent administration, manual labor will notproduce anything or it will produce very little and very badly. but from thepoint of view of justice and the needs of production itself, it is not at allnecessary that this work should be monopolized in my hands, nor, above all,that i should be compensated at a rate so much higher than manual labor. theco-operative associations already have proven that workers are quite capableof administering industrial enterprises, that it can be done by workerselected from their midst and who receive the same wage. therefore if iconcentrate in my hands the administrative power, it is not because theinterests of production demand it, but in order to serve my own ends, the endsof exploitation. as the absolute boss of my establishment i get for my laborten or twenty times more than my workers get for theirs, and this is truedespite the fact that my labor is incomparably less painful than theirs.but the capitalist, the business owner, runs risks, they say, while the workerrisks nothing. this is not true, because when seen from his side, all thedisadvantages are on the part of the worker. the business owner can conducthis affairs poorly, he can be wiped out in a bad deal, or be a victim of acommercial crisis, or by an unforeseen catastrophe; in a word he can ruinhimself. this is true. but does ruin mean from the bourgeois point of view tobe reduced to the same level of misery as those who die of hunger, or to beforced among the ranks of the common laborers? this so rarely happens, that wemight as well say never. afterwards it is rare that the capitalist does notretain something, despite the appearance of ruin. nowadays all bankruptciesare more or less fraudulent. but if absolutely nothing is saved, there arealways family ties, and social relations, who, with help from the businessskills learned which they pass to their children, permit them to getpositions for themselves and their children in the higher ranks of labor, inmanagement; to be a state functionary, to be an executive in a commercial orindustrial business, to end up, although dependent, with an income superiorto what they paid their former workers.the risks of the worker are infinitely greater. after all, if theestablishment in which he is employed goes bankrupt, he must go several daysand sometimes several weeks without work, and for him it is more than ruin,it is death; because he eats everyday what he earns. the savings of workersare fairy tales invented by bourgeois economists to lull their weak sentimentof justice, the remorse that is awakened by chance in the bosom of theirclass. this ridiculous and hateful myth will never soothe the anguish of theworker. he knows the expense of satisfying the daily needs of his largefamily. if he had savings, he would not send his poor children, from the ageof six, to wither away, to grow weak, to be murdered physically and morallyin the factories, where they are forced to work night and day, a working dayof twelve and fourteen hours.if it happens sometimes that the worker makes a small savings, it is quicklyconsumed by the inevitable periods of unemployment which often cruellyinterrupt his work, as well as by the unforeseen accidents and illnesses whichbefall his family. the accidents and illnesses that can overtake himconstitute a risk that makes all the risks of the employer nothing incomparison: because for the worker debilitating illness can destroy hisproductive ability, his labor power. over all, prolonged illness is the mostterrible bankruptcy, a bankruptcy that means for him and his children, hungerand death.i know full well that under these conditions that if i were a capitalist, whoneeds a hundred workers to fertilize my capital, that on employing theseworkers, all the advantages are for me, all the disadvantages for them. ipropose nothing more nor less than to exploit them, and if you wish me to besincere about it, and promise to guard me well, i will tell them:""look, my children, i have some capital which by itself cannot produceanything, because a dead thing cannot produce anything. i have nothingproductive without labor. as it goes, i cannot benefit from consuming itunproductively, since having consumed it, i would be left with nothing. butthanks to the social and political institutions which rule over us and areall in my favor, in the existing economy my capital is supposed to be aproducer as well: it earns me interest. from whom this interest must be taken- and it must be from someone, since in reality by itself it producesabsolutely nothing - this does not concern you. it is enough for you to knowthat it renders interest. alone this interest is insufficient to cover myexpenses. i am not an ordinary man as you. i cannot be, nor do i want to be,content with little. i want to live, to inhabit a beautiful house, to eat anddrink well, to ride in a carriage, to maintain a good appearance, in short,to have all the good things in life. i also want to give a good education tomy children, to make them into gentlemen, and send them away to study, andafterwards, having become much more educated than you, they can dominate youone day as i dominate you today. and as education alone is not enough, i wantto give them a grand inheritance, so that divided between them they will beleft almost as rich as i. consequently, besides all the good things in lifei want to give myself, i also want to increase my capital. how will i achievethis goal? armed with this capital i propose to exploit you, and i proposethat you permit me to exploit you. you will work and i will collect andappropriate and sell for my own behalf the product of your labor, withoutgiving you more than a portion which is absolutely necessary to keep you fromdying of hunger today, so that at the end of tomorrow you will still work forme in the same conditions; and when you have been exhausted, i will throw youout, and replace you with others. know it well, i will pay you a salary assmall, and impose on you a working day as long, working conditions as severe,as despotic, as harsh as possible; not from wickedness - not from a motive ofhatred towards you, nor an intent to do you harm - but from the love of wealthand to get rich quick; because the less i pay you and the more you work, themore i will gain.""this is what is said implicitly by every capitalist, every industrialist,every business owner, every employer who demands the labor power of the workersthey hire.but since supply and demand are equal, why do the workers accept the conditionslaid down by the employer? if the capitalist stands in just as great a need ofemploying the workers as the one hundred workers do of being employed by him,does it not follow that both sides are in an equal position? do not both meetat the market as two equal merchants - from the juridical point of view atleast - one bringing a commodity called a daily wage, to be exchanged for thedaily labor of the worker on the basis of so many hours per day; and the otherbringing his own labor as his commodity to be exchanged for the wage offeredby the capitalist? since, in our supposition, the demand is for a hundredworkers and the supply is likewise that of a hundred persons, it may seemthat both sides are in an equal position.of course nothing of the kind is true. what is it that brings the capitalistto the market? it is the urge to get rich, to increase his capital, to gratifyhis ambitions and social vanities, to be able to indulge in all conceivablepleasures. and what brings the worker to the market? hunger, the necessity ofeating today and tomorrow. thus, while being equal from the point of juridicalfiction, the capitalist and the worker are anything but equal from the pointof view of the economic situation, which is the real situation. the capitalistis not threatened with hunger when he comes to the market; he knows very wellthat if he does not find today the workers for whom he is looking, he willstill have enough to eat for quite a long time, owing to the capital of whichhe is the happy possessor. if the workers whom he meets in the market presentdemands which seem excessive to him, because, far from enabling him toincrease his wealth and improve even more his economic position, thoseproposals and conditions might, i do not say equalize, but bring the economicposition of the workers somewhat close to his own - what does he do in thatcase? he turns down those proposals and waits. after all, he was not impelledby an urgent necessity, but by a desire to improve his position, which,compared to that of the workers, is already quite comfortable, and so he canwait. and he will wait, for his business experience has taught him that theresistance of workers who, possessing neither capital, nor comfort, nor anysavings to speak of, are pressed by a relentless necessity, by hunger, thatthis resistance cannot last very long, and that finally he will be able tofind the hundred workers for whom he is looking - for they will be forced toaccept the conditions which he finds it profitable to impose upon them. ifthey refuse, others will come who will be only too happy to accept suchconditions. that is how things are done daily with the knowledge and in fullview of everyone.if, as a consequence of the particular circumstances that constantlyinfluence the market, the branch of industry in which he planned at firstto employ his capital does not offer all the advantages that he had hoped,then he will shift his capital elsewhere; thus the bourgeois capitalist isnot tied by nature to any specific industry, but tends to invest (as it iscalled by the economists - exploit is what we say) indifferently in allpossible industries. let's suppose, finally, that learning of some industrialincapacity or misfortune, he decides not to invest in any industry; well, hewill buy stocks and annuities; and if the interest and dividends seeminsufficient, then he will engage in some occupation, or shall we say, sellhis labor for a time, but in conditions much more lucrative than he hadoffered to his own workers.the capitalist then comes to the market in the capacity, if not of anabsolutely free agent, at least that of an infinitely freer agent than theworker. what happens in the market is a meeting between a drive for lucre andstarvation, between master and slave. juridically they are both equal; buteconomically the worker is the serf of the capitalist, even before the markettransaction has been concluded whereby the worker sells his person and hisliberty for a given time. the worker is in the position of a serf because thisterrible threat of starvation which daily hangs over his head and over hisfamily, will force him to accept any conditions imposed by the gainfulcalculations of the capitalist, the industrialist, the employer.and once the contract has been negotiated, the serfdom of the workers isdoubly increased; or to put it better, before the contract has beennegotiated, goaded by hunger, he is only potentially a serf; after it isnegotiated he becomes a serf in fact. because what merchandise has he sold tohis employer? it is his labor, his personal services, the productive forces ofhis body, mind, and spirit that are found in him and are inseparable from hisperson - it is therefore himself. from then on, the employer will watch overhim, either directly or by means of overseers; everyday during working hoursand under controlled conditions, the employer will be the owner of his actionsand movements. when he is told: ""do this,"" the worker is obligated to do it;or he is told: ""go there,"" he must go. is this not what is called a serf?m. karl marx, the illustrious leader of german communism, justly observed inhis magnificent work das kapital that if the contract freely entered into bythe vendors of money -in the form of wages - and the vendors of their ownlabor -that is, between the employer and the workers - were concluded not fora definite and limited term only, but for one's whole life, it wouldconstitute real slavery. concluded for a term only and reserving to theworker the right to quit his employer, this contract constitutes a sort ofvoluntary and transitory serfdom. yes, transitory and voluntary from thejuridical point of view, but nowise from the point of view of economicpossibility. the worker always has the right to leave his employer, but has hethe means to do so? and if he does quit him, is it in order to lead a freeexistence, in which he will have no master but himself? no, he does it inorder to sell himself to another employer. he is driven to it by the samehunger which forced him to sell himself to the first employer. thus theworker's liberty, so much exalted by the economists, jurists, and bourgeoisrepublicans, is only a theoretical freedom, lacking any means for its possiblerealization, and consequently it is only a fictitious liberty, an utterfalsehood. the truth is that the whole life of the worker is simply acontinuous and dismaying succession of terms of serfdom -voluntary from thejuridical point of view but compulsory in the economic sense - broken up bymomentarily brief interludes of freedom accompanied by starvation; in otherwords, it is real slavery.this slavery manifests itself daily in all kinds of ways. apart from thevexations and oppressive conditions of the contract which turn the worker intoa subordinate, a passive and obedient servant, and the employer into a nearlyabsolute master - apart from all that, it is well known that there is hardlyan industrial enterprise wherein the owner, impelled on the one hand by thetwo-fold instinct of an unappeasable lust for profits and absolute power, andon the other hand, profiting by the economic dependence of the worker, doesnot set aside the terms stipulated in the contract and wring some additionalconcessions in his own favor. now he will demand more hours of work, that is,over and above those stipulated in the contract; now he will cut down wageson some pretext; now he will impose arbitrary fines, or he will treat theworkers harshly, rudely, and insolently.but, one may say, in that case the worker can quit. easier said than done.at times the worker receives part of his wages in advance, or his wife orchildren may be sick, or perhaps his work is poorly paid throughout thisparticular industry. other employers may be paying even less than his ownemployer, and after quitting this job he may not even be able to find anotherone. and to remain without a job spells death for him and his family. inaddition, there is an understanding among all employers, and all of themresemble one another. all are almost equally irritating, unjust, and harsh.is this calumny? no, it is in the nature of things, and in the logicalnecessity of the relationship existing between the employers and theirworkers.",1
