"txt","offensive"
"@emy_curly1 @lustvauit @_mylenailha também te amo kkkkkk ❤️😍","0"
"E se fosse o contrário? Sua racista! @lxcarvalho https://t.co/4Ci6dVlc0U","1"
"RT @miikaa_assis: quando junta mt sapatao num grupo só n da né","1"
"vendo essa fancam pela 9484849329 vez e continuando a achar que ate hj o hoseok deve ta ouvindo os fanchants das b-armys ecoando na cabeça dele 

","0"
"g1: União Europeia ameaça com sanções países que não recebem refugiados https://t.co/oa24HUMR0g #G1 https://t.co/3p1zmAzoCV","0"
"gémeos idênticos provam que o homossexualismo não é genéticooito estudos maciços levados a cabo junto de gémeos idênticos na austrália, nos eua e na escandinávia durante as últimas duas décadas chegaram todos às mesmas conclusões: os homossexuais não nascem já homossexuais. o dr. neil whitehead afirma que, ""na melhor das hipóteses, a genética é um factor mínimo"".durante 24 anos, o dr whitehead trabalhou para o governo da nova zelândia como pesquisador científico, e depois disso passou 4 anos a trabalhar para a ""united nations and international atomic energy agency"". mais recentemente, ele tem servido como consultor para universidades japonesas em torno do tópico dos efeitos da exposição à radiação. o seu doutoramento é em bioquímica e estatística.os gémeos idênticos têm os mesmos genes ou o mesmo adn e eles são criados nas mesmas condições pré-natais. se o homossexualismo é causado pela genética ou pelas condições pré-natais e um dos gémeos mais tarde se identifica como homossexual, então o outro também deveria ser. o dr whitehead ressalva:visto que eles têm adn idêntico, os dois deveriam ser homossexuais em 100% dos casos.mas os estudos revelam outra coisa:se um gémeo idêntico tem atracção por pessoas do mesmo sexo, as probabilidades do co-gémeo também ter essa mesma atracção são de 11% nos homens, e 14% nas mulheres.visto que os gémeos idênticos são sempre geneticamente idênticos, o homossexualismo não pode ser condicionado geneticamente. ""ninguém nasce homossexual"", ressalva o dr whitehead:as factores predominantes que causam o homossexualismo num gémeo idêntico e não no outro centram-se em factores pós-natal.o dr. whitehead acredita que a atracção por pessoas do mesmo sexo é causada por ""factores não partilhados"", coisas que acontecem a um dos gémeos mas não a outro, ou uma resposta pessoal a um evento por parte de um dos gémeos mas não por parte do outro. por exemplo, um dos gémeos pode ser exposto à pornografia ou ao abuso sexual, mas o outro não. um dos gémeos pode interpretar e responder ao ambiente familiar e escolar de uma forma diferente do outro.estas respostas individuais e idiossincráticas a eventos aleatórios e a eventos ambientais comuns são predominantes.segundo o d. whitehead, o primeiro e colossal estudo fiável de gémeos idênticos foi levado a cabo na austrália em 1991, seguido por outro estudo também de dimensões consideráveis levado a cabo nos eua em 1997. depois disto, a austrália e os eua levaram a cabo mais estudos em torno de gémeos idênticos em 2000, seguido por vários estudos na escandinávia.os registos de gémeos idênticos são o fundamento dos estudos em torno dos gémeos idênticos. actualmente, eles são enormes, e existem nos mais variados países. um gigantesco registo de gémeos idênticos com uns projectados 600,000 membros está a ser organizado, mas um dos maiores registos actualmente em uso encontra-se na austrália, com mais de 25,000 bebés gémeos idênticos catalogados.um significativo estudo de gémeos entre os adolescentes mostra uma correlação genética ainda mais fraca. no ano de 2002, o estudo ""bearman and brueckner"" analisou milhares de estudantes gémeos nos eua. a concordância na atracção homossexual entre os gémeos idênticos era de 7,7% para os homens, e 5,3% para as mulheres - valores mais baixos que os 11% e 14% do estudo de bailey levado a cabo em 2000.nos estudos feitos a gémeos idênticos, o dr whitehead ficou admirado com a fluidez e a variabilidade presente na identidade sexual.pesquisas académicas neutras demonstram que existe uma mudança substancial. cerca de metade da população homossexual/bissexual (num ambiente não-terapêutico) move-se rumo à heterossexualidade com o passar do tempo. cerca de 3% da actual população heterossexual chegou a acreditar no passado que era homossexual ou bissexual. a orientação sexual [sic] não está estabelecida em cimento.ainda mais espantoso é o facto da maioria das mudanças ocorrerem sem aconselhamento ou terapia:estas alterações não são terapêuticamente induzidas, mas acontecem ""naturalmente"" durante a vida, e algumas duma forma bem rápida. a maior parte das mudanças na orientação sexual [sic] são rumo à heterossexualidade exclusiva.o número de pessoas que mudou rumo à heterossexualidade exclusiva é maior que o número e homossexuais e bissexuais combinados. dito de outra forma, os ex-homossexuais são em maior número que os homossexuais.esta fluidez é ainda mais vincada junto dos adolescentes, tal como o estudo ""bearman and brueckner"" demonstrou:eles apuraram que dos 16 aos 17 anos, se uma pessoa tinha uma atracção romântica por uma pessoa do mesmo sexo, quase todos haviam mudado um ano mais tarde. estes eram autores pró-homossexualismo e eles comentaram que a única estabilidade que existia era entre os heterossexuais, que ficavam na mesma ano após ano. os adolescentes são um caso especial, normalmente mudando a sua atracção de ano para ano.mesmo assim, muitas más concepções persistem na cultura popular, nomeadamente, a de que o homossexualismo é genético - tão associado à identidade duma pessoa que não pode ser alterado. o dr whitehead continua:os académicos que trabalham na área não estão contentes com as caracterizações feitas pelos média em torno deste assunto. mas eles preferem concentrarem-se nas suas pesquisas académicas e não se envolverem no lado activista.fonte: ""identical twin studies prove homosexuality is not genetic"" -  ?p=3647","1"
"E a seguir quer provar que o Islão e compatível com estes valores. Enfim. https://t.co/6u01dU02zR","1"
">>28087>>28088>>28089engraçado o nível argumentativo da esquerda brasileira. a mesma depósito de porra que tá levantando esse boato que ele é dicklet é uma ativista feminista. ou seja, está ela julgando um homem pela última representação do machismo: o pênis.de qualquer forma, é o tipo de coisa que a esquerda também reprova: bullying por qualquer que seja o motivo. assumem o papel de opressores oprimindo uma minoria. mais ainda, é o tipo de discussão que não adiciona em absolutamente nada aos envolvidos. se ele tem um pau pequeno é um problema dele e das depósitos de porra que se relacionam com ele. se ele terá problemas psicológicos com isso será culpa da esquerda e, dessa forma, cai por terra a lógica deles de defender os oprimidos.cortina de fumaça ou não, é o tipo de coisa que o brasileiro gosta de debater: frivolidades. vivo isso no meu cotidiano quando tento trazer uma discussão ""acima"" e a conversa volta pra quem comeu quem. é bom? é. engraçado? algumas vezes. mas cansa… ô se cansa.","1"
"11 dicas de como fazer – e manter - amizade com outra mulher
https://t.co/UZPftQPubK","0"
"é uma mentira inventada por esquerdistas mal intencionados. não há qualquer chance de que o homem visto no vídeo seja o sr. dória, tanto que o mesmo junto de sua esposa já desmentiu as acusações.","1"
"Mulher, dica de foto pra vc tirar com suas amigas https://t.co/PYJJmdX9YX","0"
">>59483puxar assunto, jogar um pouco de papo fora e daí chamar pra sair é o padrão do que faço. nada foge muito a isso. no seu caso, seria pra ver o que é que ela lembra de você (porque, com um perfil bosta desses, só assim pro match ocorrer), se ela está interessada ou só curiosa, e daí chamar pra sair normalmente. nada que vá demandar muito tempo juntos, ir numa praça e tomar um café ou sorvete só pra ter um pretexto de se encontrarem. suas preocupações vem só do fator novidade, não é nada diferente do que já não fez outras vezes.só dou o conselho de você não criar expectativas tão grandes. você está um tanto quanto instável após um término de longa data, e é muito comum essa bagagem vir junto com você pra todo lado. você irá pisar na bola e fazer bobagem, o importante é não se deixar abalar por isso.","1"
"concurso pm/pa cfo
curso de redação online (prof. armando jr.) para o concurso de oficial da pm/pa.
estamos nos tornando a maior autoridade de correção de redação online para concurso ://","0"
"a espn autorizou @wojespn a informar as picks e boatos esse ano.

pra quem não sabe, ano passado a espn meio que “proibiu” os seus jornalistas de darem spoilers pois eles têm o direito de transmissão.

e não podendo dar spoiler,o jeito que o woj deu foi muito comédia : ","0"
"anões, isso pode ser um problema?como está na imagem eu gozo muito na primeira ereção. além dessa quantidade absurda de porra, o meu período refratário é enorme. cerca de 30 min ou mais de um ereção pra outra.eu só saio com putas e uma vez gozei rápido e não consegui ter um a segunda ereção.alguém aqui já passou ou passa por isso? não sei devo procurar ajuda médica.","1"
">>62071claro vadia, claro que foi, essas balzacas não estão no foguinho dando para qualquer um por desespero em achar um macho.quem tem àquela imagem das fases da depósito de porra e seu comportamento conforme a idade? aquilo mostra muito bem o comportamento dessas balzacas.","1"
"n gosto de coisas se tornando difíceis","0"
"Uma #MulherDeVerdade dá valor às mais belas qualidades dos seres humanos. E dá valor aos amigos verdadeiros.","0"
">>36009anão, eu não fico investigando o comportamento feminino, não frequento festas e se cheguei a gastar 50 reais com mulher nessa vida já é muito.não quero molhar a buceta das depósitos por onde passe nem coisa assim… só queria alguém que esperasse algo de mim, fosse minha amiga e eu pudesse fazer dota com ela de vez em quando. mas acho que estou transferindo a frustração que paira em minha vida para o meu fracasso com depósitos, tenho essa sensação, porém não consigo deixar claro para mim mesmo o que acontece…","1"
"Dar risada de si mesmo: @homemdeverdade ! Rir das cagadas alheias melhor ainda ...","0"
"Não deixe as NOTÍCIAS FALSAS te dizerem que há um grande conflito no governo Trump. Estamos nos dando muito bem e p _ https://t.co/IBXhrLqcf8","0"
"Doei $100 pra ajudar os refugiados da Síria
Normalmente não falo sobre isso, mas a brincadeirinha good vibes do Google de hoje fez perceber+","0"
"todo joelho se dobrará e toda língua confessará que jesus é o senhor. #marchaprajesus","0"
"Vai daí cirrose! https://t.co/ERWqqHBYN8","0"
"anons, preciso de uma ajuda. eu tenho transas esporádicas com uma mesma menina há, pelo menos, 4 anos ela já foi minha namorada e há chances de ser de novo e sempre tive problemas de ejaculação precoce com ela. o problema é: isso não costuma acontecer com outras. já tive, nesse período, transas que eu demorei até hora pra gozar só me segurando. com ela isso nunca aconteceu. nunca, eu repito, nunca tive uma transa que durou mais de 5 minutos com essa desgraça. ontem, por exemplo, fui ver ela, fiz ela gozar duas vezes com as minhas mãos, deixei ela bem arregaçada com os meus dedos e tentei comê-la. não durei 3 minutos, um inferno.como eu posso resolver isso? já tentei de tudo, no fap, no porn, exercícios kegel, sexo com e sem camisinha quando fazemos sem eu gozo até mais rápido. não quero ter que ir tomar remédios pra isso, mas não quero acabar ficando inseguro por não saber resolver esse problema.","1"
"anões que estudam ou trabalham, vocês conseguem/conseguiram ""burlar"" o brain fog nas primeiras semanas? essa merda está atrapalhando muito meu raciocínio e fico com menos motivação ainda pra estudar, somando ao problema com os sensores dessensibilizados de dopamina. nisso, sou induzido a me voltar à pornografia, já que, em alguns dias, não consigo fazer nada bem além de vagabundar e lurkar no chan.o peculiar é que o brain fog e a motivação parecem ser muito inconsistentes no meu nofap/noporn. num dia, sou mais burro e desmotivado que uma porta; no outro, depois de uma certa hora, meio que volto a um estado de ""quase-normalidade"". no próximo o brain fog volta. talvez não estou sabendo diagnosticar bem, ou só estou fazendo alguma coisa que afaste o brain fog, mas que não sei ao certo.enfim, como os senhores lidam com os problemas de raciocínio e de desmotivação?","1"
"um violento apoiador de bolsonaro já foi identificado e sofrerá as punições legais.","1"
"Falou 'populista' já sei que é da turma 'fake news' e RETARDADO! https://t.co/Dr87lJ0zBg","0"
"quem começa um relacionamento com depósito que não é virgem é corno e numale.imagine aí, você andando com sua pitanga de mãos dadas na rua e um playboy comentar com um amigo do lado que já passou a rola nela?e seus amigos, que possivelmente já comeram e viram todo o corpo nu de sua depósito de porra, mas escondem isso de você a todo custo?e sua depósito, que quando encontra algum amigo seu que ela já deu a buceta, faz aquela troca de olhares que você desconfia mas não faz nem ideia do que se passa?e sua depósito, que quando está andando com você na rua e vê alguém que ela já deu a buceta, começa a lembrar do pau dele que é maior que o seu?e aquele ex-namorado dela, que comia ela de todas as formas possíveis, que ela diz que é um amigo ou primo?depósito de porra que não é virgem é para consumo, aprendam isso.","1"
"ele chorouuuuu????? mano, ele chorouuuuu admirando a beleza da mulher dele. meninas, não aceitem menos que isso!!!! ","0"
"é o seguinte: acho que estou com algum problema de ereção. tô com um projeto de pitanga há 3 meses mas ainda não consegui trabsae, sendo que já tive oportunidades. isso acaba comigo. o pênis fica duro quando estamos se beijando deitados, mas aí vou ""por cima"" e ele simplesmente murcha e preciso inventar alguma coisa por medo de broxar perdi o cabaço em setembro, broxei e gozei rápido, o combo do fracasso. acho que é alguma coisa com a libido, porém não sei. estou pensando em ir no urologista, o que me recomendam? tenho 21 anos.","1"
"Pq sapatao paga tanto pau pra kristen stewart???? Sinceramente acho ela bem sem gracinha","1"
">>29971o cara é uma vergonha ambulante.","1"
"queria fazer algo hj 😢","0"
"RT @ajulysantos: Ó só a Patrícia Lélis, sim aquela que acusou Feliciano de estupro e diz ter feito aborto de um filho do Eduardo. Quem acre _","1"
"RT @MiroG_666: Os meus irmãos quando assistem bonecos, muitas das vezes querem ser aquilo que o boneco é. Respeito, mas não sou a favor! ht _","1"
">>29993realmente não faz sentido, mas acredito que a fonte dessa pesquisa considerou a repetição de abusos em uma só, ou seja, aquela marmita que apanha, apanha e não faz nada pra mudar. de certa forma confinua sendo um dado manipulador.","1"
">saia de casa para mais um dia de trabalho e estudo>assente-se no ônibus>casal senta na sua frente e começa o esfrega-esfrega>…>sem aula>voltando mais cedo para casa>desço do ônibus>casal de moto, casal na calçada namorando, senhoras falando da 'amiga namoradeira'>mcq realizo que nunca passarei por issocaralho, só queria deixar isso de lado. quanto mais eu me empenho nas atividades do dia a dia, mais minha libido sobe e pior eu me sinto quando vejo casais namorando na minha frente.que merda de vida.","1"
"reverenciem o nosso salvador, jesus. ","0"
"Já achava a ' Bela e a Fera' ,ridícula mesmo. Disney sai do armário:
 ‘_A Bela e a Fera’_ terá romance gay... https://t.co/muCEEmLqxq","1"
"RT @mafiasumers: Eu sei que quem apoia Bolsonaro do cara mais humilde ao mais esclarecido ver o único cara honesto ser condenado dá um ódio _","0"
"Geração palavras machucam
Já me cansei disso
Ñ posso falar nada q o cara ofendido para d falar comigo
VÊ SE VIRA HOMEM RAPA,DEIXA D FRESCURA","1"
">>60498então pra que passar vergonha e admitir que não tem argumentos?>>60499%c3%aancia_aned%c3%b3tica","1"
"Tem tanta sapatão bonita em SP que da ate vontade de ficar por aqui mesmo","0"
"@choniblxss vou tentar fazer ela e a nova de choni ao mesmo tempo bb","0"
">>62030como você pode ser burro desse jeito? soja exportada pelo brasil em grande maioria vai para alimentação de animais. além do mais, ninguém está obrigando ninguém a consumir soja, consomem porque querem.","1"
"alguém tem aquela pica que explica os significados de diversas tatuagens na depósito de porra? nunca mais postaram…","1"
"@Estadao certíssimo! ninguém quer pseudoterrorista no seu país, inclusive sou contra esses refugiados. Não sei quem são! pode ter terrorista","1"
"lindomar de jesus muniz, de 44 anos, é um dos 88 alunos que acabam de iniciar as aulas na educação de jovens e adultos profissionalizante do @sesisc @senaisc .conheça a história completa: … #eja #profissionalizante #educação ","0"
">>63202cara, fui assim até os 17. eu ficava muito frustrado quando estava nessa situação. acontece que eu realmente liguei o foda-se e parei de me importar com essas merdas, passei a agir friamente em relação as depósitos (isso não significa que eu não tenha um coração bom ou que eu sou uma pessoa que não tem mais paixão. na verdade eu tenho muita paixão). depois que liguei o foda-se, por incrível que pareça, as coisas começaram a fluir e eu deixei de habitar essa merda q vc ta vivendo.minhas dicas são: desencana. vai fazer outras coisas. aprimore-se. tenha originalidade. observe o comportamento de quem tem sucesso com isso e aprenda a ser melhor.","1"
"alguém me manda alguma coisa pfvr :'( ","0"
">>27767puta que me pariu, quanta desonestidade e falta de argumentos, começando por dizer que alguém anti-liberal é membro do establishment.primeiro, quem acreditava no plano real na época? e quando o éneas defendeu a impressão de dinheiro? a privatização da telebrás prejudicou o serviço sim, você é criança e não sabe como era o serviço, o custo da ligação no brasil era de longe o mais caro do mundo e você ainda pagava uma assinatura mensal de 30 reais, isso nos anos 90/2000.>ain, mas ninguém tinha telefonee ninguém teve acesso ao telefone por causa da privatização, teve pela estabilidade econômica, mas poucos tinham dinheiro para pagar a conta de telefone, e o serviço era horrível. a abertura econômica do collor foi a pior coisa já feita no brasil, destruiu a nossa industria que estava prejudicada pela situação econômica a obrigando a concorrer com as empresas financiadas pelo capital internacional, o resultado? oligopólios por todo lado, e oligopólios estrangeiros, os empresários brasileiros foram sabotados pelo lobby e pelo poder econômico das estrangeiras e todos os avanços se perderam, gurgel é o exemplo mais icônico disso. agora me diz, como a politica do collor acabou? olha o tamanho do fracasso que você defende. e qual o problema da agricultura de subsistência? essa é a melhor maneira de manter a estabilidade econômica da sociedade, porque torna as pessoas independentes do sistema financeiro, provem alimento para a população, ou você acha que o modelo ideal é a agricultura industrial, de monocultura, que serve unicamente para atender ao mercado chinês, que ocupa 1/4 do território brasileiro e contribui só com 5% do pib? ou você é daqueles que pensa que a agricultura é o setor que sustenta o brasil? o agronegócio é o setor menos revelante para a economia. além que a índia vai muito bem com um crescimento sustentado de 7% ao ano, qual é seu ponto? você é tão burro que pensa que o bolsonaro é liberal, pensa que ele é o paulo guedes, quando todos sabem e ele sempre disse que é contra a liberalização traidora da economia, além que o próprio bolsonaro assume que sua maior referência é o próprio enéas.","1"
"toda vez que eu vejo esse vídeo na tml eu sou obrigada a dar rt. é isso meus amigos, façam como eu: lotem a tml com esse vídeo.

","0"
"em dois anos de mundo já fui ""corno"", já fui desprezado, já virei chacota, já perdi oportunidades por falta de coragem. sendo bem sincero todo dia me questiono se realmente valeu a pena trocar minha solitude por esse monte de feridas psicológicas.","1"
"depois eu sou grosso por não querer saber de empreendimento","0"
"na pior das hipóteses ele é o menos pior. só ver as outras opções:>coroné sardinhacorrupto pra caralho, vem da dinastia que domina o ceará e fez o estado parar no tempo. tenta dar uma de camaleão pra agradar todo mundo e falha duro, no final é só mais um promotor do foro de são paulo. vai ser apoiado pela militância mais podre que existe.>sopa de chuchucorrupto pra caralho e ficou evidente que não quer ter atrito com o pt, dois lados de uma mesma moeda. globo vai pintar ele como jesus pra tentar uma vaga no segundo turno. aliás, se o segundo turno tiver o bolsonaro, a globo pintará qualquer um como jesus, até o boulos.>larissa manoelatípica comunista gourmet que está sempre apoiando ditadores mas qualquer dois dias de folga que consegue já está em new york ou paris.>bolos""cuba e venezuela são muito mais democráticas que o brasil hoje"". terrorista.>qualiddadquatro anos dele e o que teve de prédios vandalizados não tá no gibi, além da explosão de bolsões de moradores de rua. saúde foi pra latrina porque ele precisava comprar a tinta vermelha mais cara da história pra transformar são paulo em paris pintando ruas, calçadas e acostamentos.>tartaruga aidéticaninguém lembra dela mas as ""pesquisas"" mostram que ela ganharia até do bolsonaro no segundo turno. fica lá o meio do mato comendo beterraba e nunca dá uma opinião clara sobre nada. dá tela azul sempre que perguntam o que ela achou da prisão do lula, e nunca responde nada direto porque quer mamar parte dos votos dele caso ele não concorra.>amoêdoexcelente candidato que não vai ganhar. infelizmente votar nele é quase um voto nulo. mas espero que o partido eleja o máximo de deputados e senadores possível.>o homem mais honesto do mundo™com a podríssima trindade da 2º turma do stf talvez ele saia e até concorra por uma liminar. tem uma legião de militantes e uma prática conhecida no norte, nordeste e interior do brasil que é o pt organiza para que os mesários e coordenadores dos centros de votação sejam militantes do pt, que esperam até os últimos dez minutos de votação, marcam todos os eleitores que não compareceram e votam em nome deles para o lula e candidatos do pt para todos os outros cargos. já deu a entender que vai ""madurar"" pesado caso volte a ser presidente.>menos de 1%estão lá só pra vender apoio em campanha, votar neles é mais imbecil do que votar no tiririca.","1"
">>58308mas não tem solução e nem resposta mesmo anão. já leu algum texto de filosofia de livre arbítrio? embora seja refutada por vários pensadores e estudiosos do determinismo, foram esses textos que me ajudaram a sair da ansiedade. fomos jogados nesse mundo. não há propósito, não há destino, não há karma, não há caminho.há você e sua visão de mundo. e você tem controle sobre si, o resto é caos e aleatoriedade. se você entende que tudo pode acontecer, você faz o que você quer. existe o senso comum de coisas que são boas para desenvolvimento pessoal. pode funcionar para alguns, para outros não. passei por um processo parecido com o seu, criei minha tabela diária de exercícios, físicos e mentais. me desenvolvi por anos. quando estive aqui pela primeira vez, era um coitado que só de lembrar dava vergonha. hoje tenho um emprego decente, uma pitomba muito bonita e legal, e algum dinheiro. e sou feliz por que, claro, ainda faço o que quero, todos os autismos que considero que não são nocivos para mim(como estar aqui)ainda acho que deve saber sore depressão ou não, e se não faz terapia, começar já. eu descobri muita coisa que estava enterrada e encrustada no fundo da minha mente, e que me controlava como um fantoche. e foi uma grande libertação deixar isso de lado.","1"
">>28788a estratégia deve ser a de passar com um ""no deal"" mesmo.>ue aplica uma série de ações punitivas contra o reino unido>economia britânica vai pro caralho>""viu só, o brexit foi um erro!""a questão é que talvez mesmo as ações punitivas contra o reino unido não deem conta de fornicar o país e a médio prazo podem ser boas. se isso acontecer, a inglaterra pode passar de país mais corno do mundo (o que é agora) para primeiro etnoestado economicamente independente, nos moldes do que o manifesto de tarrant e oswald mosley propunham.","1"
"@ticosrocha o que me resta e ficar em casa com a famí","0"
"sou um ser homossexual que só quer se dar com heteros porque as fufas ficam a lamber os dedos cheio de batata na minha frente.","1"
"@sofs_barroso miga eu ajudo, tão fácil","0"
"@RaquelRangel0 5 - Rio de Janeiro","0"
">>27062>as ongs são fundamentais para ajudar quem precisa e combater a desigualdade social,as coisas estando como estão me perguntado como é possível vir um sujeito falar coisas dessas não ironicamente. as ongs tão aí pra promover degeneração: parada gay, putaria, traveco, etc etc.não fazem porra nenhuma pra resolver questões como desigualdade, isso é discurso pra soar bonito, até porque a questão da desigualdade no brasil é muito profunda e lida com questões que eles se recusam a discutir, como raça. ou ao menos se recusam a discutir honestamente, só sabem debater se for pra falar de cota ou promover miscigenação.","1"
"meu tweet","0"
"@linosung cancer nem é tao ruim assim..","0"
"Junte-se a mim ao vivo na @WhiteHouse (Casa Branca). https://t.co/cDkBFAR3Wu","0"
"a gente não amadurece mais rápido, a gente é sexualizada mais cedo. enquanto moleque de 12 anos tá jogando bola de boa na rua com os amigos a gente tá recebendo cantadas e olhares de homens que tem idade pra ser nossos pais/avós. 

espero ter ajudado. ","0"
"eu to chorando de rir","0"
"@alvesmr2 6 meses pow já já faço 20, tá passando muito rápido mds","0"
"Não somente hoje, mas todos os dias, que você seja reconhecida e amada.
Feliz dia internacional dá Mulher!!! https://t.co/HjhL3kdQtu","0"
"RT @ArinildoGarcya: Como eu sou contra a homossexualidade, penso que isso não é normal apesar d'haverem crianças criadas por 'gays' não é u _","1"
"a vida da revira voltas incríveis","0"
"pergunte-me qualquer coisa ","0"
">>63090>moramos longe>costumamos sair só duas ou três vezes por mês segundo minhas vivências, eu não a pediria em namoro, nem criaria ilusões amorosas, principalmente se ela não falou nada sobre namorar com você. porém, se essa ideia ainda lhe é viável, vou dar uma dica de ouro: só peça uma vadia em namoro se estiver comendo no mínimo mais duas. é uma maneira eficiente de testar se o que você está sentindo não é só carência. não consegue sair com mais duas? se conseguiu sair com uma, conseguirá sair com duas, ora porra. entrar num relacionamento com a mentalidade de ""não vou conseguir achar ninguém igual a ela"" é pedir pra ser escravo e/ou sofrer a toa.","1"
"@camsrocha_ tu eh a coisa mais fofa amo suas figurinhas aaa vontade de te esmagar todinha","0"
"tirando meu rosto   e meu corpo    de    resto     sou lindo","0"
"hitler ligou  o forno pqp","1"
"Com este anúncio do @RuiHCruz está oficialmente aberto o casting para 4o membro do 'Overdose de Tourette' https://t.co/azbJun3LxT","0"
"não, pois a anarquia destrói qualquer senso de nação e fronteira.existem até alguns libertários que pregam coisas como remoção e fortalecimento das fronteiras, como o hoppe, mas isso me soa meio contraditório com o princípio libertário, que é, em última análise, um princípio progressista.os anarquistas clássicos são em última análise comunistas utópicos (como se o comunismo por si só já não fosse uma utopia) porque querem pular uma etapa da teoria marxista que é a da ditadura do proletariado (hoje em dia chamada de democracia popular) e basear o mundo em comunas e em propriedade coletiva. o primeiro homem que se auto-denominou anarquista foi o proudhon, aquele que cunhou a frase ""propriedade é roubo"" e que hoje em dia é usada como ""imposto é roubo"" pela vertente ancap.estes anarquistas antigos partiam de um princípio democrata, assim como o próprio karl marx, mas suas ideias sempre foram utópicas por contradizerem a aristocracia da natureza. é simples: não há vácuo de poder, não existe sociedade sem hierarquia. a partir do momento que uma ideologia visa combater e destruir princípios naturais e aristocrático, esta ideologia é utópica.já a vertente de ""direita"" digamos assim, aquela que defende a propriedade e hierarquia, o anarcocapitalismo, esta vertente é uma contradição semântica, pois prega uma anarquia hierárquica. é como ""chover seco"" ou ""descer para cima."" uma anarquia não pode ser hierárquica porque isso contradiz o próprio significado de anarquia.o que sustenta a existência dos estados é a sua ação de mediar conflitos dentro da sociedade e de punir crimes, além de garantir a gestão territorial. (uma nação só existe com um órgão tendo a função de gerir seu território, este órgão é o estado)isto é a teoria do estado leviatã de thomas hobbes.  não existe vácuo de poder, e em uma sociedade anárquica, diversos grupos surgem para ocupar este poder, o que gera conflitos, guerras civis. mesmo a democracia possui este problema, pois a democracia é o primeiro passo para as revolucionárias, como o marxismo. os únicos sistemas viáveis são: a monarquia, a ditadura (que não se guie pelo princípio democrata-marxista) e uma ""democracia indireta ou democracia restritiva"" ou seja, uma democracia na qual apenas um grupo seleto da sociedade possui direito de ação política.liberais, libertários e anarquistas tentam refutar a ideia da necessidade do estado ou a ideia desses regimes sem ""liberdade"" usando o próprio argumento do hobbes, que dizia que o homem era egoísta por natureza e que portanto estados, monarquias ou ditaduras seriam corrompidas por serem comandadas por homens. mas o problema não é este e sim a ação popular, o coletivismo que surge das grandes massas e que destrói a aristocracia e a individualidade. veja, nestes sistemas a hierarquia se faz presente e é fortalecida, o poder é preenchido por um grupo seleto de pessoas, não pelas grandes massas ou por representantes sindicais das mesmas. em um sistema descentralizado, as grandes massas são usadas para colocar no poder um determinado projeto democrata, como ocorreu nas revoluções francesa e russa, por exemplo.você pode dizer que eu, ou qualquer grupo seleto de pessoas não sabem o que é melhor para a vida do ""seu zé, o pedreiro."" mas eu digo que o ""seu zé"" com certeza não sabe o que é o melhor para a sociedade e seu coletivo, portanto em um movimento de ação popular, ele seria só mais um dentro de um movimento de massa de manobra que poderia colocar no poder qualquer movimento revolucionário e sanguinário. estes modelos de governo que citei como positivo o são pelo fato de serem altamente aristocratas. e a aristocracia é um princípio da própria natureza.","1"
"A esquerdalha (protegida pelo sistema e pelos media), no seu melhor, a mostrar a tolerância que defende.
#Nantes _ https://t.co/tMqoRAsR5x","1"
"RT @bjsapinha: Tem certos problemas que sapatão não precisa se preocupar.
Entre eles o de não poder tomar seu açaí em paz. https://t.co/1pR _","1"
"isso é coisa de anti-sêmen edgy invejoso de judeus anão. judeus so cresceram e ficaram ricos pois foram os primeiros capitalistas da historia","1"
"anões, estou no segundo dia do nofap/noporn, quero atingir ao menos uma semana sem pensar nessa merda. tenho 19 anos e tenho esse vicio desgraçado desde os 11 ou 12 anos. o que me fez entrar nessa foi minha necessidade, nos ultimos meses, de fazer minha ""própria pornografia"". aquelas maluquices de tirar fotos de bundas de mulheres na rua, por baixo da saia. gravei um video escondido até com minha namorada, e isso me fez sentir muito mal. quero me livrar disso de uma vez. estou expondo isso aqui pra ver se me motiva a continuar o nofap, por enquanto estou tranquilo, mas já tentei outras vezes e sei como é dificil. tenho uma pasta com as ""pornografias próprias"" aqui no celular que ainda não exclui, não consegui fazer isso ainda, porém não acessei mais.deixem sua palavra de apoio. me motivem a vencer essa desgraça!","1"
">>29203não sou o quotado, mas aprenda sobre a construção do terceiro templo:?v=vqkosgjycd4?v=pz0bqalrpga?v=w_qhmnhz0og?v=syusqeupttqrabinos da chabad lubavitch, que são os reais judeus que orquestram a porra toda (sábios de sião), estão dizendo que jared kushner é o messias dos judeus ou aquele que irá trazer o messias, e kushner é basicamente o cabeça da política externa do trump e um novo henry k://?v=fmh8zyyagbcpara os judeus, o messias dele virá após a construção do terceiro tempo.mas em toda fodendo história do cristianismo, cristãos sabiam que o anticristo seria judeus e viria dos judeus. tá na própria bílbia essa porra, mas de algum modo jogam no ralo todos os ensinamentos teológicos e história cristã no lixo para criar um sionismo cristão sem nexo.esses cristãos pró-israel estão ajudando a vinda do anticristo. o brasil mesmo acabou de reconhecer junto com os eua a ocupação israelense nas colinas de golã, onde os rothschild operam com a genie energy.","1"
