text,hatespeech_comb
"AVISO DA PROTECÇÃO CÍVIL:
Surto de cotovelite em Moreira de Cónegos",1
"RT @ShineAnselmo: TODO ANGOLANO QUER SER POLICIA , MILITAR (FAA) DAQUI A NADA ANGOLA NÂO TERA MAIS GATUNO.",1
"Povo falando que tô linda grávida, onde????? Gente, eu me sinto um monstro, tanto de gorda, quanto de feia kkkk",1
"@guiwde @JosyTelles_REAL Acolher refugiados loirinhos não tá na moda, não dá ibope pra ninguém. Mas se forem LGBT...",1
"podia ta na turquina ajudando os refugiados, sei la, mas não estar aqui perdendo meu tempo que é precioso -.-",0
Então quer dizer que PM mata e juiz reage? Que mídia porca... https://t.co/T3rMagzuZA,1
"De politicamente incorreto ao correto, Felipe Neto se enquadrou na moda atual do p. correto para ganhar grana dos o _ https://t.co/KVWjSYrL8f",1
"@ibrags @navarro_spfc obviamente anti refugiados. Obviamente nao tenho como checar os fatos, mas de um google e ache uma fonte confiavel",0
mulheres por favor PAREM de raspar a cabeça dos lados fica parecendo que vcs tem câncer pela metade,1
@carolserodio Mto fofo msm... Qual a raça??,0
@thiviecos @PastorMalafaia Voce ta lendo muito catraca livre amigo. Não vi Cristo dizendo que as crianças de 6 anos pode mudar de sexo nao,1
Gostaria de dizer que enquanto eu estiver me sentindo gorda e feia eu n quero ver a cara de ninguem,1
onde estão as FEMINISTAS ??? https://t.co/xEVjoZie3h,0
RT @lauraamansur: @direitafalando eu choro de rir,0
@BolsonaroSP E bota bizarro nisso!,0
"RT @BolsonaroSP: Padre petista e acusado de pedofilia, Júlio Lancelotti, ataca gratuitamente @jairbolsonaro . Ele tem moral p/ isso?
https _",1
"O Facebook usou o hijab para homenagear as mulheres no #DiaDaMulher
O hijab é o maior símbolo de opressão islâmica _ https://t.co/SkHBYLsMLh",0
Angola é um drama e não uma comédia...,1
curtindo um ótimo #DominGot que o capitalismo me proporciona,0
RT @CarlosBolsonaro: Há algo sonso e canalha no ar quando PSDBistas resolvem criticar Bolsonaro por posicionamento q o mesmo PSDB teve. Iss _,1
"Que rumo estamos tomando quando um juiz pode interromper um veto de Seg. Interna e qlqr um, até mesmo mal intencion _ https://t.co/xAuNPZOSot",1
é tanta caloura sapatão que vai ter apresentações de voz e violão na cantina durante os intervalos,1
Isso aqui a @SpOAB não vê. Mas piadinhas que o @editorahumanas faz de gorda feminista eles se preocupam... https://t.co/sAqVlHh3fo,1
@AnaPaulaVolei @jdoriajr o Bolsonaro coloca milhares de pessoas em Aeroporto,0
o terror da esquerda #SomosTodosBolsonaro,0
"Sou responsável pelo que falo, não pelo que você entende. Ok",0
"Tudo preto e branco é tão show, sem contar q pintar é muito ruim... Desgosto muito",0
@karlariane só matando miga,1
Vcs fufas são bue abusadas,1
"RT @direitafalando: MORTE AOS ESTUPRADORES!!!!!!!
menos se for meu amigo de bancada, aí tá tranquilo",1
"Agora sim LISBOA, estamos prontos para começar https://t.co/JJdLm8R2oO",0
jr q ñ th paciência p dramas d fufas,1
Da série: Imagina se fosse o contrário? Vai daí seu racista! @reidopudim https://t.co/YxNOJHfOjd,0
"O pior cego é aquele que não quer enxergar, tenho ranço de mulher burra !",1
vcs acham msm que jesus vai deixar o mundo acabar faltando 4 dias pro niver dele? kkkkkkkkkkkkkkkkkkkk,0
#SerMulherÉnão ser feminista https://t.co/Zvnt2cCLMT,1
Eu com a mais linda no meu branço,0
"Excelente pergunta! Cidade abandonada!! Centro completamente dominado por camelôs, agentes da CET Rio sumiram do tr _ https://t.co/z66lz9CSD8",0
"@Curate_Angola e não tem segredo, basta explicar a elas q o amor n tem limites de raças, etnia, género, físico e etc. isso é que é educar",0
@felipetlo @Felipebastos022 gorda e feia só se tiver bêbado,1
Eu volteiiii agora pra ficarrrr,0
O movimento levar a hashtag #RacharLenhaPreta a trend do Twitter começou hoje no Porto https://t.co/rPEUu5b01L,0
"Vamos desenhar pra ver se  @GloboNews e @jornalnacional entendem...
#MuslimBan https://t.co/sBISfJIOKf",0
"@jotap_rios samba é cultura negra. independente se o negro não saiba sambar. brancos podem sambar, mas não podem representar o samba.",1
"RT @Silvio_MKT: No Brasil, parasitas, traidores e cúmplices d protagonistas d maior esquema de corrupção do país, são chamados p/ imprensa _",1
"O cerco está se fechando pro Obama
#ObamaInJail https://t.co/eO4MtYylzy",0
"@lice_germano ué, mana, se tu tiver falando de mulher trans, saiba que elas são mulheres. Cuidado com a burra.",1
"@Nath_santos20 - coisa feia é tu leitoa, tá gorda igual uma porca ..",1
"#Urgente!!!! Recado claro dos esquerdopatas. 'A gente vai destruir tudo que você ama'
 Esses... https://t.co/itz9VoK7gN",1
"RT @Andreeysilva99: @carlos_rauan @paoleet_ liga não mano , claro que ela tem carimbo no passaporte rs .. Ela veio p brasil refugiada da an _",1
Como amigas de verdade se tratam https://t.co/Ry82zzOxbx,0
"- Moça eu quero aquele tênis.
- Aquele é pra homem
- Mas vc acha que o tênis vai reparar?",0
AGORA SIM EU ASSUMO http://t.co/UzOwKrxdOy,0
@anapntes @valehomossexual então achar gorda feia é falta de autoestima? Ataaaa,1
"Colocaram um vinho branco pra gelar, será que teremos comemorações hoje?",0
RT @Chris_Branco: Para @JOAQUINVOLTOU com amor. https://t.co/L1VRSXkIYe,0
Hoje o tópico vai ser... Islão!,0
"EU GOSTO É DE MULHER BONITA CHEIROSA BEM CUIDADA E BEM RESOLVIDA, CANHÃO PROBLEMATIZADOR DE SUVACO PELUDO NÃO TEM VEZ AQUI NÃO #PAZ",1
"eu nunca me senti tão gorda, tão feia, tão... tão mal",0
Espero que não seja o dia em que os 'refugiados' comecem também aqui sua sharia. https://t.co/UHswA3hGQN,1
"RT @editorahumanas: O PT recebeu 40 milhões da Itaipava
O Lula pode alegar que foi pra consumo próprio",1
@manguaca82 estamos destruindo essa porcaria. Avante!,1
"Um combate longo que trará muitos frutos.
#PNR #Pexit #EuropaDasNaçõesLivres https://t.co/DjX24N4Y4T",0
TRAZEI COM UMA FEMINISTA  #JoaquinResponde https://t.co/6GMqUg6ru5,1
"@nyahler Uma pessoa com anorexia se considera GORDO, mas é MAGRO. voce pode se considerar o que quiser...mas biologicamente é so XX ou XY",1
"NÃO ENTENDI NADA 'MINA TÁ DE BOI' TRADUZ
#JoaquinResponde https://t.co/rWb54EBTaE",0
@JornalOGlobo Jornalista baba ovo de vagabundo!!!?? É difícil chamar de bandido???,1
"@HelderRocha16 @ChagaLuccas caso de um não, eu vejo na tv tb como os gays morrem.. por puro ciume do companheiro..",0
RT @jornaldarecord: Começa amanhã (6) a nova série do JR que mostra esquema de corrupção envolvendo o BNDES na América Latina! Não perca! h _,0
"RT @rpsantos1970: A Alemanha já não é segura, a Europa já não é segura.
A culpa é dos políticos traidores.
Islão, aqui não! https://t.co/qA _",1
"@camillasouzs bicho, trabalhamos com refugiados e migrantes, COMO nao é RI?",1
"Porque só o @editorahumanas pode ser censurado e eu não?Eu odeio as feministas tanto qnt ele.. Elas só sabem dar e abortar!
#DireitosIguais",1
@bigsbywo SAPATÃO BABANDO EM CIMA DE MINA HETERO DESPERTA 01 ÚNICO SENTIMENTO: https://t.co/qTA5mX1to7,1
"O ciclo do retardo: a pessoa posta essa merda, é zuada, não aguenta e protege a conta https://t.co/sc4Uxs4gZZ",1
Se o castelo branco e a Lili canecas tivessem um filho https://t.co/1yu3daEEax,1
"BIBLÍA NÃO AUTORIZADA .RETRATA GÊNESIS, A CRIAÇÃO DIVINA ,COMO PIADA. 
A Bíblia INFANTIL EM QUADRINHOS cheios de... https://t.co/3ag40L3tM8",0
Você encontra os melhores preços de PASSAGENS AÉREAS em Todas as Cias (NACIONAL e INTERNACIONAL) com a FÃTUR Viagens https://t.co/Kv114SX6t1,0
"@ResenhaBBMP essa é a questão! O Bahia vai bancar Levir Culpi? Marcelo de Oliveira? Osvaldo? Ou querem Joel Cruz, Arruzinho, sapatão e etc.?",1
Comunista e hipocrisia são sinônimos https://t.co/gp422gm1Qe,1
"RT @NexoJornal: Para especialistas, a rotulação reforça preconceitos e limita as escolhas profissionais do futuro. https://t.co/cWsOxabHpB",0
@flavix @editorahumanas já meu FGTS... https://t.co/zDbg6qy9Wu,0
"RT @JanainaDoBrasil: 17- precisamos, mais que combater a corrupção, mudar essa mentalidade.",0
"Quando for Presidente desse país, darei passagens p/ bichas todas irem pra Argentina serem governadas pelo lindo(sqn) do Maurício Macri!",1
"Não posso ser repórter em Angola, não aguento essas broas! Ia rir na cara das pessoas. https://t.co/JrmnrjLuIz",1
"@HelderRocha16 eu só disse que cu não reproduz, não disse que pessoas são obrigadas a reproduzir....",1
sabe aquelas correntes tipo'quanto + like mais ajudaremos as filipinas com o tufão'? poise! 1º lote de likes entregue http://t.co/UKKDNtQ4RY,0
"O PSOL foi seguir a ideologia comunista coreana onde se come cachorro, mas levaram muito ao pé da letra... https://t.co/AQAzISQzmz",1
"Mas ainda tinha aquelas gostosas que quando saiam,na outra semana tava na playboy",1
"@5gu @caiquepala AAAA, gorda do caralho.",1
"#SerMulherÉ apoiar o Bolsonaro, um deputado que têm projetos de lei para punir estupradores...",0
Já que vou continuar sendo a mais feia e a mais gorda,0
Estava a passar um casal de fufas por nós e a luana só grita 'HA BUE FUFONAS EM ALMADA',1
@minycalegari no seu caso eu posso entregar tb. Sem problemas,0
@Chiiaritta u r so right.  @Curate_Angola ir buscar argumentos de autoridade não torna mais verídico o seu discurso.,0
"Parabéns, mais uma notícia sobre a Desconstrução do filme a Bela e a Fera.Nosso apoio irrestrito ao casal donos... https://t.co/iCaxVlEkD3",0
Deus ta vendo vcs acordando cedo só pra torcer pra casal de sapatão burras #vipdirecto,1
@Marc3lors Marcelo..assim foi o que a europa pensou..e está no CAOS pq deles. Sabe porque DUBAI não recebe eles ?pq da religião extrema,0
"FELIPE NETO X PASTOR MALAFAIA 
IGUAL A ARGENTINA X ESTADO ISLÂMICO
NÃO TEM COMO ESCOLHER UM LADO
SÓ QUERO VER SANGUE #PAZ",1
"Doei $100 pra ajudar os refugiados da Síria
Normalmente não falo sobre isso, mas a brincadeirinha good vibes do Google de hoje fez perceber+",0
@Francischini_ feliz dia pra ela tambem https://t.co/9DUdm6ugcL,0
@GloboNews 'Bandido tem que se fuder e acabou!!',1
RT @ajulysantos: Levy Fidelix pode pagar 25 trilhões e o aparelho excretor vai continuar igual,0
aff pq vc pinta o cabelo........td mundo sabe q vermelho e loiro só fica bom em tom de pele clara,1
"@FlavioBolsonaro  responde as críticas do @MBLivre, @mamaefalei e @Desesquerdizada e fala umas verdades
https://t.co/qcMpKlusku",0
Bem que a igreja catolica podia promover uma nova cruzada né??,0
Qual político covarde bundao eu vou começar a xingar nessas eleições ?,1
"RT @waldoisnearby: Apresento-vos o meu missil, AEN17.
Totalmente dirigida para Angola sem dó e piedade! Se Angola não é nossa, mais vale n _",1
Essas escolas são LGBT? Não são escolas públicas? Passamos dos limites e ainda se vitimam e nos acusam de... https://t.co/CYENjm96oD,1
"RT @prrttyhrts: Me sinto sempre a amiga mais feia e gorda do grupo, sou péssima de corpo e rosto. #amproblems #askanamia",0
Uma das coisas ruins do capitalismo foi ter dado a oportunidade de vc estar viva até hoje e desfrutar de uma rede c _ https://t.co/EvgwOSuANt,1
"“ai, luigi, mas vc ta militando? q saco”
.
pois é pq eu entendo os privilégios que eu tenho por ter nascido homem branco",1
'bolsonaro não ganhou a votação para presidência da câmara pq ele é honesto' https://t.co/ORMgW6phSB,1
RT @LeNaZZo @homemdeverdade nao paga pau. Ele paga uma mocreia para tirar a zica.,1
esse galo ta tocando o terror no independência... #CaiuNoHortoTaMorto joga o inFeliciano e o Malacheia la dentro quem sabe n morre tb?,0
"RT @versitamos: Conselho: Mulher sábia, constrói. Mulher burra, destrói.",0
". @MidiaNINJA terror propagado pela mídia sim, > que protege vagabundo e o estatuto do desarmamento, deixando o tráfico comandar o país",0
A @jublackpower é sensacional!,0
"RT @GABRIELPlNHEIRO: Macarrão também quer ser solto?
Só ir no STF",0
Prisão de Caxias ligou para o 112 quando detectou fuga dos chilenos. Foi uma sorte não terem mandado a PSP cercar a Praça do Chile...,0
@mrsquintas @cmrjpita @carneiro_andre @Lazarus605forte Bom dia Sexta Feira! Qual é o livro do dia?,0
"Se lesse livro ERÓTICO, estaria sendo premiado. #PerseguiçãoReligiosa. https://t.co/t7fBzFSuF3",0
RT @CarmenCorreia3: Glória a Deus! https://t.co/ZtqJekudFq,0
"#SerMulherÉ No seu dia, o marido prepara um jantar romantico e no fim da noite...vc faz greve de sexo pra seguir o _ https://t.co/vnhizK0Lrz",1
"RT @Famel_Zundapp: Bom dia, contribuintes!
Quando é que há uma comissão parlamentar de inquérito sobre a inutilidade das comissões parlamen _",0
"RT @rpsantos1970: Milhares de portugueses a passar fome, e a comunicação social preocupada com a tomada de posse de @realDonaldTrump! 
Verg _",0
"A outra lá fica de cara feia. Aí se abre toda com a droga do sertanejo. Mulher burra, viu? #bbb17",1
RT @_Renzzi: Mulher burra me da nojo!,1
RT @lokocorreia: @HumorNegroo jornal esse que é feito com folha de bananeira,1
só os machão que no ano inteiro chamam a mulher de 'feminazi' 'puta' 'burra' hoje pagando uma de feministo p ganhar uns rt que asco!!!!,1
"Mitroglu marcou 1 golo em fora-de-jogo ontem na Amoreira?
Marcou.
Mas eu explico porquê
#OverdoseDeTourette _ https://t.co/MCxi6sqlaG",0
"@isabellataviani Ou seja, faltam 0:55 min.. rs",0
Agora vc pensa: Uma cidadã que não cuida da sua própria filha querer impor em sala de aula o que deve ser ensinado ao meu filho? Um absurdo.,1
"Amanhã em Angola é feriado, porque é que aqui também não é?",0
criando uma geração de homens feministos @otmar03 @InesBolsonaro @ajulysantos https://t.co/zVpzvIQLuF,0
"Dúvida pública de 3,65 TRILHÕES! 
Tranquilo gente, é 'público', ou seja, não é de ninguém! 
Estado grande é bom s _ https://t.co/aeA5cHanX5",0
@gaviaochis tão levando pra casa da maria do rosário ???,0
@dadoqueiroz @homemdeverdade não acompanha time de meninas!,1
@gabrielcosta101 dizem que não...,0
@sylly_sylvia é muito branco se doendo porque não tem capacidade e joga a culpa nas cotas.,1
@BarbraStreisand A kiss from Brazil (um beijo da galera aqui) https://t.co/aIaxz3fB4K,0
"Grande aumento no tráfego pro nosso país em certas regiões, com nosso povo muito mais vulnerável, enquanto aguardam _ https://t.co/ozmDaNYj7v",0
eu sei que em todas as notas do real ta escrito 'deus seja louvado' mas o estado é laico,0
RT @BrasilLibre: Por ex obras em angola vieram ou nao do BNDES? Quero entender @JoseMedeirosMT @Dep_Imbassahy @MoreiraFranco @BlogDoPim htt _,0
"Confira entrevista da artista negra brasileira Priscila Rezende ao site LaplisiTol, um site construído por... https://t.co/z2RWLWknV5",0
"RT @anais_sts: @mariaa_msj não quero, assim eu seria a feia e gorda do casal",1
"Meninos tem pênis,meninas tem vagina. Fim... https://t.co/7eGkBhTjcQ",0
"RT @PMERJ: Após denúncia, PMs do #25BPM prenderam um homem com uma pistola e 80 cápsulas de cocaína em uma localidade de #Unamar. #ServireP _",0
RT @adrism16: td dia o msm post no ldrv perguntando cade as sapatao,1
@RevistaEpoca @gurovitz E porque a Arábia Saudita não acolhe os refugiados? Não acolheu nenhum deles até hoje.,1
"A CP está a recrutar revisores e um dos requisitos é saber falar espanhol.
Talvez fosse mais importante contratar pessoas que saibam crioulo",1
@IPOPorto @NASA É verdade @Tanya_Dyagileva não me sabe amar e quer Sérgio e Angola puxar o da Joana veia lei Diogo chamar-me de cabrão juiz!,1
RT @bralmello: 'Emirados Árabes querem ir a Marte e construir uma 'Dubai' lá até 2117'  -UOL  Por que não usam essa grana para ajudar os re _,0
É legal pra um presidente 'grampear' uma corrida presidencial antes de uma eleição? Negado pelos tribunais hoje mai _ https://t.co/UUHy8AMFcr,0
Publicitária é pega fumando maconha e diz estar soltando a fumaça do conclave HAHUA http://t.co/c5ToGElb3C #FumaçaBranca #HabemusPapam,1
"RT @erickdau: Polícia militar acaba de dar tiro de pistola pra cima. Ninguém me contou, eu vi. https://t.co/ogbg21NlQ3",0
"RT @MartaaSrj: Venero toda a mulher, é a causa do nascimento
Mas há querida muito gira e muito burra ao mesmo tempo",1
"Enciclopédia @homemdeverdade : Futebol = hora sagrada, churrasco, cerveja gelada, não gosta vaza! fêmeas no shopping !",0
"O BLOCO PORÃO DO DOPS É BEM MAIS ANIMADO...
VENHA CAIR NESSA FOLIA @vanessasenadora #PAZ https://t.co/bIwPH4RQFy",1
Nesse dia das mulheres seria muito bom vocês pararem de retratar a mulher como louca/ciumenta/burra/frágil,0
@cacau012008 infelizmente os lideres de ambos os países são CUMPLICES https://t.co/HUXxl1cn9u,0
"não se esqueça que se vc votou na dilma votou no temer tb 
agora n reclama",1
"Os mais jovens do @pnr 
#RenovarPortugal #Portugal #PNR https://t.co/co7Ywrldht",0
"É espantosa a total falta de nível dos comentários de certos jovens da esquerda caviar.
Apenas se safam aqueles que têm algum humor.",0
RT @Adolfo_Dias_I: Não há cozido à portuguesa que não tenha farinheira nem greves na Função Pública que não sejam à sexta-feira...,1
Pq n manda os refugiados pro inferno em vez de mandar pra europa???São tudo muçulmano mesmo....,1
"@CapitalismoOP @VitriaO98675664 eu tinha esquecido, não tenho cachorro. .... Kkk",0
@gabrisinhas @LeoLimaDuarte vamo parar de reclamar de cota e estudar mais?,0
RT @error4h: Olá eu sei que não te chamas Angola....mas podias ser minha ;),1
"Uma vez qdo era criança  eu tava no drive do Mc e um garoto pediu um lanche
Meu pai disse: Não não, se não depois vc não almoça!",0
"RT @miltoneumesmo: @RuiHCruz @OPauloAlmeida @istoeserio  dia 20 isto e dia 23 RSC em Lisboa? Amanhã compro bilhete, hoje vou só dormir feliz",0
"RT @InformGlorious: Mitroglou (@KMItroglou) marcou o golo da vitória por 0-1, sobre o SC Braga. @SLBenfica - @SLBenfica_EN https://t.co/MmO _",0
RT @eloisioalmeida: @Justiceiro_Sujo Me mostre um patrulheiro(a) do politicamente correto e eu te mostro um hipócrita,1
No dia 10 de Junho de 2016 - Todos os caminhos vão dar ao Largo de Camões https://t.co/PWoSAsbq6k,0
"'Trabalho de 3ª a 5ª.' 
'Não devo satisfação a ninguém.'
Parabéns pela postura, sr Dep Federal. És a cara do pai!
https://t.co/WoTj8yVfT2",0
"Amor próprio e liberdade foram o mote da campanha da Insecta Shoes para o Dia Internacional da Mulher, que contou... https://t.co/y4QAGkWTni",0
"@mariacpbruno esse não era bandido, para a Felgueiras, era meigo.",1
Não deixe as NOTÍCIAS FALSAS te dizerem que há um grande conflito no governo Trump. Estamos nos dando muito bem e p _ https://t.co/IBXhrLqcf8,0
Dependendo de como funcionar hj a noite eu já tô em Pato Branco,0
"@HelderRocha16 @ChagaLuccas isso foi crime, pode-se dizer de homofobia e isso é um absurdo",0
"@PauloBotelho87 Ué, vai lá machão! Leva tua mulher pra galera ver!",1
@gugachacra as diferenças no mundo islâmico não tornam a Europa o melhor lugar para os refugiados viverem. https://t.co/tAnD7PwgAq,0
"Parem de histeria...não ha nada demais de dizer que homem é homem e muher mulher. Pq a pessoa se sente diferente, n _ https://t.co/64D7Rm2rY7",1
E nesse dia da mulher confirmei o que eu já acreditava : TODA GENERALIZAÇÃO É BURRA !,1
RT @Justiceiro_Sujo: Meu Deus!! Que catracada do @DaniloGentili no @GeekVox! Quis lacrar e se fodeu! https://t.co/p9CzFS1rlc,0
RT @gabie_rochaa: e olha pra cara gorda e feia de Isabelle .. sem contar da voz irritante dela https://t.co/3PfOO1yeRf,1
"Quando acabarem de ler o novo livro do Cavaco, recomendo também este! https://t.co/zr9lpFlyyS",0
RT @Leandroow3: feliz dia do 'esse do meio é o acelerador?',1
"não! 1 coisa ñ elimina a outra! RT @Quase_Gay @agdabritto ain menina tenho entrevista d emprego semana que vem, vou sair da prostituição #rs",1
"triste, essa cerveja é boa pacaraio https://t.co/9u4hsOeChl",0
@pensaporti @pedrotmota Sou ou sou um bom cunhado?,0
RT @ghourmet: Adoro estes católicos que se lembram da bíblia e Deus quando é para serem homofóbicos mas depois só o Islão é que é religião _,0
RT @jmnoticia: Especialistas discutem influência de ciência e religião na psicologia cristã  https://t.co/HtJKE3B2HH @marisa_lobo @marcofel _,0
"Aveirenses, hoje foi a vossa vez.
Acabámos de adicionar a vossa cidade à nossa tour:
4 de Março.
Bilhetes já à vend _ https://t.co/GqHNEj2P1h",0
"@fpdobbin @g1 eita, não é zero... Alemanha avança para restringir uso da burca https://t.co/Z66n4Bz0q5 via @dw_brasil",1
Uma coisa que até agora não entendo é o porquê de os refugiados sírios muçulmanos sunitas não foram para a também... https://t.co/9JnNSi9ynD,1
RT @CapitalismoOP: @ArantxaNome com certeza mais do que o marido da Maria do rosário têm a oferecer,0
@vt_008 sinto cheiro de sapatao riririri,1
RT @editorahumanas: Vagabunda demais https://t.co/22G0mhRxxq,1
@ajulysantos Novo filme: 'O Curioso Caso de Quem Sempre Atacou A Igreja Católica e o Cristianismo Mas Agora Defende o Papa Francisco',0
"Depois de vender produtos ilegais o dia todo no centro do Rio, camelôzada se reúne pra queimar um no meio da rua: _ https://t.co/gtu7cntgBA",1
@adiosiago @amandassini quando branco acha que racismo é coitadismo só me dá mais vontade de continuar com o perfil,1
"RT @voluptama: Quando o Secretário foi para o Real Madrid, o PdC teve de passar atender os telefones https://t.co/KSx4p0yVs6",0
"RT @JOAQUINVOLTOU: DESCONSTRUINDO O GÊNERO CACHORRO
https://t.co/LZLxHKzqVyhttps://t.co/0DXrooVPCC",0
266 mil pessoas entre 200 milhões... https://t.co/ODXP40PEkY,0
A agência LiveAD São Paulo adquiriu 40 exemplares do livro MeuAmigoSecreto: Feminismo além das redes para... https://t.co/DleQjLxvym,0
"A @cidade e a @sicradical são desde hoje,os nossos parceiros de media oficiais.
Isso significa conteúdos exclusivos _ https://t.co/DlkMFBCSk3",0
"Quando o @homemdeverdade viu o #ipad gritou: Steve!!! Mesa 7, 2 cervejas, 4 copos americanos, uma porção de fritas e outrade calabresa!",0
ESSE P.S.G. É UM SÃO CAETANO QUE FALA FRANCÊS,0
Kd as suvaqueiras peludas essas horas??? https://t.co/tbK7HJl3Vv,1
"uns tem saco, nós temos culhões !!!!!!!!!!!!!!!!!!!",1
@estadohiramico stf vergonha mesmo https://t.co/QbLebf82Wc,0
"18:40] Max: Vai tomar no teu cu então
18:40] Max: Sua gorda feia
18:40] Max  :Meu amor por você
18:41] Leticia: Eu sou gorda Maxwell?",1
"Glórias a Deus, fora abortistas... https://t.co/cshaYITInZ",1
o brasileiro está cansado de ser enganado!!! sos regime militar get out dilma,0
@homemdeverdade usa twitter ? é a pergunta que fazem a todo momento.... !,0
Ter cabelo curto é uma desgraça se sempre tá feia e gorda,1
"Já nem me lembrava que o Tévez tinha trabalhado na Alfândega e uma vez teve de revistar o Rio Ferdinand.
Bons tempos https://t.co/naVHtWJlsR",0
pra mim o dia da mulher era dia 8 de maio shdjdk ache a burra,1
TACA PEDRA NOS COMUNISTA,1
"Entenderam porque essa PRESIDENTA deveria ser CASSADA????Vivíamos no conto do vigário. A mentirosa compulsiva,... https://t.co/TtjTxqbjR3",1
Fizeste-me sentir especial...fizeste-me pensar que eu era o tal...afinal fui apenas mais um...Magoaste-me!  https://t.co/pBwFD3qiQg,0
"tem mão de homem, ou seja, com calos.",1
@filhadolula eu lutei mas ai ela raspou a cabeça e ta mto sapatão isso ta acabando cmg...........,1
Dudu Barbosa feia ou bonita? —_ bixa gorda https://t.co/8u2l5O3dDe,1
RT @quarentaedois_: feliz dia do capitalismo galera,0
"Pergunto: quem apoia o terror agora?
Esquerda apoia a violência contra PM, etc, escandalosamente e nós é que somos extremistas nesse carai?",0
RT @danielaarod: adoro o tempo assim,0
"O ruim de ter chileno branco é que depois de uns dias, ele fica preto",1
"RT @AdLEPdV: @madjunto_pt se não s atender os imigrantes portugueses na Vzla  pronto, vão  ser refugiados em algum país também. Muito casos _",0
"Jair Messias Bolsonaro desmascara padre pedófilo que o atacou
https://t.co/iySaKv4j5R",1
nao deu pra carregar meu passe pq a mulher do setuf eh uma burra,1
"O argumento: 'abriram o bueiro'
Mas não refuta uma só linha do que eu falei!  A verdade tortura, né? https://t.co/TmpjpEzzld",0
"O imbecil realmente não sabe a diferença entre um casal que se ama e PORNOGRAFIA INCENTIVADA NA TV.
Há 100 anos at _ https://t.co/PcsfCy8UWj",1
@CanalHistory jamais. honro e prezo pelo meu país. Não quero que vire uma europa 2,0
'o feminismo é importante demais para ficar nas mãos das feministas' - saiu na @folha em pleno 8 de março,0
"'Provocador de extrema direita.'
Já defender socialismo em pleno século XXI é equilibro e sensatez, jamais extremi _ https://t.co/a1kOipHeRU",0
"O racismo que mulheres negras e latinas sofrem nas áreas de ciência, tecnologia, engenharia e matemática > https://t.co/TPqO635N7z",0
"Não acho burra a mulher que prefere se separar do que viver de mentiras, otária é quem gosta de ser corna e se fazer de feliz..",1
Tem tanta sapatão bonita em SP que da ate vontade de ficar por aqui mesmo,0
"Agora deu 'tilt' no @Ricamconsult , a AMEBA que teve a cara de pau de comparar Trump com Hugo Chavez. https://t.co/G24QMKa7Be",1
"A Europa, muito doente e submissa a estes espectáculos de mariquice nojenta, claro que se torna presa fácil do Islã _ https://t.co/BIAymMELN1",1
@jotap_rios por que vc me segue,0
O repórter @pvedova lembra dos 'crimes de ódio' cometidos contra imigrantes mas esquece dos números de crimes cometidos PELOS imigrantes.,0
"RT @samisoaress: mano que mulher é essa que tá no master chef 
me sinto mt burra #MasterChefBR",1
"Bom dia, sapatão!",1
e olha pra cara gorda e feia de Isabelle .. sem contar da voz irritante dela https://t.co/3PfOO1yeRf,1
"E tem evangélicos fazendo fantasia, outras que se dizem evangélicos até tirando a roupa pelo carnaval.  Parabéns!!! https://t.co/0EhUl3ngIS",1
RT @wassupval: Amo/sou @HumorNegroo e a revolta dos ofendidinhos com suas piadas,1
"@jungwheinn Mostre pras feministas como são tratadas as mulheres no Islã sob a Lei da Sharia 2
https://t.co/l0LAduFdXX",1
@taiornn @JOAQUINVOLTOU ESSA MERRDA DE POLITICAMENTE CORRETO TA FAZENDO EUROPEU APANHAR NA CARA DE REFUGIADOS E NAO SABE NEM SE DEFENDER!,1
@CusquicesFufas Um twitter sobre as 'fufas' do porto. Realmente há demasiado tempo livre. Que tal varrer um chão e lavar uma loiça?,1
RT @AnaPaulaVolei: @RachelSherazade @JOAQUINVOLTOU @DaniloGentili tô chegando dos You És Ei e levando Trumpão da massa!!,0
Há que mostrar a certa gentalha que: '#PREC nunca mais'! Não podem impor o pensamento único nem o marxismo-cultural _ https://t.co/qw1n8LIf1z,1
"Tá linda, santa! https://t.co/6DfUu5kQVz",0
@agdabritto Quero saber tudooo como foi o diaaaa!,0
"RT @BrothersDireita: Existem mulheres ladras, canalhas, safadas, dissimuladas.... sinto muito se voce não sabia disso !! Feliz dia das mulh _",1
@angelinhaB2000 sai sapatão incubada,1
RT @WannessaMichi: @humornegroo Ainda tem uma espécie viva: Oscar Niemeyerssauro,0
"A professora de E.F escreveu meu nome errado, que mulher burra",1
"RT @selenachartsbr: Minha prima está desaparecida e ainda não foi encontrada, ajudem a espalhar para caso de alguém ter a visto!
Local: Po _",0
"RT @vascof87: @carol_moura13 @RitaBranco02 opa, que fufas tratem se",1
Cara vc é mto vida loka revolucionário da selvageria https://t.co/m3OATu3KO5,0
"Nossa, não gosto de cameras.. rs (@ryan_reminho live on http://twitcam.com/11hdu))",0
"'Ao longo de sua história tem defendido o estado democrático de direito' mas só para o lado esquerdista. OAB - SP, _ https://t.co/mI4oaqbieg",1
Infelizmente isto não vai lá com petições. Os imbecis que promulgaram tal aberração têm a faca e o queijo na mão e _ https://t.co/JTaQDCXnAw,0
"@CN_ fotos de brancos refugiados não dão likes no fb, não fazem a carneirada derramar muitas lágrimas de crocodilo, não há interesse neles",1
