txt,has_anger
"anões, é impressão minha ou as depósitos estão deixando de usar sutiãs, e passando a andar por ai com seus bicos de fora? estou vendo cada vez mais casos assim quando saio por ai, depósitos com camiseta, mas com os bicos dos peitos aparecendo como na primeira pica. depois que vi a segunda pica no paçaro, decidi trazer a discussão pra cá, quando tempo até as depósitos andarem por ai com os peitos totalmente de fora? isso tem alguma coisa haver com o feminismo e essas merdas?also: implicando de que isso seja ruim…",1
">>60174não crie muitas expectativas. afinal de contas, você não sabe como é estar namorando com ela. vá devagar, seja franco e não deixe de pensar em você! ela ser normie não te dá o direito de abusar da normiesse dela. essa é minha dica, anão",1
"eu estava dando carona pra uma amiga minha todos os dias para a faculdade (estudamos juntos). desde que conheci ela (cerca de um mês atrás) percebi que ela é bem assanhada para o meu lado. o problema é que ela é muito gostosa, facilmente uma 9/10 quando arrumada. já joguei ideia nela e ela correspondeu, o problema é que eu tô praticamente apaixonado por ela, mesmo ela sendo aquela típica universitária de barzinho. ela tem muito amigo homem, caras super malhados, ricos e descolados. sei que ela pode ter se interessado por mim por conta do carro, o fato é que meu pai simplesmente vendeu o uno 2018 que ele deixava comigo e agora estou sem carro. ele deixou um gol 2007 todo fodido aqui em casa mas o carro não está funcionando bem, não tenho coragem de ir para a faculdade usando ele. amanhã irei dizer à essa putinha que não irei mais dar carona à ela por esse motivo. sei que ela vai se afastar de mim, o problema é que eu provavelmente vou ficar muito desapontado se ela realmente se afastar. ainda não ficamos mas sei que pode rolar à qualquer momento desde que eu dê ideia nela. como deixar de ser otário com mulher? me apaixono por praticamente qualquer mulher que me dê um pouco de atenção. nasci num lar bem estruturado com pai e mãe presentes. sei que não é carência paternal nem maternal. como contornar esse meu problema? meus psicólogos praticamente cagavam para esse fato mesmo eu falando o quanto isso me afetava.",1
"não gosto muito de livros mesmo perdendo horas lendo merda no /b/, porém vou fazer um esforço para ler esse, anão. pelo que nossos confrades falaram parece ser um bom livro, aproveitando isso vou começar de vez a aprender inglês e sair do nível intermediário.já vou previamente agradecendo pela tradução, op.",1
"por favor, leiam. eu lhes imploro, anões. leiam por obséquio. estou pedindo de todo coração.>completo virgem/bvirgem desde que nasci>feio que dói, não cortava o cabelo de bombril, comprava as roupas menos atraentes possíveis, era uma batata humana, tinha uma mentalidade completamente câncer, e não raspava o bigodinho de porteiro>só consegui beijar na boca duas vezes (sim, duas vezes contadas), uma com 15 anos, e outra com 16, e foram com depósitos completamente doentes da cabeça e aleatórias>termino o ensino médio>decido começar a me arrumar melhor, cortar o cabelo de forma decente, comprar um sapato que me deixasse com a altura de um cara normal (pesquisem por rafarillo alth) e aprender a me comportar de forma mais sociável (nada de pua e afins, apenas aprender a não ser um ""estranhão mesmo)>fico nessa onda dos 18 até a metade dos 20 anos>me torno no mínimo um 7/10>gasto dinheiro indo pra baladas, boates, carnavais, festas e etc>absolutamente zero profitagens>chegando quase na metade dos 20, desisto de vez de ficar indo pra festas e etc, decido focar na minha vida antiga ao invés disso>continuava procurando me manter um 7/10 mesmo assim>mando convite pra uma menina que é aparentemente favelada no caralivro>ela aceita>fico falando um monte de safadezas aleatórias e ela acaba gostando>marcamos de nos encontrar>ela na verdade é até bonita, nada que se diga ""minha nossa, mas que bonita a ジュリアナ(nome falso)"", mas é uma pardinha  ""bonitinha e magrinha"", como diria o carioca redpilleiro>acabamos ficando, conversando bastante sobre a vida e nos beijando até o encontro acabar>já crio um sentimento por ela, e ela por mim>combinamos de ficar mais uma vez alguns dias depois, dessa vez na rua da casa dela>conversamos mais, e nos beijamos um pouco pra não perdermos o costume>sentimento entre nós aumenta ainda mais>conversamos todos os dias pelo caralivro>ninguém nunca havia feito eu me sentir tão bem quanto ela>tal sentimento me muda tanto que perco todos os meus vícios de pornografia, paro completamente de me masturbar e roer minhas unhas, ela havia me mudado da água pro vinho>já praticamente nos considerávamos namorados, porém, como tudo era tão recente, decidimos não oficializar>ela diz que quer muito vir na minha casa, e conhecer os meus pais>inventa uma mentira pra mãe dela deixar ela sair comigo, diz que vai lanchar e eu quem pago>hoje>busco ela e chegamos na minha casa>apresento ela aos meus pais e avós>vamos pro meu quarto>ficamos nos pegando e nos beijando loucamente>está quase na hora dela voltar>diz que quer tentar transar (lembrando, somos ambos virgens)>digo a ela que só faço se ela também quiser>ela diz que quer porque sabe que tenho vontade>digo que não precisa me agradar com isso, pois já me agrada sendo uma ótima namorada>insiste em transar>tento encapar o boneco duas vezes>nas duas fica bastante apertado, prendendo o sangue e desconfortável (talvez eu precise de camisinhas maiores)>ela está extremamente tensa, aflita e nervosa, mas insiste que tentemos transar>tentamos>só conseguia colocar metade da cabeça, pois ela não estava suportando a dor de jeito nenhum>eu dizia que era melhor pararmos, mas ela não desistia>tentei dar um jeito de penetrar melhor, mas quando a cabeça entrou toda ela já estava quase desabando em choro e gemidos>desistimos>ela estava com os olhos vermelhos de quase chorar>voltamos pra casa dela>digo a ela que só tentaremos de novo quando ela fizer 18 anos (ela tem 15, e eu 20)(continua.)",1
"amazon bane mais de 100 livros sobre nacionalismo, anti-globalismo e conspirações ""problemáticas"".o medo é real.",1
">confession of an economic hit man - john perkinsconta a história de john perkins escrita por ele mesmo.basicamente, ele trabalhava para o governo dos estados unidos e saía dando empréstimos para outros países com a função de deixá-los dependentes da economia dos e.u.a. se trata do imperialismo americano, que se aproveita de todos os recursos de um país e depois deixa eles endividados.é um ótimo livro para quem quer saber como os estados unidos ficou tão poderoso e o que eles fazem por baixo dos panos, até mesmo matando líderes de outras nações para que o seu império se ://>the bad war - the truth never told about world war 2 - m. s. kinglivro que conta a verdadeira história da segunda guerra sem frescuras. é um dos melhores para quem quer aprender sobre a ://>blackwater: the rise of the world's most powerful mercenary army - jeremy scahillconta a história de um exército mercenário privado que dominou os estados unidos e tinha mais poder que o próprio exército nacional. relata várias histórias e verdades sobre o que aconteceu com o osama bin laden e a guerra do afeganistão.para quem quer saber o que o governo dos estados unidos fez durante essa guerra e outras mais recentes, este é um ótimo ://",1
">>59278todas as depósitos que eu transei foi assim.mentia e ainda dizia que tinha vazado a camisinha só pra elas tomarem a pílula do segundo dia.e ainda dava descarga na camisinha usada, jamais deixe uma camisinha com porra na casa de uma depósito.>2018>fiz uma vasectomiaproblema resolvido.na vdd, mesmo 0.01% de engravidar ainda me preocupa. a pesar de ser praticamente impossível de engravidar alguém sem que eu queira.",1
">>61867você não precisa falar nada, porque claramente é mais um retardado mental que fica acreditando em qualquer merda que existe no chan.você não vai achar no brasil nenhum caso onde um juiz simplesmente tenha anulado um casamento com separação de bens sem motivo algum, sua mula com paralisia cerebral!",1
"1) empresário que comprou avião de eduardo campos é encontrado morto;) arthur sendas, do conselho da petrobrás, morre assassinado; ://?m=13) roger agnelli, ceo da mineradora vale, morre em queda de avião, após escrever carta com denúncia sobre corrupção na vale endereçada à mandioca rousseff (governo tenta substituí-lo desde 2011). caixa preta do avião com dados do vôo não é encontrada; ) eduardo campos morre em queda de avião. caixa preta não é encontrada;) executivos da seguradora bradesco, um dos principais acionistas da vale, morrem, em queda de avião. caixa preta é encontrada danificada, ilegível; ) ex-diretor da agência nacional de petróleo, morre ao cair do 11º andar;) toninho do pt, prefeito de campinas, foi assassinado à tiros; ,celso-daniel-e-toninho-os-pesadelos-do-pt,) celso daniel, foi torturado e morto. sete testemunhas do caso são mortas antes de depor; ) teori zavascki, relator da lava jato no stf, morre em queda de avião, às vésperas de homologar a delação de odebrecht, em que ex-presidentes da república, o atual presidente do senado e o atual presidente da república e muitos outros da classe política tiveram seus nomes ://) antes de alguns desses fatos, em 2014, mandioca rousseff sancionou a lei 12.9 70/14, que decreta sigilo nas investigações de acidentes aé://) petista que entregou esquema da transpetro foi executado!*o empresário josé roberto soares vieira, que foi vice-prefeito de ourolândia pelo pt, foi executado com nove tiros na rodovia ba-522, região metropolitana de salvador.vieira era a principal testemunha das investigações que levaram à prisão do ex-gerente da transpetro na bahia josé antonio de jesus. ele prestou depoimento à pf entregando o ://) delegado que comendava inquerito que apurava morte de teori zavascki é morto) candidato a presidência jair gibeiranaro sofre atentado durante campanha)homem é encontrado morto na pensão usada por adélio bispo) membro do hezbollah participou de evento na sede governo paulista)hezbollah pretende interferir nas eleições do brasil://://",1
"como lidar/namorar com uma mulher mais inteligente que você? sério, isso existe. meu ego está destruído, odeio me sentir burro perto da minha namorada, ela sempre quer estar certa em tudo e ainda joga na minha cara quando não sei sobre determinado assunto. fico puto.como vocês lidam com isso?",1
"não sei se é o fio certo, mas aqui vai:>começo a sair com depósito e na hora do ""vamo ver"" brochei>após isso ansioso como a foda achando que era algo de errado comigo e paro de sair com a depósito>volto a ter algo com minha ex e transamos normalmente, meu falo duríssimo como sempre foi>paro de comer a ex e volto a sair com a depósito 1>tento comer a depósito de novo mas brocho automaticamente ao colocar a camisinha>no final consegui meter meia-bomba na pele>volto a comer  a ex e lá está o falo duro como pedra novamenteentão, anões, isso está me matando. essa porra é psicológica, né? tenho uma ereção normal com a minha ex por pura questão de intimidade, correto? caralho, será que vale a pena eu ficar comendo essa garota tomando azulzinho até me soltar mais? tava pensando em comprar e tomar umas doses reduzidas, só pra ver se rola porque queria muito que a coisa evoluísse com ela. puta que pariu, a pior sensação do mundo é a filha da puta lá de pernas abertas todas molhada na sua frente pedindo rola e você lá todo mole. help.",1
">>61204isso não seria um problema se você fosse um amigo melhor. de qualquer forma, pare de ser uma bicha e fale para ele o que te incomoda.",1
alguém já notou que as notícias da manhã do o antagonistas são pessimistas e as da tardes são mais otimistas? quem será que cuida das postagens da manhã e tarde.>manhã://​onaro-cia/>tarde://,1
"vocês também ficam muito incomodados quando deixam de pegar uma depósito que queria ficar contigo por motivos de força maior? não digo no sentido da falha, mas quando as coisas acabam se desencontrando. acho que sou meio obcecado com isso, não gosto da sensação de que perdi algo.",1
">>44531 aqui.medicação: fluoxetina 25mg e amitriptilina 25mg.tempo de uso: 6 meses amitriptilina e 1 semana a fluoxetina.a amitriptilina diminuiu meus pensamentos suicidas e fez com que eu conseguisse ser mais produtivo, porém sedado. a amitriptilina parece que não faz tanto efeito. um dos meus sintomas era hipersônia, antes a amitriptilina me deixava tão sedado que bastava 6/7 horas de sono e não sentia nenhuma vontade de dormir ou ficava cochilando, mas agora tenho que dormir em torno de 10 horas, pra não sentir sono durante o dia. recentemente fui me queixar com médico durante a consulta e depois fui pro psiquiatra que me receitou fluoxetina. a fluoxetina melhorou minha autoestima e coisas que antes afligiam meus pensamentos agora não parecem ter relevância. os pensamentos suicidas que a amitriptilina diminuiu, a fluoxetina exterminou.a estranheza que o >>20656 relatou, pra mim é algo positivo. a forma como eu me vejo melhorou.posso estar cansado, mas a fluoxetina tem dado uma luz no final do túnel. meu medo é parar de tomar e voltar ao inferno, ou que eu não tenha depressão e que o mundo seja horrível como aparentava ser.",1
"o cara ja provou que é um boçal gigante, não sabe nada de economia, e so se esquiva do assunto, não faz uma proposta descente, alem de frases de efeito, é claro…e além do mais o cara é paga pau de judeu, e dos estados unidos. que sempre empacaram a foda do brasil, sempre mantendo-nos  , esse cara no poder não entregaria as riquezas restantes do brasil pra ((((eles)))) e pros estados unidos, transformando o brasil em uma china?",1
">>59299ok, seguirei os conselhos.não há perigo em continuar fodendo depois de gozar na camisinha, correto? sempre fico cagado de medo que vá atravessar o latex e acidentalmente a porra toda",1
">>58093obrigado pelas dicas, anão.e sim, meus familiares são ótimas pessoas, passei um tempo com eles ontem e percebi que, embora me sinto bem sozinho, a companhia deles também me agrada. acho que, às vezes, eles só estão estressados com alguma coisa e eu acabo me animando na hora errada.vou começar a dividir um tempo para conversar com minha mãe, pois ela anda muito sozinha ultimamente. só vou esperar a poeira abaixar aqui em casa (por causa das festas). do mesmo modo, vou tirar um tempo para conversar, mesmo que por internet, com alguns colegas ou amigos da faculdade.also, desejo felicidade a você também, anão, e para sua família também. e mais uma vez, obrigado. :3",1
"medicações: 20gm de cloridato de paroxetina (antidepressivo) e 1mg risperidona (antipsicótico)efeitos colaterais: ganho de peso (8kg) e perda de libido (porém consigo me masturbar)relato: tenho 32 anos. faço tratamento faz 3 anos e tomo remédio há 2 anos e meio. meu psiquiatra é também meu psicanalista e consulto com ele uma vez por semana. tenho depressão e transtorno de ansiedade social. já tomei o dobro da dosagem que tomo atualmente. meu humor e energia oscilam com frequência. sinto fraqueza, durmo bastante, tenho ansiedade, sinto agonia, um vazio muito grande e tenho pensamentos suicidas constantes. tive uma piora nos últimos meses e acho que vou ter que tomar novamente a dose dobrada.sou servidor público e trabalho apenas 6 horas. dessas 6 horas, produzo realmente 2 ou 3 horas. posso ser considerado uma pessoa com sorte por ter um emprego bom, tranquilo, que me exige pouco e me paga bem. moro sozinho num apartamento em um bairro bom, em uma cidade relativamente tranquila, tenho bastante dinheiro poupado, estou comprando um carro (tenho moto) e já tive 3 pitangas. faz 1 ano e meio que estou sozinho. eu não posso reclamar da minha vida. mas eu não consigo. apesar de tudo isso, sou bastante infeliz e me arrasto para produzir essas míseras 3 horas no trabalho. eu estaria fodido se trabalhasse na iniciativa privada. me sinto culpado por ter uma vida boa e ainda assim não me sentir bem.eu só não me churrasquei ainda por causa de minha vó. eu cuido dela. ela tem 88 anos e, apesar de ter alguma autonomia, eu preciso ir todos os dias na casa dela para comprar comida, pagar contas, levar em médico e dar atenção. é uma função que me desgasta, porque nem sempre eu estou bem e ela me exige bastante sem saber que tenho depressão. eu decidi escrever meu relato agora porque tô passando por uma fase difícil. estou cogitando o churrasco mesmo com ela viva ainda. o problema é que eu acho que a mataria fazendo isso. eu não sei o que fazer. hoje tenho consulta, vou ver se tomo alguma providência.",1
">>63576cara, ela te traiu, ela sabe que está errada e aparentemente ficou tão chocada, que não vai fazer absolutamente nada sobre o fato de você ter batido nela. duvido muito que ela vá na justiça por sua causa. e se por algum motivo ela te denunciar, foda-se, você foi traído, porra. seria muito pior ter lido tudo aquilo e não ter feito absolutamente nada. essa vagabunda mereceu esses socos que levou.",1
">>49280ficou subentendido que você não usa mais, correto? also, eu nunca comprei essa merda, tem marca recomendada ou algo assim? e precisa ser 1h antes pra fazer efeito? o ruim disso é que você fica meio dependente da foda ser planejada, né? aconteceu de eu ficar sozinho com a depósito em questão sem planejar nada, apenas aconteceu. se tomar e enrolar uns bons minutos de preliminares já tem efeito? obrigado desde já.",1
">>29054esses dias eu acabei pensando em algo. a quantidade de paneleiros caiu, provavelmente ficaram com medo depois do que aconteceu recenmente, mas a quantidade de novosamigos legítimos subiu. fomos invadidos por um bando de jorginhos e jornalistas, parece os tempos do falecido.",1
"caralho, eu até consigo bons matches e algumas até iniciam conversa, mas não consigo conversar. entro em pânico. mas quando fico tranquilo, em raríssimos momentos, converso bem. como manter essa regularidade?",1
algum anão já teve experiência com underages? quais as chances de dar merda um anão de 23 anos saindo com uma menina de 17?elas são mais fáceis ou difíceis de lidar? algo que acabei de perceber é que ela gruda muito mais facilmente em você.,1
">>58384com o tempo, verá que não foi um ano tão ruim. não por causa de memória seletiva, mas por causa do impacto do ano na sua vida.vou te dizer o seguinte: no próximo relacionamento que tiver (e se não morrer, é altamente provável que você se verá em outro relacionamento), você começará a perceber as coisas de uma maneira diferente. perceberá que existiam pontos positivos legítimos, mas também perceberá que todos os negativos te indicavam pra fugir o quanto antes. e você demorou, mas saiu dessa merda. existem mais possibilidades do que sua visão imediata deixa transparecer.outra coisa que perceberá é que o período da faculdade pode, sim, ser bom. ter pouca responsabilidade, regras fixas para um curto tempo de dedicação, passar tempo constante interagindo sem esforço algum da sua parte, isso é tudo muito bom. mas, se você tinha muitas responsabilidades, usava muito tempo do seu dia, ou não conseguia interagir, por qualquer motivo, é uma bosta. mesmo assim, os anos seguintes são os melhores. diria que, até os 40, talvez 50 anos, você está mais cheio de possibilidades do que antes. tendo dinheiro, que você ganha por si mesmo ao invés de depender da vontade alheia, você tem muito mais possibilidade do que consegue fazer do que um universitário. talvez você não se sinta adulto, mas legitimamente, você é. e tomar responsabilidade sobre si é complicado, é cansativo, é estressante. mas é incrivelmente recompensador. tudo o que vem agora, pra bem ou pra mal, é por você.",1
">>60308você foi trouxa em estipular uma meta que necessitaria de outras pessoas para realizar, sim, a sua culpa foi estar nestes tempos apocalípticos e acreditar em merda de ""primeiro amor"" sem ser correspondido.>eu fracasseivocê não tem dependentes para pagar pensão e as mães deles usarem o dinheiro da p.a. para se arrumarem pro forró e encontrarem uma rola pra quicar na noite, ninguém está condenado ainda e bola pra frente.>>60316se acabou a relação mesmo, fica em luto por este período e bola pra frente. adendo, se ela vier com ""segunda chance"" e coisas de ""mimimi"" lembre-se que dentro ela não fez nada, não caia em lance de corrigir os erros do passado sendo uma pessoa melhor.",1
">>27712você acha que é nacional-socialista? defende um presidente que palestra no clube hebraica, bate continência à bandeira estadunidense, faz parte da maçonaria, cortará relações com a palestina para se aproximar de israel, transferirá a embaixada brasileira para jerusalém. receberá netanyahu ""com frequência"" no brasil ao longo de 2019 e ainda acha que tem razão em alguma coisa aqui? vem cá, moleque, você não tem vergonha nessa cara?os nacionalistas de verdade não morreram. eu não estou sozinho, eu falo o que já acompanho entre meus aliados, eu sou fiel à minha ideologia, nós vamos crescer, nós vamos nos fortalecer e nós vamos perseguir você. todos no /pol/ que apoiarem esse sionista filho da puta ainda vão ter o que merecem. aguardem. só aguardem.",1
"normal sentir dor no testículo quando malha perna? eu suspeito que seja orquite, mas no meu caso é só um incômodo, não é dor a ponto de procurar um médico. só acontece depois que malho perna. exceto uma vez que fapei depois de malhar perna e sentir uma pontada quando tava fazendo edging. meua migo… fiquei com o ovo direito doendo por uns 5 dias. no primeiro dia não pude nem dormir de um lado.",1
">>43512pensei exatamente em fazer isso, fazer algo aleatório sem porn, mas prefiro seguir a thraed, que também diz no fap;transei com  apenas 2 dias sem porn nem fap, e digo que melhorou significativamente, antes o meu pau ficava 1/2 bomba direto, dessa última vez ficou bem mais rígido e durou bastante. e a depósito começou a fazer uma cara de dor sensacional!!!!!!!hoje, quando tiver completando 4 dias, pretendo transar novamente, vamos ver o que vai dar.",1
"se fod​e aí, otário.",1
"anões, boa noite.>estou saindo com a depósito faz 4 meses.>ela está me amando, mandando foto de aliança, fazendo planos de viagem juntos e estou me fornicando pra isso tudo. não tenho o mesmo sentimento na mesma intensidade.>meus pais não apoiam>ela mora em outra cidade, tenho que me fornicar pra ver ela toda fodendo vez>tenho mais de 20 anos e perdi o ""bvirgem"" com ela (receio ter entrado nisso tudo por carência)>ela é mais velha e não é tão bonita (talvez ela esteja desesperara pra não ""ficar pra titia"")tenho medo de estar insistir em um relacionamento mais sério e ao mesmo tempo tenho medo de estar perdendo uma oportunidade única.alguém me redpilla, meu psicológico está confuso demais pra chegar em alguma conclusão se vale a pena continuar com isso.ultimamente estou inconscientemente sendo bem filha da puta, desmarcando encontros e ignorando/demorando responder as mensagens.",1
">>27218você não consegue sequer ver a ironia de ser a favor de consertar o déficit orçamentário e apoiar o enéas.enéas foi contra o plano real (que foi o que reequilibrou as contas brasileiras e criou, pela primeira vez, uma moeda que trouxe estabilidade ao brasil).enéas não sabia o que era inflação (ele acreditava que inflação era aumento de preços e não tinha problemas o governo imprimir dinheiro pra se financiar).enéas foi contra diversas privatizações feitas que ajudaram a reequilibrar o déficit (se fosse depender dele, ainda estaríamos declarando o telefone tijolão no imposto de renda e consumido pesticidas e fertilizantes da 2° guerra mundial).enéas era um comunista enrustido a favor de criação de fazendas estatais (para acabar com a grande fome que ainda existia nesse país, ele propôs agricultura de subsistência para os pobres, sendo que os próprios países comunistas estavam cada vez mais longe disso. nem o pt propôs uma idiotisse dessas.)e por fim, uma coisa é prometer zerar as dívidas, outra coisa é conseguir realmente isso. se fôssemos seguir as ideias de enéas em aumentar os gastos para garantir nossa soberania nacional, fechar o mercado em uma época impensável de se fazer isso (fim da guerra fria) e manter a economia toda estatizada, para se financiar o governo possuia 3 alternativas:1) inflação2) endividamento3) aumento de impostosa inflação já estava sendo vivenciada há muito tempo, exatamente para esse mesmo fim. endividamento idem (ninguém se endivida por puro prazer). então só resta aumento de impostos.só que da mesma forma que o temer não aumenta impostos descaradamente hoje pra pagar as contas do governo, também não faziam no passado. e isso é graças a curva de laffer. primeiro que só é possível aumentar a carga tributária quando o país está crescendo (não foi atoa que os maiores períodos de aumento de impostos da história brasileira moderna foi na segunda metade da década de 90 e nos anos 2000). segundo que se os brasileiros pagassem tudo o que é exigido pelo governo em 2014, nossa carga tributária seria de 46% do pib (maior do que quase todas as sociais-democracias da europa), mas isso não é possível de ser feito sem milhões de pessoas e negócios irem à falência. então voltamos novamente à estaca zero.enéas tinha praticamente a mesma cabecinha ignorante dos militares. tudo o que ele propôs já estava sendo feito de forma igual ou pouco diferente na época. não foi atoa que ninguém ligava pra idiotisses propostas por ele. foi um personagem caricato e palhaço igual o daciolo é hoje.",1
mulher boa é mulher burra.,1
">>24423o melhor da ritalina é o tesão que ela dá. tentei conseguir por meio de processo pra vir de graça mas não rolou, alguma dica?a porra esta acabando, acabei me empolgando e foi-se 2 caixas de 30cp em duas merdas de semana.",1
">>58724também achei muito interessante essa vantagem com doenças que a circuncisão dá, mas eu não faria essa cirurgia. estou com a cabeça exposta desde ontem. quando vou dormir e no trabalho fico com a cabeça pra fora, quando vou sair na rua ou fazer outra atividade ponho pra dentro.já estou percebendo que o pau está ficando mais seco e que estou perdendo a sensibilidade. ficar andando também não está incomodando tanto como ontem. vamos ver no que vai dar. also, se bater o arrependimento, alguns urologistas dizem que voltando a usar o prepúcio a cabeça do pau volta a ficar macia e delicada.>vasectomiacomo é a operação? é reversível? tenho vontade de fazer, mas tenho medo de ficar infértil no futuro.",1
"eu terminei meu relacionamento de anos há alguns meses, e sai com muitas mulheres no foguinho. uma coisa que percebi é que muitas perderem o interesse ou simplesmente somem.eu sei que não sou feio, na verdade, sou extremamente bonito, tenho um puta emprego, não tenho nenhum problema e sei ignorar/sair fora quando a pessoa começa ignorar.mas poxa vida, anões. o foguinho realmente é só para sexo? ou as pessoas hoje em dia não sabem mais conversar ou algo do gênero? eu sei apreciar meu tempo sozinho e etc, mas eu realmente gostaria de achar uma parceira para me acompanhar nas coisas, fazer algo juntos, talvez viajar, algo que vá além de sexo.eu sei que parece que estou carente ou me sentindo solitário, mas eu tenho meus contatinhos, só não assumi nada com alguma delas porque sei que um relacionamento não daria certo.o que vocês anões acham disso? estou sendo coerente ou há algo errado na minha linha de pensamento?",1
"como deixar de ser um average guy? puta que pariu, eu não sei fazer nada, não tenho habilidade para nada, não tenho nenhum hobbie.nem sei porque estou vivendo.nem lutar na legião estrangeira eu posso por ter o joelho fodido. o conceito de homem beta faz todo o sentido, é um cara mediano que não agrega valor nenhum. não quero morrer assim, puta que pariu!",1
"estou montando uma dieta inicial para deixar de comer merda o mais rápido possível, com o tempo farei alterações. posso gastar até 350 reais por mês. tenho 1,96m e 90kg. o peso do peito de frango é referente ao valor nutricional dele cru. farei o seguinte para pesar após pronto;>1kg de frango>após cozido restou 600g >fazendo a divisão poderei estimar que 1g de frango pronto é equivalente a 1,67 gramas de frango cru>na refeição em que anotei 50g de frango cru eu comerei 30 gramas de frango prontosim, o processo faz com que alguns nutrientes sejam perdidos mas essa é a melhor maneira de mensurar pois o que mais influencia na queda do peso é a desidratação do alimento, certo? alguma dica?",1
,1
">>57552não seja desonesto, o problema do segundo rapaz é desproporção. o trapézio e deltoides dele são pequenos demais e a cintura parece ser muito grossa pois as dorsais não aparecem na foto. a pose não favorece também. quanto ao formato de sua musculatura, ele possuí um peitoral cheio e abdômen simétrico, o que é ótimo. talvez o único problema genético seja a feiura mesmo. melhor feio e forte do que feio e fraco/gordo.",1
">>50798curioso, deixe me fazer umas perguntas. você diria que ejacula muito durante a semana? que frequência? pratica algum esporte? é diagnosticado ou tem suspeitas de alguma forma de ansiedade?",1
">>61822>seja um beta draminado cornoropeu ensojado>case>vagabunda fornique a tua vida por completo>fica com os filhos>fica com metade dos teus bens>dá pra outro, provavelmente um prectoentendeu agora, filho da puta? sabe qual é a solução para isso? fascismo, estado forte e íntegro, essa é a solução não só para o ocidente totalmente draminado, mas até mesmo aqui para a américa latina que adora importar essas desgraças que vem de fora. depósito de porra é um animal estúpido e ingrato que deve ser mantido numa coleira sob a vigia do seu marido; dê liberdade para a depósito de porra e veja a sociedade colapsar lentamente.",1
">>29308jumento, força para sobreviver e dominar. se quiser um país, lute por ele, a terra é de quem tem o poder de mantê-la e defendê-la. ou siga ideologias fracassadas, como o nazismo, que pecaram em todos os requisitos da estratégia política e da arte da guerra.",1
">21 anos.>já tive depressão.>duas faculdades dropadas.>ejaculação precoce.hoje tenho certeza que isso tudo aconteceu comigo por conta do vício em pornografia. primeiro foi ejaculação retardada, depois foram problemas com ereção já cheguei a usar viagra e nem sequer tremi o pênis e, por último, ejaculação precoce há aproximadamente dez meses.dia 1.",1
"acho interessante que você mencionou a diferença entre os chans internacionais e os daqui do br. eu também noto a diferença disso pros movimentos mesmo. muita gente red pill de lá dos eua ou europa apoiaram bastante o maduro também. eu só acredito que eles façam isso porque não passam por graves problemas econômicos na mão de socialistas inconsequentes. nós daqui temos que conviver com estrada ruim e internet que mal funciona, economia nível macaco. além disso, tínhamos a red pill dilma roussef que chegou a ponto de a embaixa israelense se retirar do brasil. imagina ter que chegar ao ponto de apoiar a dilma. eu talvez ficaria contra a direita br se estivéssemos num bom nível de economia algo como direito ao armamento civil.",1
">>36522e vão foder com seu fígadoanão com o fígado fodido aqui, 12 anos de medicação.",1
">>61177duvido muito, nasceu em 1960 e poucos, cidade pequena e conservadora onde gays tinham que viver no escuro com medo de serem descobertos. sempre foi infeliz mesmo com meu pai ganhando 8k, me lembro de diversas vezes a ter visto chorar quando criança, ela simplesmente seguiu o rebanho, casou, teve filhos e adquiriu financiamentos.",1
>>60591não é culpa sua. muito provavelmente tem boceta rasa.,1
">>44814já tive com alguns remédios, é normal. incomoda um pouco a noite pra dirigir só.",1
">>63630então basicamente você deu socos nela, deixou o rosto dela roxo e após isso, ainda deu a entender que estuprou ela? parabéns, anão. te vejo nos noticiários.",1
>>63931é da conversa do neymar com a malandra que o acusou de estupro.,1
">>27214você reconhece o peso que o neoliberalismo tem para esse mero país exportador de commodities? você não enxerga a incongruência que essa estrutura econômica tem com enéas? você não é capaz de perceber que a dilma foi responsável por um governo em que os banqueiros lucraram como nunca (gerando lucros através de juros após liberar crédito para os pobres)? você não reconhece que, apesar da ideologia pseudo-trabalhista e de aspectos keynesianos, o pt praticou o neoliberalismo? não entende que lula e dilma foram tão neoliberais como o bolseiro quer ser? você realmente é mais um olavete que pensa que ""o pt é comunista""?você é burro.olavetes e eleitores do bolseiro não combinam com tudo que o enéas já disse. enéas não apoiaria o bolseiro em 2018.vou deixar o grande projeto nacional de 98 aqui para você se informar melhor, moleque:, onde estão os nacionalistas do chan? só vejo cucks me respondendo aqui.",1
">21 anos>repeti a sétima série >perdi mais um ano por problemas de saúde>dropei o curso de direito na usp>atualmente no cursinho, tentando medicina>insônia crônica, já utilizo medicamentos controlados desde 2013 e cada dia piora mais, os remédios me deixam descontratado>dor de cabeça crônica, recentemente fiz até uma cirurgia de atm para ver se melhorava >falha amarosa, nunca tive uma singela namorada, a única foda foi com uma puta paga>semana passada foi excelente, essa semana já está uma bosta e estou pensando em me churrascarplanos:>passar em med em uma federal>controlar essa maldita insônia e dor de cabeça é foda, anões, já ficaria satisfeito conseguindo cumprir uma das duas metas, mas a esperança cada dia decresce, no momento meu rosto está formigando.",1
