"text","hatespeech_comb"
"To me sentindo horrível, gorda, feia","0"
"EU GOSTO É DE MULHER BONITA CHEIROSA BEM CUIDADA E BEM RESOLVIDA, CANHÃO PROBLEMATIZADOR DE SUVACO PELUDO NÃO TEM VEZ AQUI NÃO #PAZ","1"
"RT @AmandaJanainne: As dicas 1 e 6 são incríveis, vale a pena ler <3
Mas hoje, eu só queria imprimir a 9 e colar na testa. https://t.co/BA _","0"
"RT @DanTeiixeira: @HumorNegroo Não apague não, sou do nordeste e levo sempre na brincadeira, não vejo motivo nenhum pra tanta revolta !","0"
"Não faço ideia o que é que a Emma Stone disse no discurso de aceitação do Óscar.
Mas ficava a ouvi-la em loop a noite toda
#Oscars","0"
"'oi lembra de mim?' 'eu nao lembro nem o que eu comi ontem rsrs' 'voce me comeu ontem'","0"
"RIP MTV. De novo https://t.co/w7F91JG7fK","0"
"A Luisa é pesquisadora e lançou esse projeto para apoiar um novo escritor. Ajude com qualquer quantia! Veja mais... https://t.co/22oWkyfG9w","0"
"Algumas razões para explicar o Fenômeno Bolsonaro @BolsonaroSP  @FlavioBolsonaro @CarlosBolsonaro  https://t.co/oNGuWlZyMQ","0"
"@felipefepacivil  não sei '-' só completei a música... Rs","0"
"DOMINGÃO É CERVEJÃO CHURRASCÃO FAUSTÃO ORAÇÃO MASTURBAÇÃO E DEPRESSÃO #JOAQUINRESPONDE https://t.co/PBG4dPILD0","1"
"@JuhSavignon para de parar. #Contalogotudoquetenhosanguejornalista","0"
"E as indiretas pra Grazi nao param... http://t.co/HLEWqoe9cD","0"
"se eu fosse eliminado do bbb antes de sair eu fazia cocô no meio da sala","0"
"'Quem não conheça as fufas que as compre' foi a melhor frase que disse hoje, fds","1"
"RT @edmilsonpapo10: Qual @reinaldoazevedo diz a verdade?
Em 2016, pediu cadeia para Dilma Lula Cardoso e Mercadante por agirem contra a Lav _","0"
"Os portugueses são uns pessimistas. Eu acredito que c/ esta música na Eurovisão o Salvador Sobral pode até superar a votação do ano passado.","0"
"A força do sonho @jpintocoelho60 
https://t.co/4jGTaKM9gQ","0"
"Esse bom tempo está assim agora pra me receber de volta vocês não percebem ... É para eu não sentir o choque de Angola pra Portugal pá..","0"
"MULHERÃO DA PORRA. VÉIO https://t.co/otxnHF2Jas","0"
"@gabrisinhas @LeoLimaDuarte o meu mundo é bem real, já o seu parece conto de fadas, já que a vida de negro é bem mais fácil.","1"
"mano que mulher é essa que tá no master chef 
me sinto mt burra #MasterChefBR","0"
"Deu acidente aqui na esquina de casa e só da pra ouvir os pedreiros gritando chamando a mulher de burra kkkkkkk","1"
"SÓ LEMBRANDO, HOJE 08 DE MARÇO É #DiaDaMulher 
M - U - L - H - E - R
PRA HOMEM QUE USA SAIA, MAQUIAGEM ETC:
SEU DIA É O 1º DE ABRIL.
#PAZ","1"
"Quem defende político corrupto é o feminismo por ordem da Esquerda!!!! https://t.co/XRtl2IBxAQ","0"
"RT @JanainaDoBrasil: 16- só existe liberalismo e concorrência real, quando todos os agentes correm riscos.","0"
"A vergonha do Paraná, tem foro privilegiado e continua enganado o povo Brasileiro. #Senadora171. https://t.co/8HvUIQESSJ","0"
"RT @wtvcenas: as fufas d lx são tão falsas q dói kkk","1"
"Pode bater em mulher não, amiguinho. Larga de ser retardado","0"
"RT @MoniquePrada: Eu paro pelo respeito à autonomia das trabalhadoras sexuais. E você, por que para?
#euparo https://t.co/1judJP66JT","0"
"Conservadores são os melhores. https://t.co/SQkVtDExAt","0"
"RT @jpintocoelho60: Isto é deitar lenha para a fogueira. Querem mais 75 milhões de muçulmanos com livre circulação na Europa? Traidores!
ht _","1"
"@mdaring Não importa. Pode colocar no outro exemplo uma crítica tb q não fale de 'vitimismo' que dá no mesmo.","0"
"Malta de Lousada e arredores,hoje vou estar no Will's Rock Club com o Rui Xará para uma noite de humor calminho, pa _ https://t.co/ng0SUTDCM9","0"
"@macsanto777 Se o cara é extremista e tira foto com bolsonaro..isso nao faz o fotografado se tornar nazista.","0"
"a mulher no BBB soltou um 'mexicano que é mexicano nem caixa d'água tem', que programa de gente burra da porra","1"
"vc é um negão de tirar o CHAPÉU","0"
"Defender os interesses dos AMERICANOS em primeiro lugar agora se chama 'bullying'. Piada. https://t.co/zmiuirBw1H","0"
"@minycalegari tô indo ae","0"
"RT @CapitalismoOP: Feliz dia da mulher em 1 lugar a minha mãe. E tb à @MaBolsonaria , @tatydry , @VitriaO98675664 e todas as mulheres do Tw _","0"
"Porra, sou muito burra... Sempre esqueço coisas que nenhuma mulher esqueceria","0"
"EU PREFIRO MEIA BOCA, NÃO TOTALMENTE LISINHA NEM FIDEL CASTRO MAS UM GUERREIRO NÃO FOGE DA LUTA ENCARO O QUE VIER _ https://t.co/q0kd0LNvIo","1"
"o brasileiro está cansado de ser enganado!!! sos regime militar get out dilma","0"
"@a_angioletti @JOAQUINVOLTOU DEIXA EU ADIVINHAR...PÉSSIMA RELAÇÃO COM O PAI? GORDA FEIA SEQUER ASSEDIADA POR ALGUÉM?ACHO QUE OS DOIS HEIN...","1"
"O General Keith Kellog, o qual conheço há um bom tempo, tem grandes chances de ir pra NSA - como outros 3 também te _ https://t.co/tqs1YDByft","0"
"Gente sou da Angola, e vim pra São Paulo Estou aqui no Museu do Palmeiras e gostaria de saber porque não achei a taça de campeão mundial?","0"
"RT @pauloap: Ter dó de traficantes e estupradores se matando dentro da cadeia? Gente honesta tem dó das vítimas, isso sim.","0"
"RT @direitafalando: já tava na hora de acabar com esse ciência sem fronteira
um bando de pobre indo viajar pra europa no mesmo avião que eu _","1"
"'não sou vegetariano, sou VEGANO'
GRANDE BOSTA FIO, NÃO COME CARNE PRA MIM NEM GENTE É
#PAZ","1"
"entre crivella e freixo eu prefiro o bolsonitro","0"
"RT @radiojovempan: A jornalista Rachel Sheherazade deu um depoimento exclusivo para o Morning Show sobre o dia das Mulheres. Confira: https _","0"
"RT @iStevenOficial: @MaBolsonaria linda demais...casa cmg? <3","0"
"RT @CapitalismoOP: @ArantxaNome com certeza mais do que o marido da Maria do rosário têm a oferecer","0"
"Na carta, a menina diz que o pai é 'ruim' e que estupra as duas irmãs dela. Ela também afirma que o pai deixa as... https://t.co/7zERlgeAVj","0"
"ATENÇÃO QUE TEVE CARRO ROUBADO
TRES CARROS FORAM RECUPERADOS TUCSON PRATA, HB20 BRANCO E RANGER
São recebi placa... https://t.co/hgpLVDiOf9","0"
"Ué, como o Lula poderia estar entusiasmado num encontro horas depois da MORTE DE TEORI? Sobe mais ainda a teoria de _ https://t.co/4NLV1FoGr2","0"
"@AntonioGeovani4 Angola não wi","0"
"RT @JOAQUINVOLTOU: ALÔ REVOLTADOS COM LADRÃO HOSPITALIZADO:
VÃO NA FILA DO S.U.S. SENTI PENA DO POVO HUMILDE QUE LEVA FERRO TODO DIA POR C _","0"
"essas pessoas acabaram de visualizar seu perfil https://t.co/EcEh3mNpw3","0"
"isso é golpe contra o cunha","0"
"RT @jpintocoelho60: Isto é cá um grande buraco!.. Como é que o #Sócrates anda cá fora?
@Lusa_noticias @rtppt @dn @fcancio 
https://t.co/SV9 _","0"
"pelo menos com o capitalismo eu pude ver guerra civil na estreia
vai lá ver em cuba","0"
"#Agenda Março 18 e 19.
 Simpósio sobre Ideologia de Gênero.","0"
"@keilapitica @otmar03 @FussballSehr @GABRIELPlNHEIRO @pauloap @ClaudeLuca_ @wendellgjj a da mulher é essa aqui  https://t.co/ZDnUCFPDqh","0"
"Decide aí se a mídia é golpista ou não, porra! https://t.co/MhUVUgLCre","0"
"OLGA BENARIO
Vai toma no cu https://t.co/ux61TtGZLh","1"
"@Derminhoca desenhando parte 2 https://t.co/tRizVbAUfN","0"
"Bom dia! Alguém sabe que dia o @MCrivella toma posse como Prefeito do Rio??!? 
Cidade ABANDONADA, CAÓTICA E SEM QQ ORDENAMENTO!","0"
"Portugal distingue-se “porque não tem nem vai ter campos de refugiados https://t.co/159WXrXztD","1"
"Junta esse gráfico com a proposta de reforma da previdência e tirem suas conclusões. https://t.co/LOMHLndjHX","0"
"Gente, dá uma atenção aqui pra esse sujeito, pq ele tá o dia todo mandando mensagem quase implorando atenção nessa _ https://t.co/reZgsj2Pxk","0"
"Cena linda de se ver https://t.co/UKdaJM5nh4","0"
"'A maior ambição da mulher é despertar o amor.' #MulherDeVerdade","0"
"Dois representantes do meu Top3 à conversa.
Boa maneira de aquecer antes de escrever o meu novo set https://t.co/S8rnuv5ldt","0"
"RT @viktortora: O mundo entrou em colapso, o nacionalismo é que o vai reconstruir!
As marinas mortalhas, tremem de medo! https://t.co/OhkHS _","0"
"Acordar e ler uma notícia dessas.Isso não é mãe é um monstro. Que inversão de valores meu Deus. https://t.co/PqDNEmYu1J","0"
"RT @TheMartorelli: O Lula ligou pra Élika.
E é por isso que ela vai pular desse precipício. https://t.co/DB0H3MG7qg","0"
"Para se #RenovarPortugal urge desparasitar a classe política e dirigente. Árvores podres só dão frutos podres.
#PNR https://t.co/43uKNLVfkb","1"
"Não vejo nada de errado só acho que existe uma idade própria pra se introduzirem certos conceitos cada família deci _ https://t.co/Tc2Ho6xbe8","0"
"na vdd a culpa é do menino de 11 anos otário que me chamava de burra/gorda/feia todo santo dia quando eu tava na quinta série mas ¯\_()_/¯","1"
"@_Ioen PARABÉNS IRMÃO, SAÚDE E #PAZ. AMÉM.","0"
"Eu arroto mesmo pq quem engole gás é judeu","1"
"político corrupto? Pare de falar merda!! Tá vendo Lula, Dilma FHC ou Aécio no meu perfil? https://t.co/XRtl2IBxAQ","1"
"@elmalditocabron @tlmota é a Esquerda que faz a pauta do feminismo!","1"
"ainda estou surpreendida com a cara de sapatão dessa camilinha https://t.co/yGYxHrvIl8","1"
"'Mulher, achei uma babá para nossos filhos' https://t.co/c08kwiH2KJ","0"
"Feliz dia das mulheres pra você que se depila e não faz textão no Facebook!","1"
"Desejo um Santo Natal e um Ano 2017 cheio de Esperança. João Patrocínio
https://t.co/itpJn5RLUehttps://t.co/qMzt4kCSBU","0"
"E a última só pra não passar em branco, em Libertadores time bom de pênalti faz diferença, Flamengo está aquém.","0"
"RT @blogkatia: Não justo! Não podemos arcar com tamanho sacrifício. Que cortem ou reduzam o assistencialismo! https://t.co/Rzi4xm00mL","0"
"RT @JornalismoWando: Lembrando que este homem foi recebido pelo governo golpista e apresentou suas propostas para a área da Educação. https _","0"
"No futebol, #HQEH é atacante. Acha meio-de-campo coisa de veado.","0"
"@paulogarcia1970 Assim tem mais sabor","0"
"@JornalOGlobo Jornalista baba ovo de vagabundo!!!?? É difícil chamar de bandido???","1"
"Do Facebook de um deputado do #PS. De facto 'quem se mete com o PS leva'. Tolerantes no seu melhor!
@psocialista _ https://t.co/8A73EOnd7g","0"
"RT @patxwxxd: feminazi
mulher é perigo dirigindo
loira burra
pega vários é piranha
roupa curta merece estupro
'homem é babaca'
NoOOoOOssa _","1"
"RT @iwearagasmask: Quando lês que o Bruno de Carvalho tem uma namorada nova: https://t.co/3XvB3bFJsF","1"
"@Sybylla_ você tem algumas dicas de livros de ficção científica que podem ser lidos por crianças?","0"
"Reclama da superlotação de presídios mas se dizem que vão construir mais, reclama tb. Ah, vá! https://t.co/8pTrgbwZ1F","0"
"@g1 KKKK  O RJ É UM PUTEIRO MESMO, INFELIZMENTE A ESCORIA DE COLARINHO BRANCO JUIZES PROMOTORES E TODO TIPO DE LIXOS ALI SE JUNTAM","1"
"RT @rpsantos1970:  Manifestação em frente à #FCSH. Em causa está o cancelamento da conferência de Nogueira Pinto na universidade https://t _","0"
"CALOTÊIRA, PAGUE A CONTA!
#ClaudiaLeitteNoCaldeirão https://t.co/VWtpfhN3Vm","1"
"sera que o povo do meu serviço vai notar se eu levar um colchão amanha","0"
"Parece que o Papa vai estar menos tempo em Portugal do que o Porto esteve em primeiro lugar...","1"
"@paulogarcia1970 Já só falta o Grimaldo","0"
"@MarleneBicalho Ia dar boa noite, mas, vc ja foi então, boa sexta! hahaha","0"
"@BebelSherab bom dia jumenta! Kkkkkk feliz dia da mulher burra. Claro q é exclusividade sua! Kkkkkkkk","1"
"Adeus #Obama! 
'Faça boa viagem!'. https://t.co/B0CASUcZtH","0"
"Fufas de merda, atiram-se a tudo o que mexe.","1"
"RT @Adolfo_Dias_I: Não há cozido à portuguesa que não tenha farinheira nem greves na Função Pública que não sejam à sexta-feira...","1"
"o PMDB que sempre esteve ao lado da democracia","0"
"agora tudo é apropriação cultural não pode nem usar turbante mais","0"
"Apesar de não gostar de fazer malas fazer a mala para Angola a esta altura do ano vai bater pq só vai entrar roupa de verão","0"
"Fizeste-me sentir especial...fizeste-me pensar que eu era o tal...afinal fui apenas mais um...Magoaste-me!  https://t.co/pBwFD3qiQg","0"
"RT @Bolsonaopressor: Grupo de Zumbis tentam escrachar o @jairbolsonaro na Universidade Presbiteriana Mackenzie. https://t.co/bmHYemAx8u","1"
"@tafacill por mim seria 30 dias pra mulher e 1 dia pro homem","1"
"@Eldergm_ @zecamaroto mas quem disse q ia desperdiçar? Falei sobre ir primeiro e não qual vc escolheria única apenas","0"
"mais sapatão que isso, só isso https://t.co/LadAgP8NRx","1"
"Aumento nos combustíveis: 3 passos à frente, 1 passo atrás, 3 passos à frente...
Assim não há progresso económico.
https://t.co/V7RTmzYA7c","0"
"@jazz0deon Um cristao é, de certa forma, um ateu para o budismo, para o islao, etc... Na mesma","1"
"cara, ao invés de clamar pelo Criador que tal refutar o que falei com fatos, lógica e verdades! https://t.co/TQBB1eJPII","0"
"Love on Top mas de fufas, estou lá","0"
"Eu só quero é ser feliz
Zuar sua barriga, sua orelha e seu nariz
E poder me orgulhar
De cortar o bolsa-família e botar o pobre pra trabalhar","1"
"@euluana66 pois é! tem homem que acha que orgasmo feminino não existe (risos e pesames pelas mulheres que transaram com esses)","0"
"Pinto da Costa está a ser julgado num quartel d bombeiros pq depois de lerem o livro d Carolina os juízes exigiram uma sala ampla e arejada.","0"
"Sobre Filme da #Disney que terá beijo gay. https://t.co/CPrwQWacpK","0"
"Filho de @SergioCabralRJ não tem condição moral de dar carteirada em ninguém https://t.co/wm8nqW1ksQ","1"
"@NetMane como diria Trump, Califórnia é  quase México...","0"
"@Crl_Lais  sapatão linda, mt maneira","1"
"quem foi adobe hitler??? kkkkkkkkk http://t.co/ZdbS9wq5Ir","0"
"Ta p nascer mulher mais burra q eu","0"
"Linda, @SabrinaSatoReal Ajuda a divulgar: O primeiro livro da @melaineribeiro 'A ESCRITORA E O MUSICO' www.aescritoraeomusico.blogspot.com","0"
"Marcelo Zero: Nem Rio Branco salvaria a política externa do governo golpista https://t.co/1opFXSgQZA via @viomundo","1"
"Acho que vou... ai que preguiça de dormir... xerus!","0"
"RT @AnaPaulaVolei: Quando líderes eram líderes. #SessãoNostalgia https://t.co/4cMuJhaFId","0"
"Joguei golf hoje com o Primeiro Ministro do Japão, Abe, @TheBig_Easy e Ernie Els. Me diverti muito. O Japão está mu _ https://t.co/LT02RVmlqu","0"
"RT @mendilinda: Vocês já perceberam que quando você ta pra baixo, basta colocar um funk pra ficar lá encima já mandando as saradas no ar","0"
"RT @GABRIELPlNHEIRO: Bolsonaro diz no vídeo que é bom coibir jogos violentos pra crianças pequenas Cada um cuida do seu filho https://t.co/ _","0"
"Os reflexos da guerra trouxeram grandes mudanças para vida deles! Conheça essas histórias. https://t.co/UXhzkHLBJx","0"
"As últimas 30 fotos da minha galeria devem ser prints disto paras as #Fufas juro AHAHAH","1"
"Quem é contra redução da maior idade penal?
-PSOL e PT
O cidadão poderia ter uma arma pra se defender. quem foi c _ https://t.co/1T8cNuWCDb","0"
"RT @77Rvre: homem feminista é igual branco de alma negra. NAO EXISTE !","1"
"Bom dia amigos, companheiros, camaradas! Bardamerda para as segundas-feiras...","0"
"avaliei '#MeuAmigoSecreto' com 4 de 5 estrelas https://t.co/Tcu5fpMblu #skoob","0"
"@JoaoGu1Iherme Mas poxa vida https://t.co/i2vFkpmgQM","1"
"RT @israelfinardi: Capitalismo não liga pra ninguém, mas ele liberta as pessoas.
Ter oportunidade de negociar é que é a verdadeira liberda _","0"
"RT @barata2001: @bento__9 @aloaloads isso e racismo pos anoes pretos fufas gays e shemales simao","1"
"RT @BolsonaroSP: Padre petista e acusado de pedofilia, Júlio Lancelotti, ataca gratuitamente @jairbolsonaro . Ele tem moral p/ isso?
https _","1"
"valeu pela propaganda @AecioNeves https://t.co/8W74MGHyju","0"
"Agora os novos refugiados já não são por causa da guerra, são até chamados 'refugiados económicos ', como sempre foram, não fugiram de nada","0"
"RT @JOAQUINVOLTOU: '21 anos sem Mamonas Assassinas'
SE ELES FOSSEM VIVOS VOCÊ ESTARIA FAZENDO TEXTÃO ACUSANDO OS CARA DE MACHISMO, HOMOFOB _","0"
"A grande questão aqui é por que há tantos furos ilegais vindo de Washington? Haverão estes furos quando eu negociar _ https://t.co/VWfbJSbcoR","0"
"Essa geração atual de jovens tem mais é que se foder e acabou
Mete um ditador socialista no país pra metade ser fuzilado e fim de papo","1"
"OBSERVAÇÃO IMPORTANTE SOBRE O #DIAINTERNACIONALDAMULHER https://t.co/0vGVU7iho2","0"
"Tadinho do Goby rsrsrs
 (@ryan_reminho live on http://twitcam.com/11hdu))","0"
"A caminho da Base Militar Andrews com o Primeiro Ministro Shinzo hoje mais cedo. https://t.co/0YAUn4dMKJ","0"
"RT @Joao_Marcos865: #NaoAceitamosRefugiados A Imprensa preocupa-se tanto com refugiados mas nao lembra os cristaos perseguidos e mortos no _","1"
"RT @ajulysantos: O maior ato feminista de 2017 até o momento foi o de Marine Le Pen se recusando a se curvar as imposições machistas islâmi _","0"
"- mas pq vc quer o impeachment?
- FORA PT 
- mas se a dilma sair entra o temer com o cunha vice
- FODA-SE FORA PT","1"
"@AlineBorel OI! Sugeri um JV e ninguém me deu bola... tá afim? vc te mais moral que eu, vem mais gente. rsrsrs","0"
"Se o Jonas fosse médico o Mário Soares tornava-se imortal","0"
"No centro, trânsito lento na Rua Pedro Ivo, desde a Rua João Negrão, nas proximidades do Terminal Guadalupe, até a Rua Barão do Rio Branco.","0"
"vcs tao certo http://t.co/VPOQPOS4IS","0"
"RT @jpintocoelho60: Uma candidatura realmente diferenciadora! https://t.co/GjHeWfygza","0"
"RT @GABRIELPlNHEIRO: Ato em apoio ao Trump em Miami  A imprensa brasileira não vai te mostrar isso https://t.co/f2LnBon9W9","0"
"EU TENHO PENA DAS MULHERES COM ESSE HOMENS DE HOJE
ACHO QUE EU VIRARIA SAPATÃO, OLHA DÁ VERGONHA DA MINHA RAÇA _ https://t.co/z4wRncC98n","0"
"água ser essencial é coisa de maricas. Cerveja é essencial !","1"
"apesento-lhes novo recurso muito usado na internet hj em dia
 I R O N I A  https://t.co/nA1jnPaQqJ","0"
"@TonhoDrinks mas vai um questionamento, Tonho. Será que eles não iam se comportar igual os refugiados cubanos na Flórida?","0"
"A esquerda inventa o problema, incute na cabeça das pessoas que o problema existe, repete a mentira até que acredit _ https://t.co/v9m5h7Gc6z","0"
"Será que em Angola já não há cena novas ??","0"
"Lailão: Apaga, fiquei MTfeia, parece quero gorda e com peito caído
Lary: Tu é feia
 Lary: Não reclama
Lailão: Que'
 Lailão: Vai tnc","1"
"@CapitalismoOP aff, bando de maconheiros... eles não tem o q fazer...","1"
"O que seria 'válido', então? Feminicídio? Estupro? Mercado de trabalho? Falamos disso todo dia. Poderia dedicar uma coluna a isso, então.","1"
"Essa pouca diversidade colabora para que a ciência produzida no Brasil seja descolada da necessidade da... https://t.co/HJadlVMhh0","0"
"Deixe de ser leviana!
Desde quando eu falei q lutar por direitos iguais e respeito é errado?
Errado é ser capacho d _ https://t.co/oAOTKgFVEW","1"
"RT @TonhoDrinks: O GLOBO MENTE NUM NÍVEL ABSURDO! A UNIVERSIDADE NÃO CANCELOU NADA!  A ESQUERDA ATACOU AS PESSOAS!!  https://t.co/UwpiBzQ8yn","0"
"RT @teresaispancake: Associação de fufas, narcóticos e alcoólicos da António Arroio https://t.co/lN7RAhc3ZM","1"
"QUE COMECE O DESESPERO:
#CarnavalAcabouE FELIZ 2017 https://t.co/wGEk6AWDgd","0"
"RT @jaaguara: Não é que ninguem te ama, ou você é gorda ou é feia, é simples!","1"
"-Mãe me da um biscoito? -Pegue você mesmo meu filho. -Mas eu não tenho braços!! -Sem braços sem biscoito!","0"
"RT @BolsonaroSP: Bancada 'femina' aproveita dia internacional da mulher p/ aprovar lei que proíbe gestante dar a luz algemada. Já as mulher _","0"
"Não posso ser repórter em Angola, não aguento essas broas! Ia rir na cara das pessoas. https://t.co/JrmnrjLuIz","1"
"vai rolar um furdunço no meu aniversário só p ñ passar em branco","0"
"E agora Ancelmo Goes (O Globo). Vai ou não ter Bolsonaro na Hebraica? https://t.co/wvnO69NgjM","0"
"@xismaisxis eu acho que @dassblog não sabe muito sobre o Islão e os seus seguidores.","0"
"@adiosiago @amandassini quando branco acha que racismo é coitadismo só me dá mais vontade de continuar com o perfil","1"
"cancelaram o impeachment?? ISSO É GOLPE","0"
"Mas que merda, já não tem emprego pros daqui... Agora sim, mão de obra a preço de banana! https://t.co/G04UoBCiUf","1"
"Gostar de mulher sem ter vergonha #twittealgomuitoantigo","0"
"tão lésbica que jogava campo minado só pra pegar as mina","1"
"Soube agora: O mesmo embaixador russo que encontrou com Jeff Sessions visitou Obama na Casa Branca 22 vezes. 4 veze _ https://t.co/JqepljsE3w","0"
"ela me machuca discutindo sobre roupa,eu não dou NENHUM desgosto a ela mas a gente mora num inferno de quintura ela quer que eu use burca?","1"
"Boa semana para todos! https://t.co/GylJKCPVF5","0"
"FECHEM O JUDICIÁRIO BRASILEIRO!! FALAR A VERDADE AGORA DÁ MULTA! #paíspiada https://t.co/txhzaC1E4F","0"
"ESTAR ACORDADO SÁBADO DE MANHÃ DO CARNAVAL
ISSO SEPARA NÓS: O POVO HONESTO E DIGNO
DELES: QUE FICARAM ATÉ DE MADRUGADA SE DROGANDO NAS RUAS.","1"
"mulher esperta fica rica, mulher burra fica pobre rsrs","1"
"Depois de vender produtos ilegais o dia todo no centro do Rio, camelôzada se reúne pra queimar um no meio da rua: _ https://t.co/gtu7cntgBA","1"
"OBRIGADO SÃO MUITAS PERGUNTAS NÃO DA PRA RESPONDER TUDO 11:30 VOU FUMA UM CIGARRO BEBE UMA CAIPIRA COMPRA UM FRANGO ASSADO  #JoaquinResponde","0"
"Achei um cabelo branco, sinto que os anos de tintura estão chegando.","0"
"Minha migas do curso de dizem heteras,são casas mas são mais Sapatao do que eu","1"
"A Lava-Jato chegou ao Foro de São Paulo e descobriu que Odebrecht dava dinheiro às FARC.
Que lindo trabalho da Pol _ https://t.co/kFuK9cCOT5","0"
"Dizer isso não é censura ou acabar com a sua liberdade de expressão.se vc acha q nasceu no corpo errado, a socidade _ https://t.co/f00V3n9FV5","0"
"@luizsergiovo : ser pós moderno não é coisa de @homemdeverdade, portanto @fodemal !","0"
"A agência LiveAD São Paulo adquiriu 40 exemplares do livro MeuAmigoSecreto: Feminismo além das redes para... https://t.co/DleQjLxvym","0"
"@AlemaoTheo Tb não entendo.. Concordo com vc.,","0"
"RT @chastinet: pro @homemdeverdade construção se resume a duas coisas: Concreto e madeira.","0"
"Bom dia sapatão","1"
"PRÊMIO PUSKAS? BOLA DE OURO F.I.F.A.? 
GRANDES MERDAS PERTO DISSO. https://t.co/7vP07TbcJS","1"
"Austria: refugiados iraquianos que praticaram estupro coletivos não serão deportados https://t.co/ZvCVo0qgSL","0"
"@Gordinho_crlh Assim que estiver fechado aviso","0"
"Vitória dos Pais !!! Homem também tem responsabilidade e direitos sobre a gravidez da mulher...Ou ela fez sozinha??? https://t.co/7m24YtqdbB","0"
"@felipefepacivil  kkkkkkkkkkkkkkk  a abelha sempre voltaaaa  rsrs","0"
"RT @roxmo: Incitação ao estupro. Mas que país canalha. https://t.co/Nc8XlofGR9","1"
"Adoro estes católicos que se lembram da bíblia e Deus quando é para serem homofóbicos mas depois só o Islão é que é religião de violência","1"
"@moniquecastro69 vc fica gostosa até burca ou hábito(não lembro se  assim que escreve a roupa das freira)kkkkkk","1"
"Vou ter que compra tudo branco , já ate sei mais ou menos onde acho isso .","0"
"Mulher boa é assim https://t.co/593O7QgDM7","0"
"vai pra cuba","0"
"#AecioMaisCItadoQue Bolsonaro em discussão sobre idiotas e homofobia :D","0"
"Chegou a Quaresma! https://t.co/hrsFKsDosO","0"
"RT @jromaoferreira: PSD e CDS querem os sms de Centeno até às 18h, caso não aconteça apresentam às 18.15h um candidato conjunto à Camara de _","0"
"@juancosta473 @YouTube vamos a um de 4 dias atras https://t.co/yhuT9y4llN e vão por a culpa no GPS e não nos traficantes assassinos","0"
"porque é que todas as fufas qd são mais novas dizem ser 'bi'?","1"
"20% de aumento na breja é d+ #ForaDilma","1"
"Aberração é um adulto impor às crianças a flácida relação da ideologia de gênero: Nada é o q parece ser. #nãoàideologiadegênero","1"
"@BolsonaroSP a noite greve de sexo pros maridos...por isso que as prostitutas de brasilia ficam famosas https://t.co/f3hhd9hoCu","1"
"isso é ser FEMINISTA...e não mulher  https://t.co/Zk4QZYiwOe","1"
"O dia que todos os muçulmanos morrer,certeza que o inferno vai sobrecarregar.","1"
"A coisa q mais me da odio na vida é mulher machista. Qnd escuto alguma falando merda fico com mt abuso - pq odeio gnt burra e ignorante tb","1"
"Mas aí não tem como dormir AGORA, então contando q eu vou tentar dormir agora e vou conseguir dormir em 1hr tenho q _ https://t.co/lLzUWuRykk","0"
"RT @maathbz: responde sua esquerdista de merda https://t.co/TJeFhQ4gAg","1"
"@KetsiaSousa meus filhos vão aprender sobre a bela e o monstro não sobre o belo e o monstro enquanto crianças quando for altura aprendem...","0"
"RT @SLBenfica: As mulheres conseguem tudo, vestidas de vermelho e branco conseguem ainda mais! #DiadaMulher https://t.co/oSeoJpMfbC","0"
"verdade q em manaus tem uma lei que se vc fizer 18 anos e não souber caçar javali vc vai preso?","0"
"RT @editorahumanas: Segundo turno:
Alckmin vs Bolsonaro
Alckmin: Vc é homofóbico
Bolsonaro: não sou não, tô aqui falando com vc","0"
"@fmlrobbery obrigado! outras provas e evidências! https://t.co/h40gR8bzeA","0"
"Ontem, Gabriela Moura, uma de nossas integrantes, esteve na agência P3K Comunicação para ministrar uma palestra... https://t.co/JYUHFOOc3I","0"
"@Homemdeverdade não usa capa de chuva,  @Homemdeverdade nada em tsunami !","1"
"@LeoLimaDuarte @gabrisinhas mas eu comecei a falar de processo? além de racista agora ces sao cego?","0"
"@LeoLimaDuarte @gabrisinhas se vc concorda com ela, vc reproduz racismo. mas não to aqui pra silenciar negro, cê acha o que quiser.","0"
"imagina uma caixinha de musica começa a tocar agora ai no escuro","0"
"Somos o foco da resistência antifrangas modernas sem culhões !","1"
"O Barcelona venceu o PSG graças ao feminismo","0"
"assaltaram o mercadinho, encontre o culpado:","0"
"Barreiro também é uma terra portuguesa!
#Barreiro #Portugal #Soflusa https://t.co/DASvRiemIL","0"
"apagão no nordeste e só agora fui descobrir que lá tinha energia elétrica kkkkk","0"
"Ando a passear pela Baixa do Porto e encontrei um prédio que não foi transformado em turismo de habitação.
JURO!
Vou jogar no Euromilhões","0"
"-  Hoje posso ta feia , gorda , falsa , metida etc.. Amanhã endiante você verá uma nova ' Poxa Bia '","0"
"um monte de macho no meu facebook desejando 'feliz dia da mulher', mas que na balada se leva um fora chama de feia e gorda ATA","0"
"Após dois dias de conversas muito produtivas, o Primeiro Ministro Abe está voltando ao Japão. https://t.co/VtFPWlnl4z","1"
"UM DELINQUENTE FLAGRADO FUMANDO DROGA AQUI NO CAMAROTE GLACIAL JOAQUIN TEIXEIRA: FOI LEVEMENTE ESPANCADO E ENCAMINHADO AS AUTORIDADES #PAZ","1"
